Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Astbury, David																					-	-	
Batchelor, Jake		-	-	-	-	-	Off	-		-	-	Off		-	-						-	-	0/2
Conca, Reece	On	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-				1/0
Connors, Daniel												-	On										1/0
Cotchin, Trent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Dea, Matt					-	-	-	-	-		-	-	-	-	-	-	-				-	-	
Deledio, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Derickx, Tom														-	-								
Edwards, Shane	-	-	-			On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Ellis, Brandon	-	-	-	-	Off	-	On	On	Off	-	-	-	-	-	-	-	-	-	-	-		-	2/2
Elton, Todd													-										
Foley, Nathan	-	-	-	-	-	-	-	-	-	Off													0/1
Graham, Angus															-								
Griffiths, Ben									-	-	Off	-	-	Off				Off	-	Off			0/4
Grigg, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Grimes, Dylan	-	-	-	-	-	-	-	Off					-										0/1
Helbig, Brad																		On	On	-	-	Off	2/1
Houli, Bachar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jackson, Daniel	-	-	-	-	-		-	-	-	-	-	-	-			-	Off	-	-	-	-	-	0/1
King, Jake		Off				-	-	-	-	-		-	Off				-	-	-	-			0/2
Maric, Addam	-		On	Off					On	On	-			On	-	Off	On						5/2
Maric, Ivan	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Martin, Dustin	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	
McGuane, Luke														-	-	-	-	-	-	-	-	-	
Miller, Brad	-	-	-	-	-	-	-	-				-	-										
Moore, Kelvin															-	-	-						
Morris, Steven	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Nahas, Robin	-	On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Newman, Chris	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
OHanlon, Brett											On	On		-	On	On				On	On	On	7/0
Post, Jayden	-															-	-	-	Off	-	-	-	0/1
Rance, Alex	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Riewoldt, Jack	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Tuck, Shane	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Vickery, Ty	-	-	Off	-	-	Off			-	-	-												0/2
Webberley, Jeromey															Off								0/1
White, Matt				On	On									-				-	-	-	Off		2/1
Totals																							
Opponent	CA	CW	ME	GE	WC	PA	SY	ES	HW	SK	FR	GW	AD	ME	GC	NM	CA	BL	WB	FR	ES	PA	
