Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Astbury, David																					1	2	3
Batchelor, Jake		3	-	4	1	3	2	2		2	3	4		-	4						2	3	33
Conca, Reece	3	2	3	8	3	3	1	4	1	2	5	5		5	3	2	4	5	2				61
Connors, Daniel												5	-										5
Cotchin, Trent	1	1	-	2	2	4	1	2	5	2	6	2	2	2	4	5	3	2	-	3	-	-	49
Dea, Matt					2	1	1	2	1		1	2	2	-	3	-	-				3	1	19
Deledio, Brett	4	-	2	-	-	2	4	-	3	1	2	-	4	5	1	5	1	3	1	1	2	-	41
Derickx, Tom														1	3								4
Edwards, Shane	1	3	4			2	1	1	2	-	2	3	1	1	4	1	2	1	2	6	3	3	43
Ellis, Brandon	-	1	2	1	-	4	1	-	3	2	4	3	1	2	5	-	3	2	1	1		1	37
Elton, Todd													-										
Foley, Nathan	6	-	2	3	4	-	1	2	2	-													20
Graham, Angus															3								3
Griffiths, Ben									1	1	-	2	1	2				-	2	-			9
Grigg, Shaun	2	1	2	2	2	2	1	1	1	1	2	2	2	2	-	1	1	1	2	2	-	1	31
Grimes, Dylan	3	3	1	1	5	2	1	1					-										17
Helbig, Brad																		-	1	2	3	-	6
Houli, Bachar	2	-	2	2	2	3	4	2	4	1	3	3	2	-	1	-	4	2	2	1	2	1	43
Jackson, Daniel	1	5	4	3	3		1	1	2	5	3	2	3			1	2	2	1	4	5	4	52
King, Jake		1				3	2	2	4	2		3	4				2	-	-	1			24
Maric, Addam	2		-	2					2	-	2			1	3	1	1						14
Maric, Ivan	1	-	3	2	1	6	-	5	1	6	2	3	2	5		5	1	1	3	2	3	4	56
Martin, Dustin	1	3	3	5	2	1	5	5	1	5	5	2	1			4	2	5	-	7	1	4	62
McGuane, Luke														2	2	2	5	2	2	4	1	-	20
Miller, Brad	2	-	-	1	3	-	4	1				1	1										13
Moore, Kelvin															1	3	1						5
Morris, Steven	1	-	1	1	1	5	3	-	-	1	2		4	3	1	7	2	2	1	2	1	2	40
Nahas, Robin	2	1	3	3	3	2	-	5	-	3	1	4	1	3	5	2	-	2	2	-	-	-	42
Newman, Chris	3	4	3	-	-	-	-	1	2	1	3	2	3	1	1	1	-	-	2	1	2	1	31
OHanlon, Brett											-	-		2	1	-				-	-	3	6
Post, Jayden	4															2	-	-	3	3	2	2	16
Rance, Alex	1	4	2	1	2	2	3	-	4	7	2	1	4	1	3	8	4	1	3	5	3	4	65
Riewoldt, Jack	3	5	4	3	1	6	1	-	1	-	2	1	4	3	1	3	3	2	1	2	3	-	49
Tuck, Shane	2	2	3	5	6	3	5	5	1	1	2	2	2	2	6	2	2	2	2	-	-	1	56
Vickery, Ty	1	-	-	2	1	1			-	6	2												13
Webberley, Jeromey															-								
White, Matt				1	1									4				-	2	-	2		10
Totals	46	39	44	52	45	55	42	42	41	49	54	52	44	47	55	55	43	35	35	47	39	37	998
Opponent	CA	CW	ME	GE	WC	PA	SY	ES	HW	SK	FR	GW	AD	ME	GC	NM	CA	BL	WB	FR	ES	PA	
