Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Adcock, Jed	-	7	7	2	3	1	-	-	-	-	1	1	2	2	-									-	26
Austin, Matt								-	1	1					-						-	-	-	-	2
Black, Simon		1	5	4	3	4	2	9	1	5	7	5	6	1	7	6	8	3	6	9	3	9	5	2	111
Bradshaw, Daniel	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	2			-	-	-		-	-	4
Brennan, Jared				2	6	2	3	5	7	1	4	5	2	-		2	-	-	3	2	1	4	7	6	62
Brown, Jonathan	1	2	1	-	2	1	-	-	-	-	1	2	1	1	-	2	2	-	1	1	-	1	-	-	19
Charman, Jamie	2	3		2																					7
Clark, Mitch	1	-	1	3	2	4	2	4	3	6	2	1	6	1	2	3	1	6	2	6	4	3	5	-	68
Collier, Tom	-				-				-						1	-	-								1
Cornelius, Aaron									-																
Dalziell, Bradd	1	-	2	2	-											-	-	1							6
Drummond, Josh	-	1	-	-	1	-	-	-	-	-	-				2	2	1	1	-	-	-	-		-	8
Hanley, Pearce																	2								2
Harding, Scott	1					-	1	4	-	-	2	-	4	2					1	-	5	4	2		26
Hawksley, James																		1	-	-	1	-	-	-	2
Henderson, Lachie					-					-	-	-	-	-								-			
Hooper, Rhan	-	1								-	-	2	2	-									1	-	6
Johnstone, Travis	3	3	3	1	3	6	-	5	-		4			2						-	3	6	4	4	47
Leuenberger, Matthew	1	1	4																						6
Macdonald, Joel	-	-	1	1	-	1	1	1	-	-	1	1	2	-	1	2	-	1	1	-	1	-			15
McGrath, Ashley	-	-	1	-	-	1	-	-	1	-	-	-	-	-	1	-	3	-	-	1	2	3	-	1	14
Merrett, Daniel	2	-	-	1	-	-	-	-					-	-	1	-	1	-	-	-	1		-	1	7
Notting, Tim			-	-					-	-	1	1			1	3	-		3	-				1	10
Patfull, Joel	-	1	1	1	1	1	-	-					-	-	-	-	-	-	-	1	1	-	-	-	7
Polkinghorne, James					1	-	-	-	-	-	-	3	-	-	1	-	-	-	1	3	-	1	3	-	13
Power, Luke	13	4	2	3	5	-	4	-	5	3	6	3	2	3	4	2	3	1	5	3	2	3	-	5	81
Proud, Albert		-	1			2	2	-		1	3	4	-	-	-	-	1								14
Redden, Jack															-	3	1	2	3	-	1	1	1	-	12
Rich, Daniel	2	5	5	2	1	3	1	5	1	4	2	3	2	3	3	12	4	4	6	2	-	6	4	4	84
Rischitelli, Michael	3	1	1	-	-	1	2	-	-	4	2	7	5	-	4	6	2	1	-	1	4	3	3	1	51
Rockliff, Tom																		-							
Roe, Jason			-	-	-							-	-					-				-	-		
Selwood, Troy	3	1	6	3	1	1	-					-						-	-						15
Sheldon, Sam						1	1	-	-	-	-	-	-	1	-	1	-	-	2	-	-	1	1	-	8
Sherman, Justin	-	-	1	1	1	-	1	1	1	1	3	-	1	1	-	1	-	4	1	2	3	2	1	1	27
Stiller, Cheynee	2	-	1	-		5	-	1	-	2	2	1	-	2	-	1	2	2	1	1	1	2	1		27
Totals	35	31	43	28	30	34	20	35	20	28	41	41	35	19	28	48	31	27	36	32	33	49	38	26	788
Opponent	WC	CA	SY	CW	GE	ES	RI	AD	SK	NM	CA	HW	ME	PA	GE	FR	NM	CW	ES	WB	PA	SY	CA	WB	
