Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Adcock, Jed	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-									-	3
Austin, Matt								-	-	-					-						-	-	-	-	
Black, Simon		-	-	-	-	-	-	3	-	1	2	3	3	-	-	-	-	-	1	3	-	3	-	-	19
Bradshaw, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	1		-	-	1
Brennan, Jared				-	-	-	-	-	3	-	-	1	-	-		-	-	-	-	-	-	-	-	-	4
Brown, Jonathan	-	-	2	-	-	3	3	-	-	-	-	2	2	-	1	2	3	1	-	-	-	-	-	-	19
Charman, Jamie	-	-		-																					
Clark, Mitch	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2	-	3	-	-	2	-	-	8
Collier, Tom	-				-				-						-	-	-								
Cornelius, Aaron									-																
Dalziell, Bradd	-	-	-	2	-											-	-	-							2
Drummond, Josh	-	-	1	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-		-	1
Hanley, Pearce																	-								
Harding, Scott	-					-	-	-	-	-	-	-	-	-					-	-	-	-	-		
Hawksley, James																		-	-	-	-	-	-	-	
Henderson, Lachie					-					-	-	-	-	-								-			
Hooper, Rhan	-	-								-	-	-	-	-									-	-	
Johnstone, Travis	2	-	-	-	-	1	-	2	-		-			-						-	-	-	-	-	5
Leuenberger, Matthew	-	-	-																						
Macdonald, Joel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
McGrath, Ashley	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	2
Merrett, Daniel	-	-	-	-	-	-	2	-					-	-	-	-	-	-	-	-	-		-	-	2
Notting, Tim			-	-					-	-	-	-			-	-	-		-	-				-	
Patfull, Joel	-	-	3	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	3
Polkinghorne, James					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Power, Luke	3	-	-	-	-	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	3	-	-	-	9
Proud, Albert		-	-			-	-	-		-	-	-	-	-	-	-	-								
Redden, Jack															-	-	-	-	-	-	-	-	-	-	
Rich, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	-	-	-	-	-	-	-	-	6
Rischitelli, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rockliff, Tom																		-							
Roe, Jason			-	-	-							-	-					-				-	-		
Selwood, Troy	-	-	-	-	-	-	-					-						-	-						
Sheldon, Sam						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sherman, Justin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Stiller, Cheynee	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Totals	5	0	6	2	0	6	5	6	3	4	2	6	6	0	6	5	6	1	4	3	4	5	0	0	85
Opponent	WC	CA	SY	CW	GE	ES	RI	AD	SK	NM	CA	HW	ME	PA	GE	FR	NM	CW	ES	WB	PA	SY	CA	WB	
