Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Adcock, Jed	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-									-	
Austin, Matt								-	-	-					-						-	-	-	-	
Black, Simon		-	-	-	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	3
Bradshaw, Daniel	-	1	-	-	1	-	-	-	3	1	-	4	-	-	2	-			3	-	-		1	-	16
Brennan, Jared				3	4	4	7	4	5	4	1	12	3	3		7	-	-	3	7	8	16	11	4	106
Brown, Jonathan	-	-	1	-	-	1	1	-	1	1	-	-	-	-	1	1	-	-	-	-	1	2	1	1	12
Charman, Jamie	10	15		13																					38
Clark, Mitch	2	-	20	24	10	26	19	16	20	29	33	18	27	19	23	37	31	31	31	24	24	25	20	19	528
Collier, Tom	-				-				-						-	-	-								
Cornelius, Aaron									-																
Dalziell, Bradd	-	-	-	-	-											-	-	-							
Drummond, Josh	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-		-	
Hanley, Pearce																	-								
Harding, Scott	-					-	-	-	-	-	-	-	-	-					-	-	-	-	-		
Hawksley, James																		-	-	-	-	-	-	-	
Henderson, Lachie					-					-	-	-	-	-								-			
Hooper, Rhan	-	-								-	-	-	-	-									-	-	
Johnstone, Travis	-	-	-	-	-	-	-	-	-		-			-						-	-	-	-	-	
Leuenberger, Matthew	14	20	17																						51
Macdonald, Joel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
McGrath, Ashley	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Merrett, Daniel	-	-	-	-	-	-	-	1					7	1	-	-	-	5	-	1	1		-	-	16
Notting, Tim			-	-					-	-	-	-			1	1	-		-	-				-	2
Patfull, Joel	-	-	-	-	-	-	-	1					-	-	-	-	-	1	-	-	-	-	-	-	2
Polkinghorne, James					-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	1	3
Power, Luke	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Proud, Albert		-	-			-	-	-		-	-	-	-	-	-	-	-								
Redden, Jack															-	-	-	-	-	-	-	-	-	-	
Rich, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-	3
Rischitelli, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	2
Rockliff, Tom																		-							
Roe, Jason			-	-	-							-	-					-				-	-		
Selwood, Troy	-	-	-	-	-	-	-					-						-	-						
Sheldon, Sam						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sherman, Justin	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stiller, Cheynee	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Totals	26	36	38	40	16	31	27	22	29	35	34	35	37	24	28	49	31	37	38	32	34	44	34	25	782
Opponent	WC	CA	SY	CW	GE	ES	RI	AD	SK	NM	CA	HW	ME	PA	GE	FR	NM	CW	ES	WB	PA	SY	CA	WB	
