Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Adcock, Jed	1	3	4	1	-	2	-	-	2	4	1	-	1	1	1									-	21
Austin, Matt								2	2	-					-						-	3	1	1	9
Black, Simon		5	5	3	6	3	1	4	5	7	2	5	3	2	3	6	2	3	1	3	1	3	2	2	77
Bradshaw, Daniel	3	5	1	1	-	-	1	-	2	1	1	3	1	1	-	1			1	1	-		-	2	25
Brennan, Jared				2	3	5	1	3	3	2	2	3	4	3		4	2	1	2	6	1	-	2	6	55
Brown, Jonathan	3	3	3	2	1	4	5	2	2	5	2	2	1	2	1	2	5	2	2	3	1	6	1	6	66
Charman, Jamie	2	2		-																					4
Clark, Mitch	4	1	3	3	4	1	3	1	2	5	-	5	5	2	2	1	2	2	2	4	8	-	2	1	63
Collier, Tom	-				5				1						2	1	-								9
Cornelius, Aaron									1																1
Dalziell, Bradd	1	4	2	3	-											3	1	1							15
Drummond, Josh	1	1	-	1	-	1	-	3	-	1	-				3	1	2	5	-	4	1	-		1	25
Hanley, Pearce																	-								
Harding, Scott	2					1	1	1	3	3	2	3	-	1					3	2	-	-	2		24
Hawksley, James																		1	1	1	2	-	1	-	6
Henderson, Lachie					2					-	1	-	1	1								1			6
Hooper, Rhan	2	2								2	3	1	2	1									-	1	14
Johnstone, Travis	4	2	5	1	5	5	3	1	2		3			1						2	4	2	-	2	42
Leuenberger, Matthew	3	1	1																						5
Macdonald, Joel	1	2	2	1	1	2	1	3	2	1	2	1	1	2	2	2	3	1	3	1	2	-			36
McGrath, Ashley	2	2	3	4	2	3	2	1	5	1	3	1	4	3	-	2	-	2	2	4	-	5	3	1	55
Merrett, Daniel	2	1	2	2	2	2	3	-					-	3	-	-	1	4	-	4	2		2	3	33
Notting, Tim			3	2					-	1	1	1			2	4	1		4	3				4	26
Patfull, Joel	-	1	1	2	-	1	-	2					-	1	1	2	-	1	1	2	2	-	1	1	19
Polkinghorne, James					5	1	-	-	1	1	-	5	2	5	3	3	1	2	2	2	2	-	1	3	39
Power, Luke	2	5	4	5	7	-	4	3	2	1	3	2	2	1	4	3	-	5	3	2	2	2	2	4	68
Proud, Albert		2	1			-	3	1		2	2	6	2	1	1	1	4								26
Redden, Jack															-	2	1	5	1	2	2	1	3	4	21
Rich, Daniel	2	1	3	-	2	2	2	2	1	-	-	-	2	2	3	3	2	2	-	-	2	3	1	3	38
Rischitelli, Michael	1	3	2	1	4	1	-	3	3	5	3	2	1	5	1	2	3	1	1	1	2	1	-	-	46
Rockliff, Tom																		2							2
Roe, Jason			1	4	6							1	-					1				-	5		18
Selwood, Troy	3	2	2	-	1	1	1					1						1	-						12
Sheldon, Sam						2	1	1	3	-	2	1	2	1	3	1	1	1	1	-	5	4	2	2	33
Sherman, Justin	1	1	-	4	3	-	2	2	2	-	1	4	1	3	2	2	1	2	3	2	2	1	1	3	43
Stiller, Cheynee	-	4	3	-		-	1	1	-	1	2	2	3	-	-	3	-	2	1	-	1	1	-		25
Totals	40	53	51	42	59	37	35	36	44	43	36	49	38	42	34	49	32	47	34	49	42	33	32	50	1007
Opponent	WC	CA	SY	CW	GE	ES	RI	AD	SK	NM	CA	HW	ME	PA	GE	FR	NM	CW	ES	WB	PA	SY	CA	WB	
