Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Adcock, Jed	-	1	2	-	-	-	-	-	1	1	1	-	1	-	1									-	8
Austin, Matt								-	1	-					-						-	-	-	-	1
Black, Simon		-	3	2	1	-	1	2	1	3	1	1	-	1	1	3	1	-	-	2	1	2	-	1	27
Bradshaw, Daniel	1	1	1	-	-	-	-	-	1	-	1	1	1	-	-	1			1	-	-		-	1	10
Brennan, Jared				-	-	3	1	1	1	2	1	1	-	1		1	1	-	2	4	1	-	-	2	22
Brown, Jonathan	1	1	1	2	-	-	2	1	1	3	-	1	-	1	-	-	1	-	-	-	1	2	1	1	20
Charman, Jamie	1	2		-																					3
Clark, Mitch	2	1	3	3	4	1	3	-	2	3	-	3	2	2	2	1	1	1	2	4	6	-	2	-	48
Collier, Tom	-				1				-						1	-	-								2
Cornelius, Aaron									1																1
Dalziell, Bradd	-	1	1	-	-											-	-	-							2
Drummond, Josh	1	-	-	1	-	-	-	2	-	-	-				1	-	1	1	-	2	-	-		1	10
Hanley, Pearce																	-								
Harding, Scott	-					1	1	-	2	2	-	-	-	1					1	2	-	-	1		11
Hawksley, James																		-	-	-	-	-	-	-	
Henderson, Lachie					2					-	-	-	-	1								-			3
Hooper, Rhan	-	1								1	3	1	1	-									-	1	8
Johnstone, Travis	3	1	2	1	1	2	-	-	1		1			-						-	-	1	-	-	13
Leuenberger, Matthew	3	1	-																						4
Macdonald, Joel	-	2	1	-	-	-	1	-	1	-	2	-	1	1	2	2	1	1	-	1	2	-			18
McGrath, Ashley	1	-	1	-	1	1	1	1	2	1	1	-	3	2	-	1	-	-	2	1	-	1	1	1	22
Merrett, Daniel	1	1	1	2	1	1	3	-					-	1	-	-	-	3	-	1	-		1	-	16
Notting, Tim			-	-					-	1	1	-			-	1	1		1	1				1	7
Patfull, Joel	-	1	1	-	-	-	-	2					-	-	1	1	-	1	-	1	1	-	1	-	10
Polkinghorne, James					2	-	-	-	-	1	-	1	1	1	2	-	-	2	2	-	-	-	1	3	16
Power, Luke	-	2	2	1	1	-	2	1	-	-	-	1	-	-	2	1	-	2	1	-	1	-	2	-	19
Proud, Albert		-	1			-	2	-		2	1	2	-	1	-	1	-								10
Redden, Jack															-	1	-	3	-	1	1	-	-	2	8
Rich, Daniel	1	-	1	-	-	1	-	-	1	-	-	-	-	1	1	1	1	-	-	-	1	-	-	2	11
Rischitelli, Michael	1	-	1	-	3	-	-	-	1	3	1	1	-	2	1	-	3	-	-	-	2	-	-	-	19
Rockliff, Tom																		1							1
Roe, Jason			-	2	-							1	-					-				-	1		4
Selwood, Troy	3	1	1	-	-	-	-					-						-	-						5
Sheldon, Sam						1	1	1	1	-	-	-	1	1	3	-	1	-	1	-	1	2	1	1	16
Sherman, Justin	1	-	-	1	-	-	1	-	-	-	-	2	-	-	2	1	-	-	-	1	-	-	1	1	11
Stiller, Cheynee	-	-	1	-		-	1	-	-	1	1	1	-	-	-	-	-	-	-	-	-	-	-		5
Totals	20	17	24	15	17	11	20	11	18	24	15	17	11	17	20	16	12	15	13	21	18	8	13	18	391
Opponent	WC	CA	SY	CW	GE	ES	RI	AD	SK	NM	CA	HW	ME	PA	GE	FR	NM	CW	ES	WB	PA	SY	CA	WB	
