Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan	-	-	-						-	-													
Boyd, Tom					2	-							2				-	1	1	-	-	-	6
Bugg, Tomas	2	3	3	3	1	1						2	1	4	1	-	3	-	1	2	2	-	29
Buntine, Matt							-	3								1			-	-	1	-	5
Cameron, Jeremy	-	-	1	-	-	-	-		-	-		-		-	-	-	-						1
Coniglio, Stephen	7	5	14	3	2	7	4	1	1		-	2	8	4	5								63
Corr, Aidan								-	1	-	-												1
Davis, Phil	-											-	1	1	-	-	-	1	-	-		-	3
Frost, Sam	1	-	-	1	-	-	-	-		-	-	-	1	-	1			1			-		5
Giles, Jonathan	1	1	1	7	2	1	6	2	-														21
Gilham, Stephen									1														1
Golds, Tim																		1	-		1		2
Greene, Toby	7	2	4	4	4		1	6							1	5	9	4	4	2	5	7	65
Hampton, Curtly	1	3	-	2	-	-	2		1	-	-											-	9
Haynes, Nick	2	1	-	1	1	-	1	-															6
Hoskin-Elliott, Will			-	-	2	2	2	2	2	-	2	2	1	-	-	1	-	2	-	-	-	-	18
Hunt, Josh	1	-	-	-	-	-		-				-	-	-			-	-			1	1	3
Jaksch, Kristian										-	-		-	2	-								2
Kelly, Josh		-	1	2	3		-	1	-			3	1	2	1	-	1	1	-	1	4	2	23
Kennedy, Adam	1	-	-	-	-	1	1	1	1	1	-		1	-	-	-	-	1	-	-	-		8
Lamb, Jed				-	-	1	2	1		1	-								-				5
Lobb, Rory											-					-							
McCarthy, Cam																						-	
Mohr, Tim										1	-	-	1	1	-	-	-						3
Mumford, Shane	5	4	2						3	2	-	2	3	1	2	4	4	4	5	3	6	1	51
ORourke, Jono						1	1									-	2	1	2	1	1		9
Palmer, Rhys	1						-	2	1	4	1	6	3	2	1	1	1	-	2	-	6	2	33
Patton, Jonathon	1	-	-	-	-	1	1	-	-	3	-	-	1	-	4		1	-	-	-			12
Phillips, Andrew								1															1
Plowman, Lachie		-	-	-	-	-										-	-	-	1	-	1	1	3
Scully, Tom	4	4	5	2	4	5	2	4	1	3	1	2			2	4	3						46
Shaw, Heath	1	-	-	1		-	-	1	-	2	1	2	1	-				1	-	-	-	-	10
Shiel, Dylan	-						4	2	7	2	5	7	4	5	5	5	1	2	4	5	3	10	71
Smith, Devon	1	1	6		-	1	1	1	1	4	4	1	1	3	2	2	1	2	2	2	3	3	42
Stewart, James																				-	-	-	
Sumner, Liam				-																		-	
Tomlinson, Adam				4	-	-	1	-	-	-	-	2	2	1	-	-	-	-	-	1	1	-	12
Townsend, Jacob		1	6	-					3	4	2	2				1							19
Treloar, Adam	8	3	11	3	6	7	2		9	9	8	5	4	5	10		9	3	4	4	8	-	118
Ward, Callan	11	8	7	4	3	8	10	8	7	13	6	10	7	3	4	7	6	6	2	-			130
Whiley, Mark																				8	4		12
Whitfield, Lachie	-	1						-	-	4	1	4	1	-	-	-							11
Williams, Zac					1	-									-	-	1	-	-			3	5
Wilson, Nathan												-	1	-						1	1	1	4
Totals	55	37	61	37	31	36	41	36	39	53	31	52	45	34	39	31	42	31	28	30	48	31	868
Opponent	SY	SK	ME	WB	AD	GC	PA	WC	RI	HW	ES	BL	CA	SY	AD	FR	GE	RI	NM	ME	CW	WB	
