Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan	-	-	-						-	-													
Boyd, Tom					-	-							-				1	-	-	3	1	1	6
Bugg, Tomas	-	-	-	1	-	-						-	1	-	-	-	-	-	-	-	-	-	2
Buntine, Matt							-	-								1			-	-	-	1	2
Cameron, Jeremy	-	-	-	-	1	-	-		-	1		-		-	1	-	1						4
Coniglio, Stephen	-	1	-	-	2	1	-	-	-		-	1	1	1	-								7
Corr, Aidan								-	-	-	-												
Davis, Phil	-											-	-	-	-	-	-	-	-	-		-	
Frost, Sam	-	-	-	-	-	-	-	-		-	-	-	-	1	-			-			-		1
Giles, Jonathan	1	1	-	-	-	-	-	-	-														2
Gilham, Stephen									-														
Golds, Tim																		-	-		-		
Greene, Toby	-	1	1	-	1		-	-							-	2	-	-	-	-	-	3	8
Hampton, Curtly	-	1	-	-	1	1	1		-	-	-											1	5
Haynes, Nick	-	-	-	-	-	-	-	-															
Hoskin-Elliott, Will			-	1	-	-	1	-	1	1	2	2	-	-	1	-	1	1	-	-	-	1	12
Hunt, Josh	1	-	-	1	1	1		-				1	-	-			1	-			-	-	6
Jaksch, Kristian										-	-		1	-	-								1
Kelly, Josh		-	1	-	-		1	3	-			-	2	1	-	-	-	-	-	-	1	-	9
Kennedy, Adam	-	-	-	-	-	-	-	1	-	-	-		-	-	-	-	-	-	1	-	-		2
Lamb, Jed				1	-	1	-	-		1	-								1				4
Lobb, Rory											-					-							
McCarthy, Cam																						-	
Mohr, Tim										-	-	-	-	-	-	-	-						
Mumford, Shane	-	-	1						1	-	1	2	1	-	-	-	-	-	-	2	2	1	11
ORourke, Jono						-	-									-	-	1	-	-	-		1
Palmer, Rhys	-						2	-	-	1	1	1	1	1	-	-	-	-	1	-	1	-	9
Patton, Jonathon	1	-	-	2	-	-	-	-	-	1	-	-	2	1	-		-	-	-	-			7
Phillips, Andrew								-															
Plowman, Lachie		-	-	-	-	-										-	-	-	-	-	-	-	
Scully, Tom	-	1	-	-	-	1	-	2	-	1	-	2			-	1	1						9
Shaw, Heath	1	1	-	-		-	-	-	-	-	-	-	-	-				-	-	1	-	-	3
Shiel, Dylan	-						1	1	-	1	2	1	-	-	-	-	-	-	-	1	1	1	9
Smith, Devon	-	-	-		1	2	-	-	1	-	1	-	-	-	1	1	1	-	1	-	-	1	10
Stewart, James																				-	-	-	
Sumner, Liam				-																		-	
Tomlinson, Adam				-	-	1	-	-	1	-	-	1	-	-	-	1	1	-	-	-	-	1	6
Townsend, Jacob		-	-	-					-	-	-	-				1							1
Treloar, Adam	-	-	-	1	-	2	-		-	1	-	-	-	-	-		-	1	-	1	-	-	6
Ward, Callan	1	-	-	-	1	-	-	1	1	-	-	-	-	1	-	-	-	1	1	-			7
Whiley, Mark																				-	-		
Whitfield, Lachie	2	1						-	-	1	-	2	-	-	-	-							6
Williams, Zac					-	-									-	-	-	-	-			1	1
Wilson, Nathan												-	-	-						-	-	-	
Totals	7	7	3	7	8	10	6	8	5	9	7	13	9	6	3	7	7	4	5	8	6	12	157
Opponent	SY	SK	ME	WB	AD	GC	PA	WC	RI	HW	ES	BL	CA	SY	AD	FR	GE	RI	NM	ME	CW	WB	
