Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan	-	-	-						-	-													
Boyd, Tom					-	-							-				-	-	-	-	-	-	
Bugg, Tomas	-	-	-	-	-	-						-	-	-	-	-	-	-	-	-	-	-	
Buntine, Matt							-	-								-			-	-	-	-	
Cameron, Jeremy	-	-	-	-	-	-	-		-	-		-		-	-	-	-						
Coniglio, Stephen	2	-	-	-	-	-	-	-	-		-	-	-	-	-								2
Corr, Aidan								-	-	-	-												
Davis, Phil	-											-	-	-	-	-	-	-	-	-		-	
Frost, Sam	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-			-		
Giles, Jonathan	-	-	-	-	-	-	-	-	-														
Gilham, Stephen									-														
Golds, Tim																		-	-		-		
Greene, Toby	-	-	-	-	-		-	-							-	-	-	-	-	-	2	1	3
Hampton, Curtly	-	-	-	-	-	-	-		-	-	-											-	
Haynes, Nick	-	-	-	-	-	-	-	-															
Hoskin-Elliott, Will			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2
Hunt, Josh	-	-	-	1	-	-		-				-	-	-			-	-			-	-	1
Jaksch, Kristian										-	-		-	-	-								
Kelly, Josh		-	-	-	-		-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Kennedy, Adam	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-		
Lamb, Jed				-	-	-	-	-		-	-								-				
Lobb, Rory											-					-							
McCarthy, Cam																						-	
Mohr, Tim										-	-	-	-	-	-	-	-						
Mumford, Shane	3	-	3						-	-	-	-	2	-	-	-	-	-	-	-	-	-	8
ORourke, Jono						-	-									-	-	-	-	-	-		
Palmer, Rhys	-						-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	2
Patton, Jonathon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-			
Phillips, Andrew								-															
Plowman, Lachie		-	-	-	-	-										-	-	-	-	-	-	-	
Scully, Tom	-	-	-	-	-	-	-	-	-	-	-	1			-	-	-						1
Shaw, Heath	-	-	-	-		-	-	-	-	-	-	-	-	-				-	-	-	-	-	
Shiel, Dylan	-						-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Smith, Devon	-	-	-		-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	3	-	-	4
Stewart, James																				-	-	-	
Sumner, Liam				-																		-	
Tomlinson, Adam				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Townsend, Jacob		-	-	-					-	-	-	-				-							
Treloar, Adam	1	-	2	-	-	-	-		-	-	2	-	-	-	-		-	-	-	-	-	-	5
Ward, Callan	-	3	1	-	-	-	2	-	-	3	-	3	3	-	-	-	-	-	-	-			15
Whiley, Mark																				-	-		
Whitfield, Lachie	-	-						-	-	-	-	2	-	-	-	-							2
Williams, Zac					-	-									-	-	-	-	-			-	
Wilson, Nathan												-	-	-						-	-	-	
Totals	6	3	6	1	0	0	2	0	0	4	2	6	5	0	0	0	0	0	0	6	2	3	46
Opponent	SY	SK	ME	WB	AD	GC	PA	WC	RI	HW	ES	BL	CA	SY	AD	FR	GE	RI	NM	ME	CW	WB	
