Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan	6	5	6						6	1													24
Boyd, Tom					3	-							5				-	3	3	6	2	2	24
Bugg, Tomas	1	9	10	10	6	7						8	4	7	2	10	8	7	3	14	10	5	121
Buntine, Matt							5	7								3			8	4	9	5	41
Cameron, Jeremy	2	3	1	2	1	2	4		1	1		3		1	-	5	2						28
Coniglio, Stephen	9	10	12	10	14	15	11	9	12		2	-	12	12	11								139
Corr, Aidan								4	2	2	3												11
Davis, Phil	-											5	3	7	3	9	5	7	3	1		9	52
Frost, Sam	4	3	5	6	6	6	7	8		7	3	4	5	11	5			8			6		94
Giles, Jonathan	1	3	1	1	3	6	2	4	1														22
Gilham, Stephen									5														5
Golds, Tim																		5	3		4		12
Greene, Toby	10	15	5	13	21		14	18							8	20	21	18	25	13	12	12	225
Hampton, Curtly	8	11	8	7	7	12	4		9	7	1											4	78
Haynes, Nick	6	3	2	4	6	6	6	1															34
Hoskin-Elliott, Will			-	2	6	3	4	3	2	3	6	6	3	2	6	2	14	3	1	4	3	2	75
Hunt, Josh	3	5	7	7	5	9		1				1	1	4			-	5			7	6	61
Jaksch, Kristian										4	-		2	5	2								13
Kelly, Josh		7	7	10	8		9	13	-			10	7	14	5	10	3	4	9	9	11	8	144
Kennedy, Adam	5	7	4	3	12	4	5	10	10	6	9		7	9	12	6	4	14	2	7	12		148
Lamb, Jed				3	2	8	5	2		2	3								1				26
Lobb, Rory											4					3							7
McCarthy, Cam																						2	2
Mohr, Tim										5	5	2	5	2	2	7	3						31
Mumford, Shane	10	14	7						5	8	11	9	13	4	8	10	11	12	11	7	10	8	158
ORourke, Jono						9	5									5	4	6	12	11	5		57
Palmer, Rhys	2						3	14	5	6	8	14	8	13	12	6	7	5	5	6	13	9	136
Patton, Jonathon	4	3	3	3	-	6	5	6	-	4	6	2	3	3	7		4	2	7	-			68
Phillips, Andrew								3															3
Plowman, Lachie		2	4	7	4	5										3	-	3	3	9	4	3	47
Scully, Tom	13	11	9	13	9	10	7	15	10	10	13	12			7	10	9						158
Shaw, Heath	1	1	6	14		8	5	10	1	5	1	9	6	-				6	4	2	3	6	88
Shiel, Dylan	3						8	16	19	3	14	14	9	12	14	22	6	8	11	13	13	22	207
Smith, Devon	3	9	9		7	6	10	11	5	13	5	6	8	12	7	5	8	7	9	7	14	5	166
Stewart, James																				5	3	2	10
Sumner, Liam				1																		1	2
Tomlinson, Adam				9	4	9	6	8	8	4	7	9	11	8	4	7	10	3	5	5	2	7	126
Townsend, Jacob		4	2	2					8	5	6	3				7							37
Treloar, Adam	18	12	14	14	17	16	12		18	16	7	15	10	20	19		13	16	16	15	15	18	301
Ward, Callan	13	13	14	4	7	21	21	21	12	11	15	9	12	15	7	20	20	13	6	4			258
Whiley, Mark																				8	8		16
Whitfield, Lachie	7	7						6	4	10	8	16	9	9	6	10							92
Williams, Zac					6	5									6	3	10	6	6			10	52
Wilson, Nathan												2	1	2						4	5	1	15
Totals	129	157	136	145	154	173	158	190	143	133	137	159	144	172	153	183	162	161	153	154	171	147	3414
Opponent	SY	SK	ME	WB	AD	GC	PA	WC	RI	HW	ES	BL	CA	SY	AD	FR	GE	RI	NM	ME	CW	WB	
