Player	R1	R2	R3	R4	R5	R6	R7	R8	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	Tot
Addison, Dylan	-	-	Off						-	On													1/1
Boyd, Tom					-	Off							-				-	-	-	-	-	-	0/1
Bugg, Tomas	-	-	-	-	-	On						-	-	-	-	-	-	-	-	-	-	-	1/0
Buntine, Matt							-	-								-			-	-	-	-	
Cameron, Jeremy	-	-	-	-	-	-	-		-	-		-		-	-	-	-						
Coniglio, Stephen	-	-	-	-	-	-	-	-	-		On	On	-	-	-								2/0
Corr, Aidan								-	-	Off	-												0/1
Davis, Phil	-											-	-	-	-	-	-	-	-	Off		-	0/1
Frost, Sam	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-			-		
Giles, Jonathan	-	-	-	-	-	-	-	-	-														
Gilham, Stephen									Off														0/1
Golds, Tim																		On	On		On		3/0
Greene, Toby	-	-	-	-	-		-	-							-	-	-	-	-	-	-	-	
Hampton, Curtly	-	-	-	-	-	-	-		-	-	Off											-	0/1
Haynes, Nick	-	-	-	-	-	-	-	Off															0/1
Hoskin-Elliott, Will			On	Off	-	-	-	-	-	-	-	-	-	-	-	Off	-	-	-	-	-	-	1/2
Hunt, Josh	-	-	-	-	-	-		-				-	-	-			-	Off			-	-	0/1
Jaksch, Kristian										-	-		Off	-	Off								0/2
Kelly, Josh		On	-	-	-		-	-	On			-	-	-	On	-	On	-	-	-	-	-	4/0
Kennedy, Adam	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-		
Lamb, Jed				On	-	-	On	On		-	-								Off				3/1
Lobb, Rory											-					-							
McCarthy, Cam																						On	1/0
Mohr, Tim										-	-	-	-	-	-	-	-						
Mumford, Shane	-	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-	
ORourke, Jono						-	Off									On	-	-	-	-	Off		1/2
Palmer, Rhys	Off						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0/1
Patton, Jonathon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-			
Phillips, Andrew								-															
Plowman, Lachie		-	-	-	-	-										-	Off	-	-	-	-	-	0/1
Scully, Tom	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-						
Shaw, Heath	-	-	-	-		-	-	-	-	-	-	-	-	Off				-	-	-	-	-	0/1
Shiel, Dylan	On						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Smith, Devon	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stewart, James																				On	-	-	1/0
Sumner, Liam				-																		Off	0/1
Tomlinson, Adam				-	On	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1/0
Townsend, Jacob		Off	-	-					-	-	-	Off				-							0/2
Treloar, Adam	-	-	-	-	-	-	-		-	-	-	-	-	-	-		-	-	-	-	-	-	
Ward, Callan	-	-	-	-	Off	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			0/1
Whiley, Mark																				-	-		
Whitfield, Lachie	-	-						-	-	-	-	-	-	-	-	-							
Williams, Zac					-	-									-	-	-	-	-			-	
Wilson, Nathan												-	On	On						-	-	-	2/0
Totals																							
Opponent	SY	SK	ME	WB	AD	GC	PA	WC	RI	HW	ES	BL	CA	SY	AD	FR	GE	RI	NM	ME	CW	WB	
