Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Barker, John	-		1	-	-	-	-	2	-	2	1	-		2	1	1	-						10
Barlow, Kris	-	1	-	1		-	-	-	1	1	2	-	-	-	1	-	-	2	-	-		-	9
Bateman, Chance		2	-	-	1	1	1	-											2	-	-	-	7
Brown, Campbell											2	2	-	1	-	-	1	-	1	-	-	1	8
Campbell, Robert					-	2	1	-	1		-							1					5
Chick, Daniel	-	2	1	-	1	2	-	-	3	1	-	2	2	-	-	1	-	1	1	2	1	2	22
Clarke, Tim	-	-							-						-		-						
Cox, Adrian	1	2	-	-	-	1	-	1	1	-		-	1	-	-	1		-	1	-			9
Cox, Simon		-	1	-	-	1	-	1	-	1	1	1	1	1	-	-	-	-	-	-	1	1	10
Crawford, Shane	2	1	-	1	1	1	2	1	2	2	-	-	-	-	3	1	1	1	-	2	4	1	26
Dixon, Ben	1	2	1	-	1	-	-	1	-	-	-	1	-	-	1	-		-	2	1	-		11
Graham, Mark	2	1	1	4	-	-	1	1	1	1	1	-	-	1	-	-	-	3	2	-	-	1	20
Greene, Steven	-	-	2	-							-	1	-	-	-	1	-	-				-	4
Harford, Daniel	-	-	2	-	-	-	1	1	3	-			1										8
Hay, Jonathan			4	-	1	-		1	-	2	-	1	1	-	1	2	-	-		1	-	-	14
Hodge, Luke					-	-		-			1	-	-	1	-	2	1	1	2	-	-	1	9
Holland, Nick	-	1	3	-	1	-	1	1	1	2	1	-		1	1	3	-	1	1	2	2	1	23
Johnson, Brett		-					1	-				-	-	-	1	1	1	-			-		4
Lekkas, Angelo	2	1	1	-	2	-	-	2	-	-						-	1	-	-	-	-	1	10
Loats, David												1									2	-	3
Lonie, Nathan	1								-	-	-			-	-	-	1	1	-	1	-	-	4
McCabe, Luke	1		-	1	-	1	-	1	-	1	-										1	1	7
Mitchell, Sam					-						3	-	-	1					1	-	-	2	7
Osborne, Michael										-													
Picioane, Lance	-	1		2	2	-	1		1	1		1	-						-				9
Rawlings, Jade	-	-	1	1	-	-	1	3	1	-	1	2	-	-	1	-	2	2	1	-	-	-	16
Rehn, Shaun	2	4	1	-			2			3	-		1	2	1	1	2	1	1	1	2	1	25
Ries, Nick				-	-	1	1	2	1	-		-	-	-	1	-	-	1	-	1	1	-	9
Smith, Joel	-	-	2	1							-												3
Stone, Nick		2					1	1			1	-	-						1	-			6
Tallis, Rayden	2	-			1	-	-	-	2	1	1	2	1	1	-	1	1	1	-	3	1	1	19
Thompson, Nathan	-	-	1	3	2	-			1	1			-	1	-	-	1	3	-	1	2	3	19
Vandenberg, Richard	-	-	2	-	1	3	1	-	3	-	1	3	2	2	1	-	1	2	3	1	-	2	28
Williams, Mark	-		-														-						
Woods, Tony			1																				1
Totals	14	20	25	14	14	13	15	19	22	19	16	17	10	14	13	15	13	21	19	16	17	19	365
Opponent	ME	BL	FR	CW	RI	KA	GE	CA	WC	PA	AD	ES	SK	SY	WB	ME	BL	FR	CW	RI	KA	GE	
