Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	-	3	4	1	-		1	2	-	2	1	4	-	-	1			-	2	1	2	-	2	3	2	31
Ashcroft, Marcus	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Black, Simon	-	1	1	2	1	1	-	-	-	-	2	3	-	-	-	-	-	3	1	1	-	2	-	-	-	18
Bolton, Craig					-		-	-			1	-				-										1
Bradshaw, Daniel	-	3	2	-	2	2	2	-	2	-	5	-	1	-			-	-	-	-	2	-				21
Bradshaw, Darren															1											1
Brown, Jonathan	1	1	1		-		-	2	-	-	-	1	-				2	1		2	-	1	1	1	-	14
Charman, Jamie		-	-	-	-		-	-	-	1	-	-	-	-		-	-	-	-	-	-	-	-			1
Copeland, Robert	-	1	-	-	-	-	-		2	-		-	-	-	-	-	-				-			-		3
Hart, Shaun	-	-	-	-	-	-		-	-	-	-	-	-	-		1	-	-	-	-	1	-	-	-	1	3
Headland, Des						1	2	-	-	-	-	-	-	3	3	2	4	-	3	1	3	1	1	-	-	24
Johnson, Chris		-	-	-	-	-	-			-	-	-	1	-	-	-	-	-	-	2	-	-	-	-	-	3
Keating, Clark					-	-	1	-	-	-	-	-			-								-	1	-	2
Lappin, Nigel	1	-	-	-	1	4	1	-	-	2	-								-	-	1	-	-	1	1	12
Leppitsch, Justin	1	-	-	2	-	1	-	-			2	-	1	-	-	-	-	-	2	-	-	-	1	-	-	10
Lynch, Alastair	-	1	1	2		-	1	2	1	1	1	1	-	1	-	2	2	2			2	1	5	2	2	30
McDonald, Beau	1	-				-							2	-	-	-	-	-	-	1	-	-		-	-	4
McGrath, Ashley	-	-	-	-	-									-	-	-	-									
McLaren, Dylan	-		-	-																						
McRae, Craig	1	1	4	-	1	3	1	1	-	-	-	2	-	2	1	1	2	1	1	-		-	1	1	3	27
Michael, Mal	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Morrison, Shane						-			-										-							
Notting, Tim	-	1	-	-	2	1	-	-	1	-			1	3	-	1		1	1	-	-	-	-	-	-	12
Pike, Martin	-	-	-	-	-	3	1	-	1	-	-	1	-	2	1	1	1	-	1	1	-	-	-	-	-	13
Power, Luke	-				3	-	-	1	3	1	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	10
Scott, Brad	-	-	-	-	-	-	-	1	-	-	-	1	1	-	-	-	2	-	3	1	1	-	-	-	-	10
Scott, Chris	-	1	-	-	-	-	-	-			-	1	1	-	-	-	-	-	-	-	-	-	-		-	3
Shattock, Aaron				-					-	-	2	-	-	-	1	1	-	-	-	1		-	-	-	-	5
Voss, Michael	1	-	-	-	1	-	1	2	-	1	1				-	3	1	2	3	3	-	-	-	-	2	21
White, Darryl	-	-	-	-		-		1	-	-		-	-	-	-	1	-	-	-	1	-		-	-	-	3
Totals	6	14	13	8	12	16	11	12	10	8	15	15	8	11	9	13	14	10	17	15	12	5	11	9	11	285
Opponent	SY	HW	ES	WB	WC	GE	PA	CW	FR	AD	SK	KA	CA	ME	RI	SY	HW	ES	WB	WC	GE	PA	AD	PA	CW	
