Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	3	-	4	-	-		1	1	2	1	2	1	-	1	1			-	1	1	2	-	3	1	2	27
Ashcroft, Marcus	1	2	1	-	3	1	1	3	2	-	2	-	-	-	3	2	4	6	3	2	2	1	4	1	5	49
Black, Simon	2	-	-	1	1	3	1	1	-	1	-	2	-	-	2	1	2	-	4	3	4	2	-	-	1	31
Bolton, Craig					1		3	-			-	-				-										4
Bradshaw, Daniel	-	-	-	-	2	-	-	-	-	1	-	-	-	-			-	-	-	-	-	-				3
Bradshaw, Darren															-											
Brown, Jonathan	-	-	-		-		-	-	1	-	-	-	-				-	-		1	-	-	-	-	-	2
Charman, Jamie		1	1	-	-		-	-	1	-	-	-	-	-		2	-	-	-	-	-	-	-			5
Copeland, Robert	-	2	1	-	-	1	-		-	-		1	2	-	-	1	-				2			-		10
Hart, Shaun	-	-	2	-	-	-		-	2	1	-	1	4	1		-	3	4	1	3	2	-	-	2	1	27
Headland, Des						-	1	-	2	7	5	4	4	2	-	1	1	1	-	1	1	1	2	4	1	38
Johnson, Chris		6	5	2	2	2	1			1	1	1	-	1	5	4	3	1	4	4	3	3	2	1	1	53
Keating, Clark					-	1	-	-	-	1	1	-			-								1	-	1	5
Lappin, Nigel	3	1	4	3	3	1	1	2	2	-	2								7	3	1	1	2	-	-	36
Leppitsch, Justin	3	3	4	-	1	2	2	2			3	8	2	4	7	2	4	5	1	4	2	1	7	2	3	72
Lynch, Alastair	3	-	-	-		-	-	2	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	5
McDonald, Beau	2	-				-							1	-	3	-	1	-	-	1	-	-		-	-	8
McGrath, Ashley	2	2	-	-	2									1	5	2	2									16
McLaren, Dylan	-		-	-																						
McRae, Craig	1	-	-	-	-	-	-	-	1	3	1	-	2	1	1	-	-	1	1	-		1	1	-	-	14
Michael, Mal	3	3	7	4	4	1	1	3	2	-	4	-	6	3	4	2	4	2	3	2	3	6	3	2	1	73
Morrison, Shane						-			1										-							1
Notting, Tim	2	2	1	5	1	-	1	-	2	6			2	2	-	2		-	-	-	1	-	1	2	-	30
Pike, Martin	3	4	3	3	2	-	1	-	4	4	3	2	1	-	2	-	6	3	-	-	1	3	-	4	1	50
Power, Luke	-				3	1	2	1	3	-	1	2	3	1	1	3	-	1	1	-	1	1	-	1	1	27
Scott, Brad	3	-	1	1	2	2	2	-	4	2	1	2	-	1	2	4	-	3	2	2	4	1	2	1	2	44
Scott, Chris	6	3	4	6	6	1	3	4			3	1	1	8	4	2	6	5	4	7	4	3	6		7	94
Shattock, Aaron				-					-	2	1	-	-	1	1	2	-	-	-	-		-	-	1	-	8
Voss, Michael	-	1	-	2	1	-	1	-	1	1	-				-	-	1	-	1	-	2	1	-	3	1	16
White, Darryl	-	-	1	-		2		1	3	-		1	4	3	-	-	-	5	-	-	-		-	5	-	25
Totals	37	30	39	27	34	18	22	20	33	31	30	26	32	30	41	30	37	37	33	34	35	25	34	30	28	773
Opponent	SY	HW	ES	WB	WC	GE	PA	CW	FR	AD	SK	KA	CA	ME	RI	SY	HW	ES	WB	WC	GE	PA	AD	PA	CW	
