Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Akermanis, Jason	6	3	7	7	5		7	8	4	2	3	4	3	7	3			2	9	6	3	3	4	3	6	105
Ashcroft, Marcus	9	4	4	3	6	10	10	8	11	3	6	6	4	5	7	5	6	4	4	11	10	2	-	6	4	148
Black, Simon	12	10	12	13	6	12	10	10	10	11	13	15	14	10	12	13	12	12	12	10	11	16	11	13	14	294
Bolton, Craig					4		5	2			1	3				2										17
Bradshaw, Daniel	-	2	2	-	3	3	1	1	1	1	-	4	2	1			2	-	1	2	3	-				29
Bradshaw, Darren															-											
Brown, Jonathan	5	5	3		3		3	1	3	4	10	-	-				5	6		8	4	8	7	6	6	87
Charman, Jamie		3	3	6	6		5	3	5	-	3	3	4	2		3	3	1	3	1	2	-	1			57
Copeland, Robert	1	4	2	1	1	2	2		9	1		2	2	-	1	5	-				3			-		36
Hart, Shaun	2	3	2	8	6	3		6	10	5	4	2	6	2		5	3	8	7	5	7	6	2	3	3	108
Headland, Des						8	4	3	6	3	5	2	2	9	4	4	2	7	4	3	6	6	3	12	2	95
Johnson, Chris		7	3	7	2	4	9			5	5	3	-	2	7	5	5	8	7	8	6	5	7	5	4	114
Keating, Clark					3	4	4	3	3	3	3	1			-								2	4	3	33
Lappin, Nigel	5	7	11	10	13	6	14	10	10	18	7								8	6	4	7	10	10	11	167
Leppitsch, Justin	3	1	5	3	1	6	4	7			2	5	4	1	10	4	6	5	-	4	2	-	3	5	1	82
Lynch, Alastair	4	-	3	5		1	3	2	2	1	2	2	3	-	4	1	1	2			3	1	2	-	-	42
McDonald, Beau	1	-				2							5	7	4	5	3	4	9	1	6	1		2	-	50
McGrath, Ashley	1	4	1	1	1									1	1	-	2									12
McLaren, Dylan	2		2	3																						7
McRae, Craig	-	6	10	1	4	8	4	2	5	7	3	5	4	6	8	6	6	4	5	-		5	5	3	1	108
Michael, Mal	3	2	3	4	7	11	5	3	8	1	4	1	8	4	5	2	4	7	4	4	4	6	4	-	2	106
Morrison, Shane						1			-										4							5
Notting, Tim	11	5	6	4	7	9	7	7	5	6			7	6	3	1		1	4	8	4	2	7	6	7	123
Pike, Martin	8	6	8	5	2	5	6	3	11	5	4	2	5	5	7	6	5	4	3	6	4	5	10	6	4	135
Power, Luke	7				7	2	14	10	2	4	3	5	2	4	7	7	3	4	9	14	6	6	5	5	3	129
Scott, Brad	10	5	6	4	3	9	8	8	13	2	7	7	8	12	7	8	3	10	15	9	8	8	5	3	1	179
Scott, Chris	8	7	9	11	5	9	6	7			7	4	5	2	7	1	4	3	5	9	8	7	1		5	130
Shattock, Aaron				1					4	1	4	7	3	6	3	3	4	1	3	1		-	2	3	-	46
Voss, Michael	13	9	3	9	9	12	6	11	15	7	9				3	7	11	3	6	10	8	13	9	7	4	184
White, Darryl	6	3	3	2		4		2	5	-		5	6	10	1	3	2	10	8	6	-		4	1	2	83
Totals	117	96	108	108	104	131	137	117	142	90	105	88	97	102	104	96	92	106	130	132	112	107	104	103	83	2711
Opponent	SY	HW	ES	WB	WC	GE	PA	CW	FR	AD	SK	KA	CA	ME	RI	SY	HW	ES	WB	WC	GE	PA	AD	PA	CW	
