Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Armitage, David																			-	-	-					
Baker, Steven	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Ball, Luke	-	2	-	-	-	-	-	-	-	-	-	-	-	2	-				-	-			-	-	-	4
Begley, Colm																			-							
Blake, Jason	-	1	-	-	3	-	1	-	-	-	1	-	-	1	-	-	-	-	-	-	3	-	-	-	-	10
Clarke, Raphael	-								-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	
Dal Santo, Nick	1	1	1	2	2	-	-	-	1	-	1	1	1	1	-	1	-	1		-	1	-	-	2	5	22
Dawson, Zac	-	-	-	-	-	-	3	-	1	-	-	-	-	-	-	1			-	-	-	-	-	-	-	5
Dempster, Sean															-	-	-	-	-	-	-	-			-	
Eddy, Robert					-	-									-	-	-	-	-			-	-	-		
Fisher, Sam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-		-	-	-	-	-	1	3
Gardiner, Michael	17	19	8	3	15	23	28	15	31	13		38	21	20	28				18	22	24		18	25	24	410
Geary, Jarryn	-	-	-	-	-	-	-	-	-	-	-	-	-	-					-							
Gilbert, Sam	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-	-	-	-	-	-	
Goddard, Brendon	2	2	-	2	1	2	-	1	2	-	-	1	-	-	-	1	-	-		-	2	-	-	3	1	20
Gram, Jason	-	1	-	-	-	1	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Gwilt, James	-	-	-	-	-	-	-	-	-	-	-						-	-	-		-					
Hayes, Lenny		-	1	2	4	6	3	2	-	1	1	1	3	1	4	1	1	7		1		-	1	4	5	49
Hudghton, Max											1	-	-				-	-	-	-						1
Jones, Clinton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
King, Steven	11	16	15	15	4			19	18	7	22					12	16	11	18	21	23	18	15	9	16	286
Koschitzke, Justin	-	-	1	-		4	-	1	2	-	-	2	-	-	5	-		2	3	-	4	-	-	-	1	25
McEvoy, Ben							15				11	7	17	5	8	7	4	11	2			7				94
McQualter, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Milne, Stephen	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Montagna, Leigh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Ray, Farren	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Riewoldt, Nick	3	1	1	1	-	2	-	-	-	1	-	1	-	2	1	1	-	-		-	3	1	2	1	-	21
Schneider, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	
Steven, Jack																			-							
Totals	35	43	28	25	29	38	50	38	55	22	37	51	42	32	47	25	21	32	41	44	60	26	36	44	53	954
Opponent	SY	AD	WC	FR	PA	WB	CW	ES	BL	ME	NM	CA	RI	GE	WC	AD	WB	SY	HW	ES	NM	ME	CW	WB	GE	
