Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Armitage, David																			1	-	-					1
Baker, Steven	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-		-	-	-	-	-	-	2
Ball, Luke	-	2	-	-	-	1	-	-	-	-	1	-	1	-	-				2	-			-	-	-	7
Begley, Colm																			-							
Blake, Jason	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Clarke, Raphael	-								-	-	-			-	-	-	-	-	-	-	-	-	1	-	-	1
Dal Santo, Nick	-	-	-	1	1	-	1	-	-	1	-	-	-	1	-	-	-	-		-	-	-	-	-	-	5
Dawson, Zac	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-			-	-	-	-	-	-	-	1
Dempster, Sean															1	-	1	-	-	1	-	-			1	4
Eddy, Robert					-	-									-	1	1	-	-			-	1	-		3
Fisher, Sam	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1		-	-	-	-	-	-	2
Gardiner, Michael	2	-	-	-	-	-	-	-	1	-		-	1	-	-				-	1	-		1	-	-	6
Geary, Jarryn	-	-	1	1	1	-	-	-	1	-	1	-	-	-					-							5
Gilbert, Sam	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-	-	-	-	-	-	
Goddard, Brendon	1	-	-	-	-	-	-	-	1	-	1	-	2	-	-	2	1	1		-	-	-	-	-	-	9
Gram, Jason	2	1	2	1	1	2	-	-		1	2	-	2	-	-	-	1	-	2	2	2	1	-	-	1	23
Gwilt, James	-	1	-	-	1	-	1	1	1	1	-						-	-	-		-					6
Hayes, Lenny		-	-	-	1	-	-	-	1	-	1	-	-	-	-	2	-	-		-		-	-	1	-	6
Hudghton, Max											-	-	-				-	-	-	-						
Jones, Clinton	-	-	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		-	-	-	-	-	3
King, Steven	-	-	-	-	-			-	-	-	-					-	-	-	-	-	-	1	-	-	-	1
Koschitzke, Justin	-	1	-	-		2	3	2	1	-	2	1	1	1	1	-		4	1	2	1	3	2	2	-	30
McEvoy, Ben							-				-	-	-	-	-	1	-	-	1			-				2
McQualter, Andrew	-	-	-	-	-	2	-	1	-	1	1	-	-	-	1	-	-	-	-		-	-	-	-	1	7
Milne, Stephen	1	1	-	2	2	-	-	2	1			1	-	1	4	1	1	-	4	2	1	2	-	-	2	28
Montagna, Leigh	-	1	-	1	2	1	-	-	2	3	-	1	-	1	2	-	-	3		-	-	-	-	1	1	19
Ray, Farren	-	-	-	-	2	-	1	-	1	1	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	7
Riewoldt, Nick	1	2	3	-	1	5	1	3	2	1	1	3	2	-	2	5	1	3		3	3	2	1	1	1	47
Schneider, Adam	1	1	1	1	-	-	-	1	1	1	-	-	1	1		2	-	1	-	-	2	1	-	1	3	19
Steven, Jack																			-							
Totals	8	10	9	7	12	13	7	10	13	11	12	7	11	6	12	15	6	14	11	11	9	10	6	6	10	246
Opponent	SY	AD	WC	FR	PA	WB	CW	ES	BL	ME	NM	CA	RI	GE	WC	AD	WB	SY	HW	ES	NM	ME	CW	WB	GE	
