Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Armitage, David																			-	-	-					
Baker, Steven	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	-	1	-	-	2
Ball, Luke	-	1	1	1	-	-	1	1	-	-	-	-	-	-	-				1	-			-	-	-	6
Begley, Colm																			-							
Blake, Jason	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	-	-	-	-	-	-	3
Clarke, Raphael	1								-	-	-			-	-	-	-	-	1	-	-	-	1	-	-	3
Dal Santo, Nick	-	1	1	2	-	-	-	-	-	-	1	-	1	-	1	-	-	-		-	-	1	-	-	-	8
Dawson, Zac	-	-	1	-	-	-	-	-	-	-	-	1	1	-	-	-			-	-	-	-	-	-	-	3
Dempster, Sean															1	-	3	-	-	1	-	-			-	5
Eddy, Robert					1	-									1	-	2	-	-			-	1	-		5
Fisher, Sam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1		1	-	1	-	1	-	4
Gardiner, Michael	2	-	2	-	-	2	-	-	2	-		-	1	3	-				-	1	-		1	-	-	14
Geary, Jarryn	-	-	3	-	1	-	-	-	-	-	-	-	-	-					-							4
Gilbert, Sam	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-			-	-	-	-	-	-	
Goddard, Brendon	-	-	3	-	-	-	-	-	-	2	-	-	4	-	-	2	-	-		-	-	1	1	-	1	14
Gram, Jason	1	-	-	-	-	-	-	1		1	-	1	2	-	-	-	-	-	-	1	-	1	-	-	-	8
Gwilt, James	-	-	-	-	-	-	-	1	-	3	1						-	1	-		-					6
Hayes, Lenny		-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		-		-	-	-	1	2
Hudghton, Max											-	-	-				-	-	-	-						
Jones, Clinton	-	-	1	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-		-	1	-	-	-	4
King, Steven	-	1	1	-	-			-	-	-	-					-	-	-	-	-	-	-	-	-	-	2
Koschitzke, Justin	2	4	4	-		3	2	5	5	-	6	3	7	4	1	-		5	-	5	4	5	5	1	-	71
McEvoy, Ben							-				-	-	-	-	-	1	-	-	2			-				3
McQualter, Andrew	-	-	-	1	-	-	-	2	-	-	1	-	-	1	1	-	1	-	-		1	1	-	1	-	10
Milne, Stephen	4	-	-	-	4	1	1	1	3			-	-	1	5	4	2	2	4	1	1	3	-	-	2	39
Montagna, Leigh	-	1	-	1	-	-	-	-	1	2	-	-	-	-	1	-	-	1		-	-	-	-	-	2	9
Ray, Farren	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Riewoldt, Nick	1	4	4	4	2	11	4	4	7	5	6	5	6	3	4	6	5	3		3	5	6	3	3	2	106
Schneider, Adam	-	-	1	-	2	2	2	-	-	-	1	-	1	1		-	1	-	1	2	1	1	1	-	1	18
Steven, Jack																			-							
Totals	11	13	22	9	10	19	11	16	19	13	17	10	23	15	16	13	14	13	9	15	12	21	14	6	9	350
Opponent	SY	AD	WC	FR	PA	WB	CW	ES	BL	ME	NM	CA	RI	GE	WC	AD	WB	SY	HW	ES	NM	ME	CW	WB	GE	
