Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Armitage, David																			-	-	-					
Baker, Steven	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	2	-	-		-	-	-	-	-	1	6
Ball, Luke	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-				-	-			-	-	-	1
Begley, Colm																			-							
Blake, Jason	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	1	2	2	-	-	1	-	10
Clarke, Raphael	2								-	1	-			-	-	-	1	4	1	-	1	2	1	-	-	13
Dal Santo, Nick	4	3	-	3	-	4	4	2	1	1	4	2	-	1	3	1	5	2		5	-	6	2	10	-	63
Dawson, Zac	-	-	-	3	-	-	2	-	-	-	1	-	-	1	1	1			-	-	-	-	-	-	-	9
Dempster, Sean															-	-	-	-	-	2	-	-			-	2
Eddy, Robert					-	-									-	-	-	-	-			-	-	-		
Fisher, Sam	-	1	-	-	-	-	3	-	-	-	1	-	1	3	-	-	1	1		-	-	-	2	4	-	17
Gardiner, Michael	-	-	-	-	-	1	-	-	-	-		-	-	-	-				-	-	-		-	-	-	1
Geary, Jarryn	3	-	-	-	-	-	-	-	-	-	-	-	1	-					-							4
Gilbert, Sam	1	-	2	3	-	1	1	-	-	3		4	-	3	-	1	1			-	3	1	3	1	-	28
Goddard, Brendon	-	-	1	-	-	3	3	1	-	-	2	5	5	3	-	1	-	-		3	2	1	-	2	-	32
Gram, Jason	-	-	2	3	1	9	-	2		3	-	5	9	-	-	2	1	-	1	4	1	-	-	1	-	44
Gwilt, James	-	-	-	-	-	-	-	-	-	-	-						-	-	-		-					
Hayes, Lenny		-	2	2	1	2	3	-	1	-	-	-	3	1	2	2	1	1		3		3	3	-	1	31
Hudghton, Max											-	-	-				-	4	-	-						4
Jones, Clinton	-	-	-	1	1	-	-	1	1	1	-	-	1	2	-	-	-	-	2		-	-	-	-	-	10
King, Steven	-	-	-	-	-			-	-	-	-					-	-	-	-	-	-	-	-	-	-	
Koschitzke, Justin	-	-	-	-		-	-	-	-	-	-	-	-	-	1	-		-	1	-	-	1	-	-	-	3
McEvoy, Ben							-				-	-	-	-	-	-	-	-	-			-				
McQualter, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	
Milne, Stephen	-	-	-	-	1	1	-	1	2			-	1	-	-	-	-	-	2	-	-	1	-	1	1	11
Montagna, Leigh	1	2	3	5	-	1	5	-	-	2	1	5	3	-	-	-	-	3		1	2	-	6	1	2	43
Ray, Farren	2	2	3	1	-	-	-	2	2	7	-	3	1	2	3	1	3	-	-	-	1	1	-	-	-	34
Riewoldt, Nick	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-		-	-	-	-	-	-	2
Schneider, Adam	-	-	-	-	-	2	-	3	1	-	-	1	1	-		-	1	-	-	-	1	1	-	-	-	11
Steven, Jack																			-							
Totals	15	8	13	21	5	25	23	12	8	19	11	25	26	16	10	11	15	15	8	20	13	17	17	21	5	379
Opponent	SY	AD	WC	FR	PA	WB	CW	ES	BL	ME	NM	CA	RI	GE	WC	AD	WB	SY	HW	ES	NM	ME	CW	WB	GE	
