Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bateman, Chance	-	-	-	-	1	-		-	-	-	-	-				-	-	-	-	1	-	-	-	-	-	2
Birchall, Grant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Boyle, Tim	-	-	-								-	1	-													1
Brown, Campbell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1
Campbell, Robert	7	7	11	13	17	15	21	18	15	8	23	19	17	19	15	13	10	15	15	21		19	14	12	14	358
Clarke, Tim	-			-	-				-	-	-	-		-												
Crawford, Shane				-	-	-	-	-						1	-			-	-	-	-		-	-	1	2
Croad, Trent	-				-	-	-	-	-	2	-			-	-	-	-	-	-	-	-	-	-	-	-	2
Dew, Stuart	-	-					-	-	-			-	-					-	-	-	-	-	-	-	-	
Ellis, Xavier	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		-		1	1	3
Franklin, Lance	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	1	-	1	-	1	-	-	5
Gilham, Stephen	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	1
Guerra, Brent	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	
Hodge, Luke		-	-	1	-	-	-				-	-	-	-	-	-	1	-	-	-		-	-	-	-	2
Kennedy, Josh									-	-	-															
Ladson, Rick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lewis, Jordan			-		-	-	-	-		-	-	-	1	-		-	-	-	-	-	-	-	-	-	1	2
McGlynn, Ben						-	-	-																		
Mitchell, Sam	1	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2
Morton, Jarryd									-	1	-	-	-	-	-	-										1
Murphy, Tom	-	-	-	-					-	-		-	-	-	-	-	-	-	-	-	-	-	-			
Osborne, Michael	-	1	1	-	-	-	-	-	-	-	-	-	-	1	-	1	-			2	1	-	-	1	-	8
Renouf, Brent												4	15	8							15	16	9	8	7	82
Rioli, Cyril	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Roughead, Jarryd	2	3	3	-	1	-	2	2	4	-	-	4	2	-	1	1	2	1	2	2	-	-	-	-	1	33
Sewell, Brad	-	-	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	-	
Stokes, Cameron	-	-	-	-													-	-	-		-		-			
Taylor, Simon	23	9	24	12	23	17	21	7	18	13	15				13	15	8	9	19	11	13					270
Tuck, Travis	-	-	-	-									-		-	1	1									2
Williams, Mark				-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Young, Clinton	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						-	-	-	-	-	
Totals	33	20	39	26	42	32	45	28	37	25	40	28	35	29	29	31	23	25	37	37	30	35	24	23	25	778
Opponent	ME	FR	NM	AD	BL	RI	CW	PA	ME	WB	ES	AD	NM	WC	SY	SK	GE	CW	BL	RI	WC	CA	WB	SK	GE	
