Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bateman, Chance	-	-	-	2	-	-		-	-	-	-	-				-	1	1	-	1	1	1	-	1	1	9
Birchall, Grant	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	2
Boyle, Tim	2	2	-								1	-	1													6
Brown, Campbell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	2	4	3	1	1	1	14
Campbell, Robert	2	1	-	-	-	-	1	-	1	1	-	-	-	-	-	-	-	-	-	-		1	-	-	-	7
Clarke, Tim	-			1	-				1	-	1	-		-												3
Crawford, Shane				1	-	-	-	-						1	-			-	1	-	-		1	1	-	5
Croad, Trent	-				-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	
Dew, Stuart	2	-					1	-	-			-	-					1	1	-	-	-	-	-	2	7
Ellis, Xavier	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-		-	1	3
Franklin, Lance	6	4	5	6	8	1	6	6	3	5	9	1	1	5	4	3	4	8	6	3	4	4	8	1	2	113
Gilham, Stephen	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	1
Guerra, Brent	-	-	-	-	-	-	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	
Hodge, Luke		-	1	1	1	-	2				3	1	3	3	1	2	-	-	-	-		1	-	-	1	20
Kennedy, Josh									-	-	-															
Ladson, Rick	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	3
Lewis, Jordan			1		-	-	-	-		-	-	-	-	-		-	-	-	2	1	-	1	1	-	-	6
McGlynn, Ben						1	-	1																		2
Mitchell, Sam	-	-	-		1	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	1	4
Morton, Jarryd									-	-	-	-	-	-	-	-										
Murphy, Tom	-	-	-	-					-	-		-	-	-	-	-	-	-	-	-	-	-	-			
Osborne, Michael	3	1	3	-	1	2	-	2	-	-	1	2	-	1	-	2	-			1	-	3	4	1	-	27
Renouf, Brent												-	-	-							-	-	-	-	-	
Rioli, Cyril	1	2	-	1	2	2	1	1	3	-	-	1	-	-	1	-	-	-	3	1	-	1	-	2	2	24
Roughead, Jarryd	3	4	4	1	1	5	6	3	1	4	3	3	2	6	3	3	2	4	1	-	2	5	3	4	2	75
Sewell, Brad	-	-	1	-	1	-	-	2	-	-					-	-	-	1	-	-	1	1	-	-	-	7
Stokes, Cameron	2	1	-	-													-	-	2		1		-			6
Taylor, Simon	1	-	-	-	-	-	-	-	-	1	-				1	-	-	-	-	-	-					3
Tuck, Travis	-	1	-	-									-		-	-	-									1
Williams, Mark				3	2	2	5	1	3	-	-	2	2	1	4	3	2	1	-	1	3	3	-	5	3	46
Young, Clinton	1	-	-	1	1	1	1	1	-	1	1	-	-	-	1						2	-	-	2	1	14
Totals	23	16	15	17	19	14	24	17	14	12	19	11	10	18	15	13	11	17	16	10	19	24	18	18	18	408
Opponent	ME	FR	NM	AD	BL	RI	CW	PA	ME	WB	ES	AD	NM	WC	SY	SK	GE	CW	BL	RI	WC	CA	WB	SK	GE	
