Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Brown, Mitch	-	-	1	1	-	-		-	-	-	-	-	2	-	1	-	-	-	-	-			5
Butler, Sam	-				1	-	1	-	-				1	-	-	-	-	-	-	-	-	-	3
Cockie, Adam						-	-	-	1					-	-	-							1
Cox, Dean	3	-	-	3	-	-	-	1	-	2	-	1			1								11
Davis, Ryan		1	-																		-		1
Ebert, Brad	-	-	-						-	-	1	-	1	-	-	1	-	1	1	-	-	1	6
Embley, Andrew	1	1	-	1	-	-	-	2	-	-	1		-	-	1	-	1	-	-	1	-	1	10
Fletcher, Chad	1	1	-											-								2	4
Glass, Darren	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Hansen, Ashley	2	-	-	-	-	1									2	-	-						5
Houlihan, Tim																-	1	1	-	-	-	-	2
Hunter, Adam		3	-	-	1	-	-			-	-												4
Hurn, Shannon	-	-	1	-	-	-	-	-	-	-	-	-	-	2	-	-	-	1	1	-	-	-	5
Jones, Brett		-	-	-	-	-	1	-	-					-									1
Kennedy, Josh							1	1	-	-	-	-	-	-	-	-	-	1	2	-	2	2	9
Kerr, Daniel	-	-	-	1	-	-	-		1	1		-	-										3
LeCras, Mark	-	1	1	-	1	-	-	-		-	1	1	1	-	-	1	1	-	4	2	-	-	14
Lynch, Quinten	-	1	-	-	-	-	-	1	-	-	1	-	-	2	1	-	-	1	-	2	-	1	10
Mackenzie, Eric	-	-	-	-	-	-		-	-	-	-	-	-		-	-		-				-	
Maister, Beau																			-	1	-		1
Masten, Chris	-	-	-	-		2	-	1	-	1	1	-	-	1	2	1	-	2	1	-			12
McGinnity, Patrick															1	-	1	1	-	1		-	4
McKinley, Ben		-	1	2	-	-	1	-	1	-	-		-	2				-	1	-	1	-	9
McNamara, Jamie							-	-		1	-	-										-	1
Naitanui, Nic												2	-	-		1	1	-	-	-	-	-	4
Nicoski, Mark	-	-	-	2	-	-	-	-	-	-	-	-			-								2
Priddis, Matt	-	1	-	-	-	-		-	-		1	1	1	-	-	-	-	-	1	1	-	1	7
Rosa, Matt	2	2	-	-	-	-	-	-	-	-	-	-	2	-	-	2	1	-	-	-	-	-	9
Schofield, Will				-	1		1																2
Seaby, Mark	-							-	-							-	-						
Selwood, Adam		1	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	3	-	1	9
Selwood, Scott							1	1	-	-	-	1	-	-			-	-	-	-	1	-	4
Spangher, Matthew	-						-				-	-	-	-	1	-	-				-	-	1
Staker, Brent	1			1	-	-															-	1	3
Stenglein, Tyson	-	-	1	-	-					-	-	-	-	1	-								2
Swift, Tom										-	-	-	-				-	-	-	-	-	-	
Wilson, Callum																		-	1	-	1		2
Wirrpanda, David	-			1	-	-	-	-	1	-		1	-	1	-	-	-	-	2	-	-		6
Totals	10	12	6	14	4	3	6	7	4	5	6	8	8	9	10	6	6	9	14	11	5	10	173
Opponent	BL	PA	SK	WB	HW	FR	ME	SY	CW	CA	GE	RI	HW	ME	SK	PA	FR	ES	WB	NM	AD	RI	
