Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ablett, Gary	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Ablett, Nathan																				-	-	-	-		
Bartel, Jimmy	-	-	-	-	-	3	-	-	2	1	-	-	-	-	-	3	-	-	-	-	-	-	-	-	9
Blake, Mark															-				-	-					
Byrnes, Shannon	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-		-	-				2
Callan, Tim					-	-																			
Chambers, Paul					-							-	-	-	-	-					-	-			
Chapman, Paul	1	-	-	1	-	-	-		-	-	-	-	-	-	-	-	-	-	-			-			2
Corey, Joel	-	-	-	-	-	-	2	2				-	-	1	-	2	-	1	-	-	-	3	-	-	11
Egan, Matthew	-	-										-	-	-	-	-	-	-	-	-	-	-	-	-	
Enright, Corey	-	-	-	3	-	-	-	-	-	-	-	-						-	-					-	3
Gardiner, Charlie			-	-	-	-	-	-		-	-	-	-	-	-								-	-	
Harley, Tom		-	-	-	-	-	-	-			-		-								-	-	-	-	
Haynes, David													-		-				-						
Hunt, Josh	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	3
Johnson, David	-	-	-	-	-		-	-	-	-	-					-								-	
Johnson, Steve				-		-		-	3								-	-	-	-	-	-	-	-	3
Kelly, James	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	3
King, Steven	-	-	-	-		-	-	-	-	-	-			-		-	-	-			-	-	-	-	
Kingsley, Kent	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-	-	-	3
Koulouriotis, Paul	-													-	-	-	-	-	-	-					
Ling, Cameron	3	-	-	-	3	-	-	-	-	-	-	1	-	3		-	-	-	-	3	-	-	-	-	13
Lonergan, Tom									-	-	-		-												
Mackie, Andrew	-	-	-							-	-	-									-	-	-	-	
McCarthy, Matthew														-											
Milburn, Darren		-	-	-	-	-	3	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4
Mooney, Cameron						-	-	-	-		-	-	-	-	-	-	-	-		-	1	-	-	-	1
Ottens, Brad	-	-	-	-	2	-	-	-	-	-	-	-						-	-	-					2
Playfair, Henry	-	-	-	-	-	-	-	-	-	-		-				-	-	-	-	-	-	-	-	-	
Rahilly, James													-		-	-	-								
Riccardi, Peter	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Rooke, Max	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	3	-	-	-	3
Sanderson, Brenton												-	-	-	-		-		-	-	-	-	-	-	
Scarlett, Matthew	-	-	-	-	-	1	-	-	-	-	-	2	-	-	-	-	-	-	1	-	2	-	-	-	6
Tenace, Kane	-	-	-	-	-				-	-	-			-	-		-	-	-	-	-	-	-	-	
Thurley, Cameron							-	-	-	-					-	-	-								
Wojcinski, David	-	-																							
Totals	6	2	1	6	5	4	5	6	5	1	0	3	0	6	0	6	0	1	1	3	6	4	0	0	71
Opponent	RI	WC	ME	ES	PA	WB	SK	CA	KA	FR	CW	AD	BL	HW	SY	PA	WB	ES	SK	ME	WC	RI	ME	SY	
