Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ablett, Gary	1	-	-	-	-	2	-	2	-	1	-	-	1	-	2	2	-	1	1	3	1	-	-	-	17
Ablett, Nathan																				1	2	-	-		3
Bartel, Jimmy	2	1	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	1	-	7
Blake, Mark															-				-	-					
Byrnes, Shannon	1	2	-	-	-	-	-	-	1	-	1	-	-	1	-	-		1		-	-				7
Callan, Tim					-	-																			
Chambers, Paul					-							-	-	-	-	-					1	-			1
Chapman, Paul	2	-	-	-	1	2	1		1	-	1	1	-	2	-	-	1	-	-			-			12
Corey, Joel	-	-	1	-	1	1	-	-				1	1	3	-	-	-	-	-	-	-	-	-	-	8
Egan, Matthew	-	-										-	-	-	-	-	-	-	-	-	-	-	-	-	
Enright, Corey	1	1	-	1	1	-	1	3	-	1	2	-						-	-					-	11
Gardiner, Charlie			1	1	-	1	-	1		-	2	-	-	-	-								1	1	8
Harley, Tom		-	-	-	-	-	-	-			-		-								-	-	-	-	
Haynes, David													-		-				-						
Hunt, Josh	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	1	-	-	-			-	-	3
Johnson, David	-	-	-	-	-		-	1	-	-	-					-								-	1
Johnson, Steve				4		-		2	2								2	-	2	2	-	1	2	-	17
Kelly, James	1	-	-	1	-	-	-	-	3	-	-	-	1	-	-	2	1	-	-	-	-	-	-	-	9
King, Steven	1	-	-	-		-	-	-	-	-	-			1		-	-	-			1	-	-	-	3
Kingsley, Kent	-	-	1	2	-	1	1	1	-	3	-	1	-	2	-	-	-	-	1	-	1	1	-	-	15
Koulouriotis, Paul	-													-	-	-	-	-	-	-					
Ling, Cameron	1	-	-	1	2	1	1	1	1	-	-	-	-	1		-	2	-	-	-	-	-	1	1	13
Lonergan, Tom									-	1	-		-												1
Mackie, Andrew	-	-	-							1	-	-									2	-	-	-	3
McCarthy, Matthew														-											
Milburn, Darren		-	-	-	1	-	-	-	1	-	-	-	-	1	-	1	-	1	-	-	-	-	-	-	5
Mooney, Cameron						-	-	1	-		-	-	-	-	1	1	-	2		-	-	1	-	-	6
Ottens, Brad	-	-	1	-	-	-	1	1	1	-	-	-						-	1	-					5
Playfair, Henry	-	1	-	-	-	-	2	-	1	1		1				1	2	-	-	1	-	-	1	-	11
Rahilly, James													-		-	1	-								1
Riccardi, Peter	3		-	3	-	-	-	1	-	-	1	-	-	1	-	1	1	1	1	2	1	-	-		16
Rooke, Max	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1	1	-	2
Sanderson, Brenton												-	-	1	-		-		-	-	-	-	-	-	1
Scarlett, Matthew	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2
Tenace, Kane	-	-	-	-	-				-	1	-			-	-		-	-	-	-	-	-	-	-	1
Thurley, Cameron							-	-	-	-					-	1	1								2
Wojcinski, David	1	-																							1
Totals	14	5	4	13	6	8	8	16	11	9	8	4	3	13	3	11	11	6	7	10	9	4	7	2	192
Opponent	RI	WC	ME	ES	PA	WB	SK	CA	KA	FR	CW	AD	BL	HW	SY	PA	WB	ES	SK	ME	WC	RI	ME	SY	
