Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ablett, Gary	2	2	1	6	5	5	-	4	2	4	1	1	2	2	7	6	1	5	5	3	6	4	7	5	86
Ablett, Nathan																				-	1	4	-		5
Bartel, Jimmy	1	4	-	2	2	-	3	6	2	4	-	3	4	3	7	12	3	3	9	4	6	5	3	8	94
Blake, Mark															-				-	1					1
Byrnes, Shannon	2	1	3	1	1	2	4	7	1	2	3	1	2	1	-	5		4		4	3				47
Callan, Tim					-	1																			1
Chambers, Paul					2							3	-	2	5	-					1	3			16
Chapman, Paul	2	2	1	4	2	3	2		2	6	2	3	2	2	5	3	4	3	-			1			49
Corey, Joel	2	3	3	7	6	3	3	3				4	7	5	1	1	3	1	4	4	7	2	3	9	81
Egan, Matthew	-	-										1	1	-	1	-	-	3	-	-	1	1	-	-	8
Enright, Corey	3	-	1	2	1	1	2	2	-	4	3	-						1	-					3	23
Gardiner, Charlie			2	1	2	1	1	2		-	-	2	1	-	3								-	-	15
Harley, Tom		1	-	1	-	1	2	-			-		3								4	2	-	2	16
Haynes, David													1		2				1						4
Hunt, Josh	2	2	2	-	1	3	2	3	2	-	-	1	-	1	-	4	1	1	2	1			-	2	30
Johnson, David	-	1	-	2	-		2	-	4	1	-					2								2	14
Johnson, Steve				2		-		1	2								-	1	1	-	2	3	4	3	19
Kelly, James	3	3	4	7	3	-	1	2	9	5	3	4	5	5	4	3	2	3	1	4	4	1	3	4	83
King, Steven	2	1	1	2		-	2	2	-	4	3			1		1	2	2			4	-	2	1	30
Kingsley, Kent	2	-	3	1	3	-	2	-	1	2	-	1	1	-	3	3	-	-	-	1	3	-	1	3	30
Koulouriotis, Paul	-													4	4	2	1	5	3	2					21
Ling, Cameron	1	1	1	1	2	3	4	2	1	-	2	1	2	3		2	4	4	3	2	1	2	2	6	50
Lonergan, Tom									-	-	-		2												2
Mackie, Andrew	4	1	1							3	3	4									4	2	1	2	25
McCarthy, Matthew														-											
Milburn, Darren		3	1	3	3	3	1	3	2	5	4	2	6	2	3	5	4	6	4	5	2	4	1	4	76
Mooney, Cameron						-	-	-	2		2	3	2	1	1	-	2	-		3	2	2	2	-	22
Ottens, Brad	9	3	1	-	1	2	1	-	2	2	1	3						1	-	3					29
Playfair, Henry	1	3	-	2	3	1	-	2	3	-		2				2	2	3	2	1	3	3	4	3	40
Rahilly, James													2		3	2	2								9
Riccardi, Peter	2		3	4	3	3	1	-	3	3	3	4	3	3	1	4	6	1	5	7	1	2	1		63
Rooke, Max	1	2	3	4	-	-	2	1	4	3	1	1	3	2		2	2	1	5	2	5	6	3	15	68
Sanderson, Brenton												3	5	2	1		-		2	-	1	-	1	5	20
Scarlett, Matthew	1	1	-	1	2	6	2	2	1	1	-	1	4	1	5	-	1	-	2	3	3	2	-	1	40
Tenace, Kane	2	-	1	1	1				-	-	1			-	1		1	1	1	-	2	1	3	5	21
Thurley, Cameron							1	-	3	1					1	2	-								8
Wojcinski, David	1	5																							6
Totals	43	39	32	54	43	38	38	42	46	50	32	48	58	40	58	61	41	49	50	50	66	50	41	83	1152
Opponent	RI	WC	ME	ES	PA	WB	SK	CA	KA	FR	CW	AD	BL	HW	SY	PA	WB	ES	SK	ME	WC	RI	ME	SY	
