Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ablett, Gary	-	-	1	-	1	1	-	-	1	1	-	-	-	2	-	-	1	-	1	1	2	2	1	-	15
Ablett, Nathan																				-	-	-	-		
Bartel, Jimmy	-	-	-	1	1	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	5
Blake, Mark															-				-	-					
Byrnes, Shannon	-	4	-	1	-	-	2	1	-	1	1	-	1	2	-	1		-		1	-				15
Callan, Tim					1	-																			1
Chambers, Paul					-							2	-	-	-	-					-	-			2
Chapman, Paul	2	-	-	-	1	-	-		-	1	1	-	-	-	-	-	-	2	-			-			7
Corey, Joel	3	-	-	1	-	-	-	-				-	-	1	-	-	1	1	-	-	-	-	-	-	7
Egan, Matthew	-	-										-	-	1	1	-	-	-	-	-	-	-	-	-	2
Enright, Corey	2	-	1	2	-	-	1	1	1	-	-	3						4	2					-	17
Gardiner, Charlie			-	-	-	1	-	-		-	-	-	-	-	-								-	-	1
Harley, Tom		-	1	-	-	-	1	-			-		-								1	1	-	-	4
Haynes, David													-		-				-						
Hunt, Josh	-	-	1	2	-	1	-	-	-	-	-	3	-	-	-	1	-	-	-	-			-	-	8
Johnson, David	2	-	1	1	-		1	1	1	-	-					2								-	9
Johnson, Steve				-		-		-	1								1	-	-	-	4	2	3	1	12
Kelly, James	1	-	3	-	1	1	1	1	1	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	12
King, Steven	-	-	-	-		-	-	-	-	-	-			-		-	-	-			-	-	-	-	
Kingsley, Kent	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Koulouriotis, Paul	-													-	-	1	1	-	-	-					2
Ling, Cameron	1	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	1	-	1	3	-	-	-	7
Lonergan, Tom									-	-	-		-												
Mackie, Andrew	-	-	-							-	-	-									-	-	-	-	
McCarthy, Matthew														-											
Milburn, Darren		-	6	-	3	1	1	2	-	3	-	2	1	1	2	-	3	3	-	1	4	2	3	-	38
Mooney, Cameron						-	-	2	-		-	1	-	-	-	4	-	-		1	2	7	-	-	17
Ottens, Brad	-	-	-	-	-	-	-	-	-	-	-	-						-	-	-					
Playfair, Henry	-	-	-	-	-	-	-	-	-	-		-				-	-	-	-	-	-	-	-	-	
Rahilly, James													-		-	-	-								
Riccardi, Peter	-		-	-	2	-	-	-	1	5	-	-	-	3	-	-	1	-	-	-	-	2	3		17
Rooke, Max	-	1	1	-	2	1	-	1	-	-	-	-	-	-		-	-	-	-	-	-	-	2	-	8
Sanderson, Brenton												2	-	4	3		1		-	-	2	-	-	-	12
Scarlett, Matthew	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2
Tenace, Kane	3	2	5	-	1				2	1	1			5	2		-	11	-	-	3	3	3	1	43
Thurley, Cameron							-	-	-	-					-	-	-								
Wojcinski, David	5	3																							8
Totals	19	10	21	8	13	6	7	10	10	12	3	13	2	20	9	10	9	22	4	5	22	21	15	2	273
Opponent	RI	WC	ME	ES	PA	WB	SK	CA	KA	FR	CW	AD	BL	HW	SY	PA	WB	ES	SK	ME	WC	RI	ME	SY	
