Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Akermanis, Jason	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Ashcroft, Marcus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Bartlett, Trent	1	-	-			-		-																		1
Black, Simon	-			-	1	-	-	-	-	-	-	-	-	1	-	1	1	-	-		-	-	-	2	-	6
Boyd, Brad	-	-	-	-	-	-	-	-																		
Calthorpe, David			-	-	-				-	-	-	-	-		-											
Champion, Richard	-	1	-	-	-	-	-	-	-	-	-	-	1	1	1	-	2	-							-	6
Clarke, Matthew	25	31	24	29	32	32	41	27	19	31	24	22		5	23	14				19	4	9	15	8	14	448
Dickfos, Danny				-															-							
Gowers, Andrew									-							-										
Hart, Shaun	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Headland, Des													-	-						-						
Heuskes, Adam	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2
Johnson, Chris	-	-	-					-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Keating, Clark				15	8	11	12	10	7	2	13	18	24	15		18	27	23	29	19	18	28	28	15	18	358
Kennedy, Matthew	-	-	-	-	-		-	-	-	1	-	3	3	-	4	-	2	-	3	-	-	-	-	4	2	22
Lambert, Craig	-	-	-	-	-	-		-			-					-	-					-	-	-	-	
Lappin, Nigel	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Lawrence, Steven	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Leppitsch, Justin	-	-	1	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	1	1	-	1	-	6
Lynch, Alastair									-	-	-	-	-	1	1	-	2	-	1	-	-	-	-	-	1	6
McDonald, Beau															1		13	2								16
McKinnon, Martin						-	-	-																		
McRae, Craig	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Molloy, Jarrod	-	3	-	3	1	1	-	-					-	-	2	-	-	-	1	-	1	-	-	-	1	13
Notting, Tim		-		-			-				-	-							-	-	-	-	1	-	-	1
OBree, Shane	-	-	-	-	-	-	-		-	-							-							-	-	
Picken, Marcus											-	-	-	-												
Power, Luke					-				-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	
Robbins, Ben																		-	-	-	-				-	
Scott, Brad	-	-				-	1	-		-												-	-			1
Scott, Chris	1	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1		6
Scott, Dion	1		1																							2
Voss, Brett					-							-	1	-	-		-	-	-	-	-			-	-	1
Voss, Michael		-	-	-	-	-	-		-	-	-	1	-	1	-	-	1	-	-	-	-	-	-			3
White, Darryl	1	-	-	3	2	-	-	-	1	-	1	2	1	-	-	1	3	1	-	1	1	1	-	3	-	22
Totals	29	35	27	50	44	44	54	37	31	34	38	46	31	24	33	34	51	26	34	39	26	39	45	34	36	921
Opponent	SK	WC	PA	AD	FR	ME	CW	RI	GE	WB	CA	ES	SY	KA	HW	SK	WC	PA	AD	FR	ME	CW	CA	WB	KA	
