Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Adams, Leigh	2	5	1	2	1	3	-	2	5	1	4	-	2	2	2	2	1		-					35
Anthony, Liam	3	3	3	4	1	5	5					1	3	3	1	3	1	3	2	2	3	2	1	49
Atley, Shaun	-	4	1	2	-	2	-	3	2	-	3	-	5	-	1	1	1	1	4	-	3	4	4	41
Bastinac, Ryan	5	3	2	2	2	5	4	3	2	2	-	2	3	4	5	10	4	2	5	2	2	-	1	70
Black, Aaron									1	-	1													2
Campbell, Matt	-	-	1	2									1	-	1	-	1	2	1	-	1	1	3	14
Cunnington, Ben	1	3	2	4	1	-	-	3	2	-	2	2				3	2	6	4	4	2	6	-	47
Delaney, Cameron		2					1	3	2	1														9
Delaney, Luke			-	3	4	1	2	2	1	2			2	1						-	3	1		22
Edwards, Aaron	2	3	2	2	1	1	4		2	-														17
Firrito, Michael	1	1	1	1	3	10	1	1	1	6	2	2	1	3	1	1	3	3	5	1	4	4	1	57
Garlett, Cruize									3	-								3	2	-	5	-		13
Gibson, Sam											1	1	1	-	1	2	2	4	2	2	4	6	4	30
Goldstein, Todd	3	3	1	2			2	-	3	1	4	1	5	1	-	1	3	-	-	2	1	2	4	39
Greenwood, Levi					-			6	3	3	5													17
Grima, Nathan								-	2	3	1	2	1	3	3	3	1	1	1				-	21
Hansen, Lachlan												-	4	2	1	5	1	4	2	1	1	-	2	23
Harper, Kieran	1	3	1	2	1	2	1	3	1	1	2	1	1	-	2	2	1	2	2	1	-	2	1	33
Harvey, Brent	1	3	4	2	2	2	3	2	2	2	4	2	2	1	6	3	-	2	4	4	1	2	-	54
Macmillan, Jamie	2	-	-	-	1	1	-	1	3	1	5	3	3	2	1	-	1	1	-	1	1	4	2	33
McIntosh, Hamish	3	1	-	3	1	5	1																	14
McKenzie, Brad							1	-																1
McMahon, Scott	3	2	1	-							1	-	3	3	-	3	1	4	1	-	4	5	1	32
Mullett, Aaron	1	1			1	1												-				1		5
Pedersen, Cameron						2		3																5
Petrie, Drew	3	3	1	-	-	3	2	2	1	6	2	1	-	6	1	1	4	5	1	3	4	4	2	55
Swallow, Andrew	2	2	3	1	3	4	4	4	1	1	3	-	1	6	3	6	3	5	4	1	7	2	1	67
Tarrant, Robbie	-				-	-					1	1	4	2	2	1	5	2	-	2	2	3	2	27
Thomas, Lindsay	6	1	3	4	1	5	1	1			-	4	6	5	2	4	1			6	6	4	3	63
Thompson, Scott	4	2	3	-	4	2	2	3	1	4	3	4			1	4	2	2	2	2	3	3	4	55
Warren, Ben								-																
Wells, Daniel	3	4	1	2	1	1	5	-	3	1	-	5	6	2	3	2	1	1	-				1	42
Wright, Sam	1	3	2	2	4	2	1		1	1	1	3	2	1	1	-	1	1	2	1	4		1	35
Ziebell, Jack			2	4	5	2	3	4	1	2	2	1	3	3	4					5	6	4	4	55
Totals	47	52	35	44	37	59	43	46	43	38	47	36	59	50	42	57	40	54	44	40	67	60	42	1082
Opponent	ES	GW	GE	SY	GC	WC	WB	PA	BL	HW	GC	AD	SK	WC	CA	RI	ME	WB	ES	CW	FR	GW	WC	
