Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	Tot
Adams, Leigh	2	4	4	6	4	1	6	3	4	2	3	2	6	3	3	3	3		-					59
Anthony, Liam	3	-	6	4	3	2	2					2	4	1	2	3	3	-	6	4	3	6	-	54
Atley, Shaun	1	-	1	2	-	-	5	4	2	-	2	3	1	-	2	-	2	3	3	1	1	3	2	38
Bastinac, Ryan	3	4	1	3	2	1	3	2	2	1	3	-	1	1	1	3	1	6	2	2	2	2	5	51
Black, Aaron									1	2	3													6
Campbell, Matt	4	3	6	1									-	5	-	1	1	3	4	-	1	5	1	35
Cunnington, Ben	6	5	5	7	4	5	2	3	4	10	6	3				6	8	4	4	11	10	3	1	107
Delaney, Cameron		1					6	2	1	2														12
Delaney, Luke			5	-	1	3	-	-	1	1			1	3						1	3	4		23
Edwards, Aaron	1	2	-	1	2	3	-		2	7														18
Firrito, Michael	1	2	1	1	2	3	3	2	2	2	3	1	5	-	-	1	-	1	3	1	-	2	1	37
Garlett, Cruize									1	2								9	3	2	3	6		26
Gibson, Sam											1	-	3	6	-	2	4	4	3	1	3	-	1	28
Goldstein, Todd	4	3	1	-			6	1	2	-	1	2	2	3	-	5	-	6	3	2	3	3	6	53
Greenwood, Levi					5			7	1	5	1													19
Grima, Nathan								3	1	5	4	-	2	4	3	1	1	2	4				1	31
Hansen, Lachlan												-	1	3	-	3	5	2	1	1	4	-	-	20
Harper, Kieran	2	5	2	2	6	4	4	4	4	3	1	4	4	-	1	1	2	7	2	6	5	-	-	69
Harvey, Brent	-	2	-	1	3	-	2	6	2	3	2	2	2	1	1	4	2	2	6	3	1	1	1	47
Macmillan, Jamie	1	1	4	1	3	4	3	-	2	1	3	-	4	3	1	2	-	1	1	2	4	2	2	45
McIntosh, Hamish	-	1	4	3	5	3	3																	19
McKenzie, Brad							-	-																
McMahon, Scott	2	3	2	1							3	5	1	2	2	4	1	2	3	-	4	2	-	37
Mullett, Aaron	2	-			2	-												-				1		5
Pedersen, Cameron						2		2																4
Petrie, Drew	3	5	2	2	4	3	3	6	1	3	2	3	3	3	2	6	-	-	-	3	-	1	1	56
Swallow, Andrew	5	3	4	6	4	9	9	12	5	4	6	4	13	14	7	5	17	6	7	5	13	2	4	164
Tarrant, Robbie	1				-	-					2	1	1	1	3	1	2	1	3	3	2	2	1	24
Thomas, Lindsay	6	5	1	4	4	2	2	5			7	3	2	3	5	2	3			4	2	4	1	65
Thompson, Scott	5	2	2	5	2	3	2	2	2	1	4	1			1	3	3	1	2	1	4	1	1	48
Warren, Ben								1																1
Wells, Daniel	-	3	4	2	2	5	4	5	3	4	2	1	4	2	5	4	3	2	-				4	59
Wright, Sam	1	2	3	2	1	5	6		1	1	4	2	2	2	1	1	-	5	1	-	-		1	41
Ziebell, Jack			4	4	6	4	6	5	1	5	3	2	2	2	6					4	7	2	2	65
Totals	53	56	62	58	65	62	77	75	45	64	66	41	64	62	46	61	61	67	61	57	75	52	36	1366
Opponent	ES	GW	GE	SY	GC	WC	WB	PA	BL	HW	GC	AD	SK	WC	CA	RI	ME	WB	ES	CW	FR	GW	WC	
