Player	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	R24	EF	Tot
Anderson, Greg	-	-	4	2	1	1	-	-	2	2	-	1	-						3	-	-	-	2	18
Bailey, Dean		-			1	1	1	1	-															4
Bewick, Darren		-	-			-	-		-	1	-	-	-	1	1	1	-	1	-	1	-		1	7
Burns, Adrian				-			1			-														1
Considine, Ed			-	-		-															-	-	2	2
Cransberg, Peter	1	-	1	-	-	-	2	1	-	2	-	1	2	-		1	-	1	-	-	1	-		13
Daniher, Anthony	1	2	1	-	2	1	-	3	-	-	3	-	2	-	2	1								18
Daniher, Chris						3	2	2						-	4	6	7	4	2					30
Daniher, Terry												-	-	1	3	1	-	-	-	1	3	1	-	10
Ezard, Alan	1	-	3	-	2	2	1	1	-	1	1	-	1	2	2	-	-	1	2	3	-	-	1	24
Filandia, Peter			2	1							1	-	2	1	1	1	5	-	2			2		18
Flood, David		-	2	1	1		2		-	-						-	2	1	3	1				13
Fox, Brad	2	-					1	-	1	2	-	-			-					-				6
Hamilton, Paul	-		1	1	1	-	1	-																4
Harvey, Mark	2	1		-	-	-	4	-									1	-	2	1		2		13
Heard, Shane	-	2		2	-	3	1											3	-		1	-	4	16
Hills, Paul								-	1	1	1	1	1	2		4	1	1	2	1		2	2	20
Johnston, David														-	2	3	5	1	1	2	1	1	1	17
Kickett, Derek	2	-	3											4	-	1	1	-	-	1	1	-	-	13
Long, Michael	5	1	2	2	2	2	-			4	2	1	1	4	3	-	-			2	2		1	34
Madden, Simon	1	1	3	-	-	1	-	-	1	1	-	1	-	1	2	-	1	-	-	-	1	-	-	14
Manning, Andrew			1	1									-	2										4
McMullin, Ian	4	-	-	1	2			-	2	2	-	-	1	1	3	1	1	1		1	1			21
Morrish, Paul								2	1	5	2	2	-		-									12
OBrien, Craig	-		1	3	1	3						-	1					3	4			2	1	19
ODonnell, Gary	1	-	-	-	-	1	1	2	2		2	1	2	-	1	3	1	2	1	1	1	1	-	23
Plain, Bradley				1	1	-		1	-		-						3	1	2	-	1			10
Ridley, Todd	-	-	1																					1
Robertson, David								2	2	-														4
Salmon, Paul	3	-	-		-	-	-			1	-	1	1		-	1	2	-	-	1	-	1		11
Somerville, Peter	-	-	-	-	-	1	2	4	-	-		-		-	-	1	-				-		-	8
Sporn, Kieran					-	1	-	1	2	1	1	1	1	1	4	2						1	1	17
Thompson, Mark	-	-									-	-	-	4							-	4	1	9
Wallis, Dean															7	3	1	2	1	1	-			15
Walsh, Kevin																							-	
Wanganeen, Gavin	3	2	2	4	-		2	1	3	3	2	-	-	2	2					4	2	2	4	38
Watson, Tim	-				-	-		-	-	-	3			1	-	-	1	-	-	2	3	-	3	13
Werner, Michael									1	1	-		-									1	1	4
Totals	26	9	27	19	14	20	21	21	18	27	18	10	15	27	37	30	32	22	25	23	18	20	25	504
Opponent	RI	NM	AD	SY	BB	CA	WC	HW	SK	ME	CW	FI	FO	GE	RI	NM	AD	SY	BB	CA	WC	HW	ME	
