Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Biggs, Shane																				-	2	2				4
Bird, Craig	-	1			2	3	2	2	5	6	2	5	2	3	11	5	7	4	6	3			2	2	3	76
Cunningham, Harry	-	-	-	2	2	-	-	-	4	1	1	2	2	-	1	-	-	-	1	-	-	2	2	1	-	21
Derickx, Tom		1	2	-	-	-	2	1	2	3	1	2	1													15
Franklin, Lance	-	-	-	-	-	1		1	-	-	-	1	1	1	-	1	1		-	1	2		-	-	1	11
Goodes, Adam						-	-	-	-	4	1	1	2	-	2	2	-	-	1	3	1	-	-	-	1	18
Grundy, Heath	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Hannebery, Dan	1	3	1	3	6	13	6	3	4	6	6	4							3	4	4	5	3	3	4	82
Jack, Brandon					1		1		-			-	2	-	3	-										7
Jack, Kieren		2	6	4	3	2	1	4	7	3	4	6	2	7	6	2	4	7	1	2	7	4	4	5	3	96
Jetta, Lewis	1	2	1	-	1	-	2	1	-	-	3	1	-	3	5	1	-	2	2	2	1	-	3	1	-	32
Jones, Zak													2	2	-							1				5
Kennedy, Josh	8	6	8	11	4	3	2	10	10	9	8	4	7	5	2	12	4	7	5	2			8	8	5	148
Laidler, Jeremy	2		-	-	-	2	-	-	1	-	-	-	-	1	-	-	-		2	-	-					8
Lloyd, Jake					-	-	-	-	-	-	-	1	-	2	1	-	2	-	1	1	1	2	2	-	-	13
Malceski, Nick	-	2	2	-	1	2	2	-	-	1	1	-	2	1	3	1	1	-	-	3	1	-	-	-	3	26
McGlynn, Ben	2	1	-	3	3	-	8	7		5	7			1	5	6	2	5	5				4	2	4	70
McVeigh, Jarrad	7	2	-	6	2	1	5	3	4	3	-	1	-	3	1	3	-	3	3	1	3	4	1	1	-	57
Membrey, Tim																		-								
Mitchell, Tom	4	6	-	2																	7	6				25
Naismith, Sam																						2				2
OKeefe, Ryan	2	1	4	1																						8
Parker, Luke	3	10	9	5	3	4	2	4	3	3	-	1	4	6	7	7	3	7	3	6	10	7	6	6	5	124
Pyke, Mike	3	6	4	5	3	1	2						-	1	2	3	1	1	2	4	2		2	2	1	45
Rampe, Dane	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	4
Reid, Sam	-	-					-	3	1	1	2	3	-	-	4	2	6	1	-	-		1	-	-	1	25
Richards, Ted	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Roberts-Thomson, Lewis	-		-	1	-	-																				1
Rohan, Gary	-	-	-	-								-			-	1	1	1	1	-	1	-	-	2	2	9
Shaw, Rhyce	2	1	1	1	1	1	-	1	-	1	2	-	1					1	-		-	1	-	1	-	15
Smith, Nick	1	-	-	-	-	2	2	-	-	-	-	1	1	2	-	1	-	1			1	-	1	-	-	13
Tippett, Kurt								1	-	-	-			-			-	-	1	2	1	-	1	-	3	9
Towers, Dean																1	-	-		-	1	1				3
Totals	37	44	38	45	32	35	38	41	41	47	38	33	29	38	53	48	33	40	37	34	46	38	39	34	36	974
Opponent	GW	CW	AD	NM	FR	ME	BL	HW	ES	GE	GC	PA	RI	GW	WC	CA	HW	ES	PA	SK	WB	RI	FR	NM	HW	
