Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	QF	PF	GF	Tot
Biggs, Shane																				-	-	-				
Bird, Craig	-	-			-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	1			-	1	-	4
Cunningham, Harry	-	1	2	-	-	1	3	-	-	-	3	-	-	-	-	1	-	1	1	-	1	-	-	1	-	15
Derickx, Tom		-	-	-	-	-	1	-	-	1	-	-	-													2
Franklin, Lance	2	1	2	-	3	-		7	4	2	1	2	2	4	1	4	5		3	13	5		2	8	5	76
Goodes, Adam						1	1	-	2	-	1	1	2	1	2	1	3	3	-	-	2	1	1	2	3	27
Grundy, Heath	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Hannebery, Dan	1	-	1	-	-	-	2	-	-	-	-	-							-	-	-	-	1	-	-	5
Jack, Brandon					-		-		-			-	-	-	1	-										1
Jack, Kieren		-	2	1	-	2	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	1	-	1	-	12
Jetta, Lewis	-	2	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	2	-	-	7
Jones, Zak													-	-	-							-				
Kennedy, Josh	1	-	-	-	2	1	2	-	-	1	1	-	-	1	-	-	-	1	-	-			1	-	-	11
Laidler, Jeremy	-		1	1	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-					2
Lloyd, Jake					-	-	1	-	-	-	1	-	-	-	-	1	-	-	1	1	1	-	-	-	-	6
Malceski, Nick	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	2
McGlynn, Ben	-	2	1	1	2	2	-	-		1	-			-	-	1	1	-	4				1	1	-	17
McVeigh, Jarrad	1	-	2	1	1	1	1	-	2	1	-	-	-	-	-	1	-	-	-	-	-	-	1	1	-	13
Membrey, Tim																		-								
Mitchell, Tom	-	-	-	3																	1	-				4
Naismith, Sam																						-				
OKeefe, Ryan	-	-	-	2																						2
Parker, Luke	-	-	1	-	1	2	2	2	1	1	2	1	1	-	1	2	1	-	-	1	2	1	-	4	-	26
Pyke, Mike	-	-	-	-	1	-	1						-	-	-	-	-	1	-	-	-		-	-	-	3
Rampe, Dane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Reid, Sam	1	4					-	-	-	-	3	1	2	-	1	3	-	1	-	-		2	1	1	-	20
Richards, Ted	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Roberts-Thomson, Lewis	1		-	1	-	-																				2
Rohan, Gary	1	-	1	-								-			1	1	-	-	-	1	-	-	-	1	-	6
Shaw, Rhyce	-	-	-	-	-	-	1	-	-	-	-	-	-					-	-		-	-	-	-	-	1
Smith, Nick	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-			-	-	-	-	-	2
Tippett, Kurt								3	2	6	1			1			4	2	1	1	1	2	2	6	1	33
Towers, Dean																-	-	1		-	1	-				2
Totals	8	10	13	12	10	11	18	13	11	14	13	5	7	8	8	15	15	11	11	19	15	7	12	27	9	302
Opponent	GW	CW	AD	NM	FR	ME	BL	HW	ES	GE	GC	PA	RI	GW	WC	CA	HW	ES	PA	SK	WB	RI	FR	NM	HW	
