Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Alvey, Mark	2	5	2	-																			9
Bandy, Daniel	-	1	-	-	-	-	-						-	2	-	2	1						6
Bassett, Scott	6	2	2	2	1	2	-																15
Birss, Shane	-								-	-	3	-	1	-				1	-	1	3	1	10
Bowden, Patrick		-	-	-	1	-	-	1	-	-	-	-	-	1		-	-			-	-		3
Boyd, Matthew							1	-	-						1	1	1	-	1				5
Brown, Nathan	-	-	1	-	2	-	3	-	2	-	-	1	1	2	-	-	1	-	1	2	-	-	16
Bruton, Nicholas									-	-													
Croft, Matthew			1	1	3	-		3	4	2	2	4	1	-	-	-					5	-	26
Cross, Daniel				1	-	-										1	-					4	6
Darcy, Luke	2	1	2	1	1	2	-	2	-	5	2	1	2	-	4	2	2	1	-	-		2	32
Dimattina, Paul	1	4	2	5	2	5	-	2	3	1	-	6	1	-	6	1	2	2	-	-	4		47
Eagleton, Nathan	-	-	-				-	-				1	2	3	2	1	1	2	3	-	2	2	19
Garlick, Simon	1	-	1	2	-	-	2	-	1	2	1	1	-	-	-	-	-	1				-	12
Giansiracusa, Daniel	3	1	-	1	3	-	4	5	3	3	-	2	-	-	-	1	3		5	-	1	2	37
Gilbee, Lindsay					3	5	1	-	5	-	-				2	-	1	-	-	7	2		26
Grant, Chris	3																						3
Hahn, Mitch	2	1	1	1	1	-	1	3	3	-	1	1	-	1	1		1	-	-	1	-	2	21
Hargrave, Ryan	1	1	-	-	-	4				3	3	-	2	1	5	6	2	3	4	-	1	-	36
Harrison, Ben	1				3	-	4	-	1	1	-	1	-	-	-	-	-	-	-	-	-	1	12
Johnson, Brad	-	5	4	-	1	2	1	1	-	1	1	2	2	1	3	-	-	-	-	1	3	1	29
Kretiuk, Steven	8	-	-							1	2	2		3	1	1	2	1	-	2	-	4	27
Lake, Brian		-					-	-	-	-		-	1	2	1	6	-				5	2	17
McGuinness, Kieran	-			3	1	-	2	4	2		-		1		-		1	-	-	4	4	2	24
McMahon, Jordan		-	-	-	2	2	2	-	2	3	1	-	1	-				2	-	1	-	4	20
Murphy, Robert	3	4	4	3	2	3	4	2	5	2	2	3	4	1	6	5	1	5	5	1	1	2	68
Power, Sam		1	2	3	-	1	1	3	2	2	-	2	1	3	-	-		1	2	2	-		26
Robbins, Matthew	11	6	5	1				7	6	3	6	-	5	1	5	3	3	5	7	5	2	2	83
Skipper, Wayde				-	-	-	1	-			-	-						-	1	-	-	-	2
Smith, Rohan	4	2	3	6	9	6	1	2	5	1	3	6	8	7	6	7	5	7	9	2	5	11	115
West, Scott	4	4	5	-	3	3	3	1	2	2	4	2	2	4	3	-	1	-	2	5	5	1	56
Wiggins, Patrick	-	-	-															-	-	-		-	
Totals	52	38	35	30	38	35	31	36	46	32	31	35	35	32	46	37	28	31	40	34	43	43	808
Opponent	GE	RI	ME	ES	BL	SK	FR	CA	AD	KA	WC	SY	CW	HW	PA	GE	RI	ME	ES	FR	SK	BL	
