Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	5	5	6	4	2		8	3	3	6	5	8	4	5	6	3	4	5	3	9	3	4	5	7	7	120
Bartel, Jimmy	4	3	2	5	4	6	3	5	4	2	3	6	4	2	4	1	6		-	5	3	-	5	3	4	84
Blake, Mark	-	-	1	-	-	1	2	1	2	1	1	1	-	1	1	1	-				2	3	-			18
Byrnes, Shannon	3	4	6	3	2	2	6	4	4	7	2	2	2	-	2	3		2	3	5	4		6	5	3	80
Chapman, Paul	7	6	5	8	8	7	6	5	5	6	6	1		11	2	2	7	2	5	1	4	4	3	6	2	119
Corey, Joel	5	1	3	7										-		1	3	4	2		2	4	3	4	3	42
Djerrkura, Nathan			1																							1
Duncan, Mitch	1	3	2	3		2		2						-	4											17
Enright, Corey	-	2	-	3	1	2	-	4	2	3	2	4	3	1	1	1	-	2	-	2	1		3	2	-	39
Gamble, Ryan			2										1													3
Hawkins, Tom	2	2	1	3	-	4	2	3	-	1								1	-	1	1	1	-	3	1	26
Hogan, Simon					2	2	3	3		1	1	-		3	1	1						1				18
Hunt, Josh	-	1	2	1	2	-	3	-	-	1	3	1	1	-	-	1	1	1	-	1	1		1	-	1	22
Hunt, Taylor											2	2	2	4						-	4	2				16
Johnson, Steve	6	4	5	1	-	7	2	6	5	4	3	3	6				2	1	1	2	4	1	-	4	3	70
Kelly, James	2	-	-	-	3	1	4		3	2	4	8		4	2	2	2	3	-	5	4	3	5	5	4	66
Laidler, Jeremy																				-						
Ling, Cameron	2	1	2	5	2	2	-	2	7	3		1	1		2	1	5	6	-			4	3	3	4	56
Lonergan, Tom	-	-	-	2	-	1	1	-	1	2	-	-	1	-	1	-	2	-	1			-		1	2	15
Mackie, Andrew	6	5	3	1	6	5	4	3	1	2	3	2	6	3	6	6	2	4	2	8		1	5			84
Menzel, Daniel																				2	2	3				7
Milburn, Darren	1			3	2	1	-	2	-	1	-	2	4	-	-		2	-	-	-	-	1	-	1	1	21
Mooney, Cameron	3	1		2	1	4	3	6	3	2	1		-			4	3	4	7	3	5	3	1	2	-	58
Motlop, Steven		-																								
Ottens, Brad	1	1		-	-	-									-	-	1	-	1	-		3	-	4	1	12
Podsiadly, James			3	2	-	4	5		3	5	1	2	2	4	2	1	2		-	2	3			2	-	43
Rooke, Max					1																					1
Scarlett, Matthew	-	1					1	-	1				2	-	2	-	1	-	2	-	-	-	-	-	-	10
Selwood, Joel	3	5	3	4	5	2	3	2	3	2	3	7	8	3	7	5	7	5	4	8	9		5	4	3	110
Simpson, Dawson			-								1															1
Stokes, Mathew								7	4	1	5	4	-	5	3	5	3	4	1	5	4	3	-	3	-	57
Taylor, Harry	-	-	2	3	1	1	3	-	-	1	1	-	-		1	-	-	1	-		1	-	1	-	-	16
Varcoe, Travis						9	4	3	4	3	4	4	3	2	3	4	1	2	5	4	3	3	2	4	5	72
West, Trent												-	-	-				-								
Wojcinski, David	3	2	1	-	1	-	1	4	-	1	4	4	2	2	5	-	2	1		2	4	3	1	5	1	49
Totals	54	47	50	60	43	63	64	65	55	57	55	62	52	50	55	42	56	48	37	65	64	47	49	68	45	1353
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
