Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	2	-	4	3	2		2	1	1	2	2	-	2	1	1	1	5	3	1	3	4	4	-	-	-	44
Bartel, Jimmy	2	-	1	1	-	-	-	2	-	-	-	3	-	1	1	-	-		-	-	1	-	-	1	1	14
Blake, Mark	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-				-	-	-			1
Byrnes, Shannon	3	3	-	2	-	3	1	3	-	-	4	3	-	2	1	1		1	1	2	1		1	1	2	35
Chapman, Paul	-	1	3	2	-	2	3	2	-	1	-	1		-	2	1	-	-	1	2	-	-	1	1	-	23
Corey, Joel	-	-	-	-										-		-	1	-	1		-	-	-	-	-	2
Djerrkura, Nathan			-																							
Duncan, Mitch	-	2	1	1		2		-						2	-											8
Enright, Corey	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-		-	-	-	1
Gamble, Ryan			-										-													
Hawkins, Tom	2	-	3	1	-	1	-	4	1	4								-	-	-	2	2	-	1	-	21
Hogan, Simon					1	-	1	1		-	-	-		-	-	-						-				3
Hunt, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-		-	-	-	1
Hunt, Taylor											1	-	-	-						-	-	-				1
Johnson, Steve	2	1	2	6	1	5	2	6	1	2	3	4	1				4	6	2	5	1	3	2	3	1	63
Kelly, James	2	-	-	-	1	-	1		-	-	-	1		-	-	-	1	1	-	-	-	-	-	-	-	7
Laidler, Jeremy																				-						
Ling, Cameron	1	1	-	-	-	-	-	1	-	-		-	1		-	-	1	1	-			2	-	1	-	9
Lonergan, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	
Mackie, Andrew	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	1	-	-		-	-			4
Menzel, Daniel																				1	3	-				4
Milburn, Darren	-			-	1	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	1
Mooney, Cameron	3	4		2	1	5	-	3	3	-	-		-			2	-	3	-	2	-	3	3	1	1	36
Motlop, Steven		-																								
Ottens, Brad	1	1		-	-	-									-	1	-	1	-	1		1	-	1	1	8
Podsiadly, James			2	5	-	5	5		1	5	1	5	-	5	2	-	1		1	3	4			3	1	49
Rooke, Max					-																					
Scarlett, Matthew	-	-					-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Selwood, Joel	1	-	1	-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	1	2	-		-	1	-	9
Simpson, Dawson			-								-															
Stokes, Mathew								-	3	3	1	1	1	-	4	2	1	-	3	1	1	-	2	3	2	28
Taylor, Harry	-	1	-	-	1	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	2
Varcoe, Travis						1	3	1	1	-	1	5	-	1	1	1	4	1	1	3	1	1	2	1	2	31
West, Trent												-	-	1				1								2
Wojcinski, David	-	-	-	-	-	-	-	-	1	-	2	-	-	-	-	-	1	-		-	-	-	-	2	-	6
Totals	19	14	17	23	9	24	19	24	12	18	18	23	6	14	12	9	19	20	12	25	18	16	11	20	11	413
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
