Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	1	-	-	2	3		2	1	-	4	1	1	-	1	-	1	3	2	1	-	1	2	-	-	1	27
Bartel, Jimmy	2	2	1	2	2	-	-	1	-	-	-	3	-	2	2	-	-		-	-	1	-	-	-	1	19
Blake, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-				-	-	-			1
Byrnes, Shannon	4	2	-	1	-	2	1	2	1	-	2	4	1	2	2	-		1	-	2	-		1	1	3	32
Chapman, Paul	1	1	2	2	-	1	1	2	1	1	-	-		-	-	-	-	-	1	-	-	-	1	2	-	16
Corey, Joel	-	-	-	-										-		-	1	-	-		-	-	-	-	-	1
Djerrkura, Nathan			-																							
Duncan, Mitch	-	1	-	1		1		-						-	-											3
Enright, Corey	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-		-	-	-	1
Gamble, Ryan			-										1													1
Hawkins, Tom	3	1	2	2	1	2	1	2	1	4								1	-	-	2	4	3	1	-	30
Hogan, Simon					1	-	-	1		-	-	-		-	-	-						-				2
Hunt, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	1
Hunt, Taylor											1	2	-	-						-	-	-				3
Johnson, Steve	2	2	2	4	1	5	6	5	2	2	3	6	1				3	5	3	5	1	3	-	1	1	63
Kelly, James	1	-	-	-	-	-	-		-	-	-	-		-	1	-	-	1	1	-	-	-	-	-	-	4
Laidler, Jeremy																				-						
Ling, Cameron	-	-	-	-	-	-	1	1	-	1		-	1		1	-	1	-	-			-	1	-	-	7
Lonergan, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-			-		-	-	1
Mackie, Andrew	-	-	-	-	1	-	-	2	-	-	1	-	-	-	-	-	-	-	-	-		-	-			4
Menzel, Daniel																				-	1	-				1
Milburn, Darren	-			-	1	1	-	-	-	-	-	-	-	-	-		-	-	-	-	-	1	-	-	-	3
Mooney, Cameron	2	5		7	1	4	2	3	4	3	2		3			2	1	4	1	4	4	2	2	1	1	58
Motlop, Steven		-																								
Ottens, Brad	1	3		2	-	1									-	-	-	-	-	1		-	-	1	1	10
Podsiadly, James			5	5	4	3	2		3	4	3	5	-	6	1	-	2		-	2	3			2	4	54
Rooke, Max					1																					1
Scarlett, Matthew	-	-					-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Selwood, Joel	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	1	-	-		-	-	1	4
Simpson, Dawson			-								-															
Stokes, Mathew								-	-	2	-	1	3	1	1	1	2	-	3	1	1	-	-	3	1	20
Taylor, Harry	-	1	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	1
Varcoe, Travis						-	1	-	1	-	-	2	-	1	2	-	2	-	2	2	2	-	-	1	1	17
West, Trent												-	-	5				-								5
Wojcinski, David	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	-	-	-	-	1
Totals	17	18	12	28	16	20	17	20	13	23	13	24	10	19	11	5	15	15	14	17	16	12	8	13	15	391
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
