Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Bartel, Jimmy	1	1	1	-	4	2	4	2	-	2	4	1	6	-	3	2	-		2	-	1	-	2	4	5	47
Blake, Mark	25	19	13	22	14	20	33	24	21	19	23	21	22	20	18	13	9				21	8	14			379
Byrnes, Shannon	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-		-	-	-	
Chapman, Paul	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Corey, Joel	-	2	2	2										-		-	4	2	2		1	1	2	-	3	21
Djerrkura, Nathan			-																							
Duncan, Mitch	-	-	-	-		-		-						-	-											
Enright, Corey	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Gamble, Ryan			-										-													
Hawkins, Tom	1	2	1	-	-	-	9	9	8	6								3	9	14	9	4	1	8	12	96
Hogan, Simon					-	-	-	-		-	-	-		-	-	-						-				
Hunt, Josh	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	1
Hunt, Taylor											-	-	-	-						-	-	-				
Johnson, Steve	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	-	
Kelly, James	-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	
Laidler, Jeremy																				-						
Ling, Cameron	-	-	-	-	-	-	-	-	-	-		-	-		-	-	-	-	-			-	-	-	-	
Lonergan, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-			-		-	-	3
Mackie, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-			
Menzel, Daniel																				-	-	-				
Milburn, Darren	-			-	-	-	-	-	-	-	-	-	-	-	2		-	-	-	-	-	-	1	-	1	4
Mooney, Cameron	-	-		-	-	-	-	-	-	-	-		-			-	-	-	-	-	1	-	-	1	-	2
Motlop, Steven		-																								
Ottens, Brad	26	22		20	16	26									25	19	10	17	30	19		15	21	17	15	298
Podsiadly, James			-	-	-	1	-		-	-	-	1	-	-	1	-	1		-	-	-			-	-	4
Rooke, Max					-																					
Scarlett, Matthew	-	-					-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Selwood, Joel	1	-	-	-	-	1	1	-	-	-	-	1	1	-	1	-	-	-	-	1	-		-	1	-	8
Simpson, Dawson			5								5															10
Stokes, Mathew								-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Taylor, Harry	-	-	1	-	-	-	-	-	-	-	1	-	-		-	-	-	-	-		-	-	2	-	-	4
Varcoe, Travis						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
West, Trent												10	17	9				13								49
Wojcinski, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Totals	54	46	23	44	34	50	48	35	29	27	33	34	46	29	50	37	24	35	43	34	33	28	43	31	36	926
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
