Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	2	3	2	-	1		2	1	3	1	1	-	4	-	2	1	-	-	2	2	-	-	-	1	3	31
Bartel, Jimmy	2	2	1	-	3	1	2	1	2	2	3	-	1	2	1	1	2		3	2	3	-	2	-	2	38
Blake, Mark	-	-	-	-	1	-	1	-	-	-	1	1	1	-	-	-	-				1	1	-			7
Byrnes, Shannon	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-		-	-	-	-		-	-	-	2
Chapman, Paul	-	2	3	1	5	3	1	-	3	1	3	2		4	4	5	2	6	3	1	2	2	1	1	3	58
Corey, Joel	2	3	1	3										3		4	-	-	-		-	2	2	2	3	25
Djerrkura, Nathan			-																							
Duncan, Mitch	-	-	-	1		2		2						1	-											6
Enright, Corey	3	6	6	2	4	4	2	7	1	4	4	4	5	4	4	4	4	4	5	4	4		3	2	3	93
Gamble, Ryan			-										2													2
Hawkins, Tom	-	-	-	-	-	-	-	-	-	-								-	-	-	1	-	-	1	-	2
Hogan, Simon					-	1	-	2		1	-	2		1	1	-						1				9
Hunt, Josh	3	3	7	3	2	2	-	1	5	-	4	-	5	2	3	1	4	4	5	2	1		1	4	3	65
Hunt, Taylor											1	1	2	3						-	1	2				10
Johnson, Steve	1	-	1	-	1	1	1	-	2	1	-	-	-				-	-	-	2	-	1	1	2	-	14
Kelly, James	2	1	4	2	1	2	1		2	-	2	-		-	1	3	1	-	1	7	5	5	-	1	-	41
Laidler, Jeremy																				4						4
Ling, Cameron	2	2	1	1	1	1	2	1	2	1		2	1		3	1	1	1	2			-	-	2	1	28
Lonergan, Tom	3	2	-	-	1	4	2	2	1	-	3	1	3	-	1	2	2	1	1			1		2	-	32
Mackie, Andrew	-	2	6	4	1	1	2	2	2	4	3	4	1	7	2	2	1	5	6	2		3	1			61
Menzel, Daniel																				-	-	-				
Milburn, Darren	3			2	5	2	3	3	7	1	-	2	5	2	3		2	6	4	6	5	5	5	2	1	74
Mooney, Cameron	-	-		1	-	-	-	-	-	-	-		-			-	-	-	-	-	-	-	-	-	-	1
Motlop, Steven		-																								
Ottens, Brad	1	1		-	-	-									-	-	-	1	1	-		-	-	-	-	4
Podsiadly, James			-	-	-	-	-		-	-	-	-	-	-	-	-	-		-	-	-			-	-	
Rooke, Max					-																					
Scarlett, Matthew	1	1					3	4	2				1	2	4	7	7	4	3	5	4	5	4	6	7	70
Selwood, Joel	-	2	-	1	3	3	2	5	2	3	2	1	2	3	1	2	2	-	1	2	1		1	3	1	43
Simpson, Dawson			-								-															
Stokes, Mathew								-	-	1	-	1	-	-	-	-	-	-	-	-	-	3	-	-	-	5
Taylor, Harry	5	6	5	1	-	2	3	3	5	5	3	3	2		8	4	3	3	8		4	2	3	3	4	85
Varcoe, Travis						1	-	-	1	-	2	-	1	-	-	-	-	2	2	1	1	2	-	-	-	13
West, Trent												-	1	-				-								1
Wojcinski, David	-	-	2	4	6	6	-	-	1	1	1	2	3	1	-	2	4	1		1	1	1	1	-	2	40
Totals	30	36	39	26	35	36	27	34	41	26	33	27	41	35	38	39	35	38	47	41	34	36	25	32	33	864
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
