Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	24	23	19	24	17		18	22	17	17	13	20	15	23	18	9	10	11	13	25	4	17	12	23	24	418
Bartel, Jimmy	19	15	12	12	10	14	12	10	10	9	17	9	8	11	9	8	10		11	16	9	10	17	14	15	287
Blake, Mark	5	8	12	8	5	3	4	16	10	8	8	9	9	12	7	3	8				6	10	5			156
Byrnes, Shannon	13	9	10	6	3	9	7	11	9	7	9	11	13	12	3	13		5	6	9	6		4	10	10	195
Chapman, Paul	11	14	9	9	7	13	10	17	7	12	18	8		17	12	10	13	8	8	8	16	9	9	9	10	264
Corey, Joel	13	13	13	17										19		10	11	11	12		6	12	15	12	21	185
Djerrkura, Nathan			6																							6
Duncan, Mitch	4	8	4	7		3		9						4	3											42
Enright, Corey	16	16	5	19	7	9	6	5	9	9	8	7	7	12	5	12	6	6	8	14	12		6	10	8	222
Gamble, Ryan			6										8													14
Hawkins, Tom	6	6	5	7	8	10	6	6	8	7								12	6	5	9	9	6	8	7	131
Hogan, Simon					5	16	12	12		8	12	11		14	9	11						9				119
Hunt, Josh	8	8	9	6	3	8	7	8	7	9	7	7	4	9	5	11	8	8	10	12	12		5	4	6	181
Hunt, Taylor											3	3	6	14						11	6	1				44
Johnson, Steve	10	9	5	3	6	10	2	3	4	5	3	4	4				2	10	7	5	7	5	4	12	16	136
Kelly, James	10	12	7	16	11	13	11		15	10	9	16		17	15	12	19	14	16	11	7	21	14	14	11	301
Laidler, Jeremy																				11						11
Ling, Cameron	17	14	11	16	10	8	9	7	11	18		8	15		4	13	15	12	17			13	9	12	14	253
Lonergan, Tom	9	14	16	15	7	8	2	14	13	8	9	3	7	10	5	12	9	4	9			7		10	5	196
Mackie, Andrew	9	7	7	13	7	12	6	12	12	6	3	5	6	7	8	9	8	6	6	8		13	5			175
Menzel, Daniel																				7	1	3				11
Milburn, Darren	9			14	9	11	6	13	15	18	11	7	13	11	10		20	11	8	6	8	15	5	9	11	240
Mooney, Cameron	2	2		7	3	4	3	4	3	4	1		4			-	7	5	4	4	1	4	1	3	6	72
Motlop, Steven		-																								
Ottens, Brad	6	11		5	9	7									11	7	7	10	9	8		8	11	11	3	123
Podsiadly, James			8	2	5	6	8		5	2	6	6	3	5	2	6	6		3	8	1			3	4	89
Rooke, Max					5																					5
Scarlett, Matthew	10	10					7	6	9				8	16	4	8	9	12	4	4	13	6	4	11	10	151
Selwood, Joel	17	9	21	14	11	29	13	17	16	26	14	13	15	20	19	15	24	18	10	19	11		7	20	10	388
Simpson, Dawson			6								2															8
Stokes, Mathew								10	10	10	8	13	8	18	10	10	11	4	6	11	4	18	9	12	7	179
Taylor, Harry	5	13	12	16	7	10	10	9	8	10	7	7	3		7	15	12	5	7		10	7	2	6	9	197
Varcoe, Travis						10	6	9	13	9	10	9	7	13	6	5	7	6	5	8	6	13	4	17	11	174
West, Trent												6	8	3				6								23
Wojcinski, David	7	9	9	14	9	10	8	9	11	7	8	12	7	11	8	11	15	2		8	10	10	11	15	11	232
Totals	230	230	212	250	164	223	173	229	222	219	186	194	178	278	180	210	237	186	185	218	165	220	165	245	229	5228
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
