Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	11	17	19	12	19		20	14	11	10	9	13	21	11	13	4	7	11	10	16	11	18	14	12	14	317
Bartel, Jimmy	12	16	10	6	9	8	8	7	10	8	17	9	10	9	17	3	6		4	6	7	8	14	9	8	221
Blake, Mark	1	5	6	3	1	1	3	11	8	3	3	6	5	7	5	1	3				3	2	3			80
Byrnes, Shannon	8	2	5	1	2	3	7	7	6	8	5	3	5	4	2	6		5	6	6	6		3	4	6	110
Chapman, Paul	9	9	3	8	7	9	9	11	7	8	12	10		8	5	6	6	4	7	3	16	6	4	9	6	182
Corey, Joel	7	10	11	12										9		3	9	11	9		5	7	9	3	16	121
Djerrkura, Nathan			5																							5
Duncan, Mitch	2	9	7	6		2		5						1	2											34
Enright, Corey	9	5	8	9	6	6	4	5	3	7	3	10	9	7	5	4	7	5	6	10	6		5	6	3	148
Gamble, Ryan			1										4													5
Hawkins, Tom	6	6	7	4	4	7	6	8	5	6								9	4	3	8	6	5	4	7	105
Hogan, Simon					3	8	6	9		2	5	7		5	3	3						5				56
Hunt, Josh	5	3	2	6	5	5	6	5	3	6	5	1	5	6	3	5	2	3	7	4	8		1	3	3	102
Hunt, Taylor											4	3	3	6						7	2	-				25
Johnson, Steve	10	7	1	4	3	5	4	9	4	6	6	6	5				4	5	3	8	6	9	5	8	7	125
Kelly, James	7	10	3	9	5	9	11		14	8	9	13		8	13	6	9	14	7	7	6	12	12	9	3	204
Laidler, Jeremy																				7						7
Ling, Cameron	10	4	5	9	5	3	7	5	6	8		7	7		6	3	6	4	3			4	7	7	7	123
Lonergan, Tom	5	4	6	6	4	4	2	9	6	4	4	1	3	7	4	4	3	-	2			4		2	4	88
Mackie, Andrew	3	2	6	2	1	8	6	5	7	2	3	2	4	6	6	6	6	5	3	7		8	5			103
Menzel, Daniel																				4	5	5				14
Milburn, Darren	6			9	6	5	4	6	7	10	11	3	5	4	11		10	8	6	6	5	4	6	5	6	143
Mooney, Cameron	2	7		8	1	6	5	5	4	6	2		2			4	6	7	2	7	5	2	3	4	6	94
Motlop, Steven		-																								
Ottens, Brad	5	11		5	7	6									9	5	6	9	8	7		6	10	11	4	109
Podsiadly, James			10	5	7	11	12		5	11	9	8	4	10	2	7	5		2	8	7			6	5	134
Rooke, Max					5																					5
Scarlett, Matthew	5	5					4	1	2				4	4	5	3	5	6	2	4	4	4	7	9	2	76
Selwood, Joel	9	4	11	8	5	17	12	8	9	12	12	13	16	10	16	12	9	15	11	13	7		8	9	9	255
Simpson, Dawson			3								3															6
Stokes, Mathew								1	6	5	3	7	1	3	6	6	6	-	2	2	3	8	6	6	5	76
Taylor, Harry	4	9	8	15	4	6	7	6	3	5	4	4	2		8	10	9	3	3		6	3	1	6	5	131
Varcoe, Travis						4	7	5	9	7	4	6	4	6	5	2	5	4	4	6	3	8	5	7	6	107
West, Trent												3	5	3				5								16
Wojcinski, David	5	5	3	6	6	7	6	5	4	4	8	5	8	5	7	3	7	-		5	1	4	4	5	3	116
Totals	141	150	140	153	115	140	156	147	139	146	141	140	132	139	153	106	136	133	111	146	130	133	137	144	135	3443
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
