Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	1	1	2	1	1		3	-	-	3	-	-	2	-	-	-	3	2	-	3	1	3	-	-	-	26
Bartel, Jimmy	3	-	-	-	-	-	-	-	3	-	-	3	-	-	-	-	-		-	-	-	-	-	-	-	9
Blake, Mark	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-			
Byrnes, Shannon	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-		-	-	-	-		-	-	-	1
Chapman, Paul	-	-	-	-	-	-	-	2	-	-	3	-		-	-	-	-	-	-	-	3	-	-	-	-	8
Corey, Joel	-	-	-	-										-		-	-	-	-		-	-	-	-	-	
Djerrkura, Nathan			-																							
Duncan, Mitch	-	-	-	-		-		-						-	-											
Enright, Corey	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	1	-		-	-	-	3
Gamble, Ryan			-										-													
Hawkins, Tom	-	-	-	-	-	-	-	-	-	-								-	-	-	-	-	-	-	-	
Hogan, Simon					-	-	-	-		-	-	-		-	-	-						-				
Hunt, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Hunt, Taylor											-	-	-	-						-	-	-				
Johnson, Steve	-	-	-	-	-	1	-	3	-	-	-	-	-				-	3	-	-	-	-	-	-	-	7
Kelly, James	-	-	-	-	-	-	-		-	-	-	-		-	-	-	-	-	-	-	-	2	-	-	-	2
Laidler, Jeremy																				-						
Ling, Cameron	2	-	-	-	-	-	-	-	-	-		-	-		-	-	-	-	-			-	-	-	-	2
Lonergan, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-		-	-	
Mackie, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-			1
Menzel, Daniel																				-	-	-				
Milburn, Darren	-			-	-	-	-	-	-	-	-	-	-	-	-		1	-	-	-	-	-	-	-	-	1
Mooney, Cameron	-	-		-	-	-	-	-	-	-	-		-			-	-	-	-	-	-	-	-	-	-	
Motlop, Steven		-																								
Ottens, Brad	-	3		-	-	-									-	-	-	-	-	-		-	-	-	-	3
Podsiadly, James			-	2	-	2	2		-	2	-	2	-	3	-	-	-		-	-	-			-	-	13
Rooke, Max					-																					
Scarlett, Matthew	-	-					-	-	-				-	-	-	-	-	-	-	-	-	-	-	-	-	
Selwood, Joel	-	-	-	-	-	3	-	1	2	1	-	-	-	2	1	3	2	1	1	2	2		-	-	-	21
Simpson, Dawson			-								-															
Stokes, Mathew								-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	3
Taylor, Harry	-	-	-	3	-	-	-	-	-	-	-	-	-		-	-	-	-	-		-	-	-	-	-	3
Varcoe, Travis						-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
West, Trent												-	-	-				-								
Wojcinski, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	
Totals	6	4	2	6	1	6	6	6	5	6	4	6	2	6	4	3	6	6	1	6	6	6	0	0	0	104
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
