Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Ablett, Gary	1	-	-	1	-		1	-	-	-	1	2	-	1	-	1	-	2	-	1	-	2	-	-	2	15
Bartel, Jimmy	2	-	2	3	-	1	-	-	-	-	3	1	-	-	-	-	2		-	1	-	-	1	3	-	19
Blake, Mark	-	-	1	-	-	-	-	-	1	-	-	-	-	-	1	-	-				-	-	1			4
Byrnes, Shannon	1	-	3	-	-	1	-	-	2	3	1	1	-	1	1	2		-	2	4	-		-	1	1	24
Chapman, Paul	3	-	2	2	-	2	1	1	1	1	2	-		-	1	-	2	-	-	-	-	2	1	1	1	23
Corey, Joel	1	-	1	4										-		-	-	1	-		-	3	1	1	1	13
Djerrkura, Nathan			-																							
Duncan, Mitch	-	1	-	1		-		-						-	1											3
Enright, Corey	-	1	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	1	-		-	1	-	5
Gamble, Ryan			-										-													
Hawkins, Tom	1	-	-	2	1	1	-	-	-	-								1	-	-	1	-	-	1	1	9
Hogan, Simon					-	1	-	-		-	1	-		-	-	-						-				2
Hunt, Josh	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-		-	-	-	3
Hunt, Taylor											-	2	-	1						-	2	-				5
Johnson, Steve	2	-	-	1	1	2	1	5	1	2	-	1	-				1	1	-	2	1	1	1	1	-	24
Kelly, James	-	-	-	-	-	1	1		-	-	-	1		1	1	-	-	1	-	1	-	-	-	1	-	8
Laidler, Jeremy																				-						
Ling, Cameron	-	-	-	-	-	-	-	1	1	1		1	-		-	-	1	-	-			-	-	-	2	7
Lonergan, Tom	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-			-		-	-	1
Mackie, Andrew	1	-	-	-	1	-	1	-	-	2	1	-	-	-	1	1	-	1	-	1		-	-			10
Menzel, Daniel																				1	1	-				2
Milburn, Darren	-			-	-	-	1	-	-	-	-	-	1	-	-		-	-	-	-	-	-	-	-	-	2
Mooney, Cameron	-	-		3	-	1	2	2	2	2	-		-			-	2	1	3	-	3	-	1	2	-	24
Motlop, Steven		-																								
Ottens, Brad	-	1		-	-	-									-	-	-	1	-	-		-	-	1	-	3
Podsiadly, James			2	1	-	1	1		1	-	2	1	-	-	1	-	1		-	-	-			-	-	11
Rooke, Max					1																					1
Scarlett, Matthew	-	1					-	-	1				-	-	-	-	-	-	-	-	-	-	-	-	-	2
Selwood, Joel	-	1	-	1	1	-	1	1	-	1	-	-	-	-	-	1	3	1	-	-	1		1	-	1	14
Simpson, Dawson			-								-															
Stokes, Mathew								3	-	-	1	3	-	3	1	1	-	2	1	1	-	-	-	1	1	18
Taylor, Harry	-	-	-	-	-	-	-	-	-	-	1	-	-		-	-	-	-	-		-	-	-	-	-	1
Varcoe, Travis						7	-	1	1	1	2	1	1	1	2	1	-	-	4	3	1	-	1	2	-	29
West, Trent												-	-	-				2								2
Wojcinski, David	1	1	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-		2	-	-	-	1	-	7
Totals	13	6	11	19	6	18	10	14	11	15	17	15	3	8	10	7	12	15	10	18	10	8	8	17	10	291
Opponent	ES	HW	FR	PA	CA	RI	SY	BL	CW	ME	WC	ES	SK	NM	HW	AD	BL	SY	CW	WB	CA	WC	SK	FR	CW	
