Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien	-	-	-	-	-	-	-							-	-	-	-	1	-	3	-	-	-	4
Banfield, Drew	1													-	1	-	-	-	-	1	-	-	-	3
Beeck, Zach																	-							
Braun, Michael	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	-	-	1	-	-	5
Butler, Sam										-	-	-	-	-	-	-	-	1			-	-	-	1
Carroll, Trent	-	-	-	-	-						-	-	-											
Chambers, Callum				1		2	-	1	-	1	-	-	-											5
Chick, Daniel	-	3	1	-					-	-	-	-	-	-		-	-	-	-	1	-	-	-	5
Cousins, Ben	1	1	1	1	-	1	1	-	1	-	-	-	-	-	-							-	-	7
Cox, Dean	-	-	-	-	1	-	-	1	-	-	1	1	1	-	1	1	-	-	-	-	-	-	-	7
Embley, Andrew	-	1	1	-	-	-	-	-	-	1	-	2							-	-	-	1	-	6
Fletcher, Chad	3	-	1	-	1	2		-	-	2	-	1	-	1	-	-	-	1	-	-	1	-	-	13
Gardiner, Michael	-	-	-																					
Gaspar, Travis						-	1	-	-	-														1
Glass, Darren						-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Green, Kasey	-	-	-		-	-	-																	
Hansen, Ashley											-	-	1	-	-	1								2
Humm, Jeremy	-	-					-	-	-															
Hunter, Adam			-	-	-	-	-	-						1	1	-	-	1	-	1	-	-	-	4
Jakovich, Glen	3	-	-			-	-	1																4
Jones, Brett							-	-	-	-	-	-	-	-										
Jones, Rowan	-	-	1	-	-	-						-	-	-	-	-	-	-	-	-		-		1
Judd, Chris	2	-	1	2	-	1	2	2	-	1	-	1	1	-	-	-	-	-	-	-	-	1	-	14
Kerr, Daniel		-	2	1	-	-	-	-	-	-	-	-	-	-	1	1	2	2	-	-	-		-	9
Lynch, Quinten	-	-	-	-	-	-		-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	2
Matera, Phillip	1	-	-	1	-	-	2	-	2	-	2	-	2	-	-	-	-	-	-	-	1	2	-	13
McDougall, Andrew	1	-	-	1	-		-	-	-	-	-	2	-	-	-	1		-	-	-	1	1	-	7
Morrison, Chad	2	-	-	-	-	-			-				1	-	-	-	1	-	-	-	-	-	-	4
Nicoski, Mark					-	-	-	-	-	-	-	-	-	-	-									
Sampi, Ashley	-	2	1	1	-	-	-	-	-	-	-		1	1	-	-	1	-	-	1	-	1	-	9
Seaby, Mark				-	-	-				-	1	1	-	-	-	-	-	1	-	-	-	1	-	4
Selwood, Adam							-	-	-															
Staker, Brent	-	-		1	-		-	1	-	2	-	-					-	-	1	2	1	1	2	11
Waters, Beau			-	-	-					-						-	-	-	1	1	1			3
Wirrpanda, David	-	-	-	-	-	1	-	-	-	-	-	-	-		-	-	-	-	1	1	2	-	-	5
Wooden, Josh															2	3	-	1	-	1	-	-	-	7
Totals	15	7	9	9	2	7	6	6	3	7	4	8	7	3	7	9	5	9	3	12	8	8	2	156
Opponent	WB	PA	ES	BL	CA	FR	ME	SY	SK	RI	CW	AD	KA	GE	HW	ES	PA	WB	BL	CA	FR	ME	SY	
