Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien	5	1	-	7	1	3	6							-	-	1	-	3	3	4	-	-	2	36
Banfield, Drew	-													1	-	1	2	-	1	1	7	-	1	14
Beeck, Zach																	-							
Braun, Michael	1	2	2	1	2	3	2	3	-	1	6	-	3	2	-	3	3	2	1	1	-	1	1	40
Butler, Sam										3	-	1	1	1	1	-	1	5			2	2	1	18
Carroll, Trent	2	1	4	1	4						7	3	3											25
Chambers, Callum				3		-	1	-	-	-	2	3	3											12
Chick, Daniel	2	2	2	1					-	1	1	2	2	3		4	2	-	2	2	1	1	3	31
Cousins, Ben	6	1	1	2	3	1	1	3	3	4	2	3	1	3	1							-	3	38
Cox, Dean	2	6	1	3	5	2	-	2	2	-	-	1	3	-	4	6	1	2	2	1	5	4	4	56
Embley, Andrew	2	3	4	1	6	-	5	2	2	3	2	2							1	2	1	3	8	47
Fletcher, Chad	4	1	4	1	2	4		1	3	-	2	4	1	6	5	2	-	4	4	2	4	3	4	61
Gardiner, Michael	-	-	1																					1
Gaspar, Travis						1	2	1	-	-														4
Glass, Darren						-	1	-	1	2	3	-	-	-	1	-	1	1	-	3	1	1	2	17
Green, Kasey	-	2	2		1	1	1																	7
Hansen, Ashley											-	1	4	2	-	-								7
Humm, Jeremy	4	2					2	-	1															9
Hunter, Adam			1	-	3	-	1	1						2	5	-	2	2	-	3	5	2	3	30
Jakovich, Glen	3	1	1			2	1	1																9
Jones, Brett							2	-	-	2	-	1	1	-										6
Jones, Rowan	1	-	-	-	1	-						-	-	-	2	-	-	2	-	1		1		8
Judd, Chris	5	4	1	3	2	-	5	3	2	4	-	5	3	5	4	3	1	3	1	-	3	-	2	59
Kerr, Daniel		4	1	2	3	-	2	1	2	2	3	3	1	-	2	4	1	-	6	2	-		2	41
Lynch, Quinten	3	5	-	3	5	2		2	3	1	2	1	4	1	3	1	3	3	-	1	2	1	4	50
Matera, Phillip	5	5	2	2	-	4	4	-	1	-	5	1	2	2	2	2	1	-	-	-	4	1	1	44
McDougall, Andrew	2	-	8	1	2		-	-	1	3	2	1	1	1	1	3		3	2	2	2	-	-	35
Morrison, Chad	2	1	1	-	3	-			1				1	1	-	1	2	4	1	2	1	1	1	23
Nicoski, Mark					1	-	1	3	-	2	1	2	2	2	-									14
Sampi, Ashley	2	-	2	-	1	1	1	-	-	2	-		1	-	1	4	-	2	1	1	3	1	-	23
Seaby, Mark				-	1	-				2	1	2	1	1	1	1	1	4	1	2	1	-	1	20
Selwood, Adam							3	4	-															7
Staker, Brent	2	1		1	3		3	3	1	-	4	2					-	3	1	-	4	-	2	30
Waters, Beau			4	-	2					2						2	4	3	2	2	2			23
Wirrpanda, David	1	-	-	2	1	1	-	-	2	-	3	3	-		1	1	-	2	1	1	3	6	6	34
Wooden, Josh															1	2	-	-	-	1	2	1	3	10
Totals	54	42	42	34	52	25	44	30	25	34	46	41	38	33	35	41	25	48	30	34	53	29	54	889
Opponent	WB	PA	ES	BL	CA	FR	ME	SY	SK	RI	CW	AD	KA	GE	HW	ES	PA	WB	BL	CA	FR	ME	SY	
