Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien	-	-	-	-	-	-	-							-	-	1	1	-	-	-	-	-	-	2
Banfield, Drew	-													-	-	1	-	-	-	-	-	-	-	1
Beeck, Zach																	-							
Braun, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Butler, Sam										-	-	-	-	-	-	1	1	-			-	-	-	2
Carroll, Trent	-	-	-	-	-						1	1	-											2
Chambers, Callum				-		-	-	2	-	-	-	-	1											3
Chick, Daniel	1	-	-	-					-	-	-	1	-	-		-	1	1	-	-	-	-	-	4
Cousins, Ben	-	-	-	-	-	-	1	-	1	-	-	-	-	2	-							-	-	4
Cox, Dean	1	1	-	1	-	1	-	1	1	2	2	3	2	1	-	-	-	-	1	-	-	1	-	18
Embley, Andrew	-	1	-	-	-	1	1	-	1	1	1	-							1	1	-	-	1	9
Fletcher, Chad	-	1	-	-	-	-		-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	3
Gardiner, Michael	2	1	-																					3
Gaspar, Travis						-	1	1	-	1														3
Glass, Darren						1	-	-	-	-	1	1	-	2	-	1	-	1	-	2	1	-	-	10
Green, Kasey	-	-	-		-	-	-																	
Hansen, Ashley											-	-	-	1	-	-								1
Humm, Jeremy	-	-					-	-	-															
Hunter, Adam			-	1	-	-	1	1						1	-	4	1	-	2	-	1	-	-	12
Jakovich, Glen	3	-	1			-	1	2																7
Jones, Brett							-	1	-	-	1	-	1	1										4
Jones, Rowan	-	1	1	1	-	-						-	-	-	-	2	-	-	2	-		1		8
Judd, Chris	-	3	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	1	8
Kerr, Daniel		-	-	3	-	-	1	-	-	-	1	-	-	-	1	-	1	2	-	-	1		-	10
Lynch, Quinten	-	2	-	1	-	-		-	-	-	-	1	1	-	1	1	1	-	-	2	2	3	-	15
Matera, Phillip	-	-	-	-	-	-	-	-	-	-	-	2	1	-	-	-	2	-	3	-	-	-	-	8
McDougall, Andrew	1	-	1	-	-		1	-	3	2	2	-	2	-	-	2		-	3	-	-	2	-	19
Morrison, Chad	-	-	-	-	-	-			1				-	-	-	-	1	-	-	1	1	-	1	5
Nicoski, Mark					-	-	-	1	-	-	-	-	-	-	-									1
Sampi, Ashley	-	2	2	1	-	-	1	-	-	-	-		1	1	-	-	-	-	-	-	-	-	-	8
Seaby, Mark				2	-	-				-	-	-	2	-	3	1	-	1	-	1	-	3	-	13
Selwood, Adam							-	-	-															
Staker, Brent	-	1		2	-		1	4	1	1	-	-					-	-	-	1	2	-	1	14
Waters, Beau			-	-	-					1						-	-	1	-	-	1			3
Wirrpanda, David	-	1	-	-	-	-	-	1	-	-	-	-	-		-	-	-	-	-	-	4	1	-	7
Wooden, Josh															-	-	-	-	-	-	-	-	-	
Totals	8	14	5	12	1	3	9	14	8	8	9	9	11	9	6	14	9	7	14	8	14	12	4	208
Opponent	WB	PA	ES	BL	CA	FR	ME	SY	SK	RI	CW	AD	KA	GE	HW	ES	PA	WB	BL	CA	FR	ME	SY	
