Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Adkins, Damien	1	1	2	-	2	-	-							-	-	1	1	2	-	1	1	1	-	13
Banfield, Drew	-													-	-	1	-	-	-	-	-	-	1	2
Beeck, Zach																	-							
Braun, Michael	1	-	1	-	1	-	-	1	-	-	1	-	-	-	1	1	1	-	-	1	-	-	-	9
Butler, Sam										1	-	-	-	-	-	-	-	-			-	-	-	1
Carroll, Trent	-	-	-	-	-						-	-	-											
Chambers, Callum				-		-	1	2	-	3	-	1	1											8
Chick, Daniel	1	1	1	1					-	-	1	-	-	-		-	-	1	-	-	-	-	-	6
Cousins, Ben	-	1	3	-	-	-	-	2	-	-	-	-	1	-	-							1	-	8
Cox, Dean	1	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-	-	-	-	-	-	1	-	5
Embley, Andrew	2	1	-	2	-	-	1	1	-	-	1	-							1	2	-	3	-	14
Fletcher, Chad	1	-	1	-	-	-		1	-	-	-	-	-	1	-	-	-	1	1	1	-	-	-	7
Gardiner, Michael	3	1	-																					4
Gaspar, Travis						-	-	-	2	-														2
Glass, Darren						1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2
Green, Kasey	-	-	-		-	-	-																	
Hansen, Ashley											1	4	-	2	-	-								7
Humm, Jeremy	-	-					-	-	-															
Hunter, Adam			-	-	-	-	-	-						-	-	-	-	-	-	-	1	-	-	1
Jakovich, Glen	-	1	1			-	-	3																5
Jones, Brett							-	-	-	-	-	-	-	-										
Jones, Rowan	-	-	-	-	-	-						-	-	-	-	-	-	-	-	-		-		
Judd, Chris	4	2	-	1	1	-	-	-	-	1	-	2	-	1	3	1	1	1	-	2	2	-	2	24
Kerr, Daniel		-	2	-	-	3	-	-	-	-	2	1	1	-	-	-	1	1	-	1	1		-	13
Lynch, Quinten	-	-	-	-	-	-		-	-	-	-	1	-	-	-	1	1	1	1	-	-	1	-	6
Matera, Phillip	5	3	3	3	-	4	2	5	2	6	1	3	3	1	2	3	4	3	3	1	2	2	-	61
McDougall, Andrew	1	-	3	3	-		1	-	1	-	2	2	3	1	3	3		3	4	2	1	2	-	35
Morrison, Chad	-	-	-	-	-	-			1				-	-	-	2	-	-	1	-	-	-	-	4
Nicoski, Mark					-	-	-	-	-	1	-	-	-	-	-									1
Sampi, Ashley	2	5	3	1	2	3	2	1	2	-	-		1	1	-	3	-	-	1	1	2	1	1	32
Seaby, Mark				1	-	-				1	1	1	1	-	3	2	-	-	-	2	-	2	-	14
Selwood, Adam							-	1	1															2
Staker, Brent	-	1		-	-		3	-	-	-	-	-					-	-	-	-	2	-	-	6
Waters, Beau			-	-	-					-						-	-	-	-	-	-			
Wirrpanda, David	-	-	-	-	-	-	1	-	-	-	-	-	-		-	-	-	1	-	-	-	-	-	2
Wooden, Josh															-	-	-	-	-	1	1	1	-	3
Totals	22	17	20	12	6	11	11	18	9	14	11	15	11	7	12	18	9	15	12	15	13	15	4	297
Opponent	WB	PA	ES	BL	CA	FR	ME	SY	SK	RI	CW	AD	KA	GE	HW	ES	PA	WB	BL	CA	FR	ME	SY	
