Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	1	-	-	-	1	2	1	-	-		-		-			-	-	1	-					6
Bannister, Jordan	-	-		-	-		-																		
Barnard, Paul		-	-		-		-	-			-	-	-		-		1							-	1
Bolton, Mark				-	1	-	-	-	1	-	-	-	2	-	1	1	-	1	-	1	-	1	2	1	12
Bullen, Marcus									1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	2
Cupido, Damian	2	1	-	-	2	-		2	-	3	-	1	1	5	-	-	-	1	1	1	2	-	1	-	23
Davies, James								-		-															
Fletcher, Dustin		-	-			-						-	-	-	-	-	-	-	-	-		-	-		
Forster-Knight, Robert	-									-	-				-										
Harvey, Shane				-	-		1														-				1
Haynes, Ben																		-	1	1	1	-	-	-	3
Henneman, Aaron																-				-	-	-	1	-	1
Hille, David	-	1	-	-	-	1	-	4	-	-	-	1	-	-	-	2	-	-	1	-	1	1	1	1	14
Hird, James	-	-	1	-	-	-	-						-	2	-	1		-	2	1	1	3	-	-	11
Jacobs, Danny	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	-	-	-	-	3
Johnson, Jason	1	1	-	1	-	3	1	1	1	1	-	-	-	-		-	-	-	-		1	1	1	-	13
Johnson, Mark	-	-	-	-	-	-	-	1	1	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	4
Lloyd, Matthew	1	1	3	3	-	-	-			1	-	1	1	2	1	2	1	2	1	3	3	2	1	1	30
Lucas, Scott	-	-	-	3	1	-	1	1	1	2	1	-	1	1	-	-	2	-	-	1	1	-	-	-	16
McGrath, Cory						1		1	1	-					-				1	-			-	-	4
McPhee, Adam	-	-	-	-	-	1	-	-	-	-	1	1	-	-	-	1	-	1	2	-	-	-	-	-	7
McVeigh, Mark	1	1	1	-	-	-	1	-	-	-	-	-	-	1	-	1	-	1	-	-	-	-	-	-	7
Mercuri, Mark	1	-	-	1			-	1	-	-	-	-					-	-	-	3	-	-			6
Misiti, Joe	-	1	-		-	-	-	-	-		-	-	-	-		-	2	1	-	-	-	-	-	-	4
Peverill, Damien	-	-	-	-	-	1	-	-	-		-	-	-	-	-	-	-	1	-	1	-	-	-	-	3
Ramanauskas, Adam	2	-	5									1	1	-	1	-	-	-							10
Reynolds, Joel	-	-	-	-	1	-	-	-	-	-	-		-	-	-										1
Richards, Ted				-	-			2	2	-	-			1	-	-					-				5
Rioli, Dean	1	3	3	-	-	-			2	2	-	-				-	-	1		-	1	1	1	1	16
Solomon, Dean	-	-	1	1	1	1	2	1	1	2	-	-	1	1	1	-	1	-	-	-	1	2	2	1	20
Walsh, Darren				-		1																			1
Watson, Jobe													-												
Wellman, Sean	-	-	-			-	-	-	-	-	-	-	-	1	-	-	-	-	1			-	1	-	3
Welsh, Andrew	-		-	-	-	-	-	-	1	-	-	-	-	-	-	-	-		-	-	-	-	-	-	1
Winderlich, Jason							-	-	-																
Totals	9	10	14	9	6	10	8	15	12	11	2	6	8	15	4	8	7	10	13	12	12	11	11	5	228
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
