Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	1	1	1	-	2	-	4	1	-	-		1		1			-	2	-	1					15
Bannister, Jordan	1	1		2	-		4																		8
Barnard, Paul		2	6		5		3	2			2	2	3		-		3							2	30
Bolton, Mark				3	7	4	-	3	3	2	1	3	-	1	4	1	3	4	2	1	3	-	2	3	50
Bullen, Marcus									1	3	2	5	3	2	1	2	-	1	-	-	-	-	-	1	21
Cupido, Damian	-	1	2	2	3	-		1	-	-	-	1	1	1	1	1	1	2	1	4	-	1	-	-	23
Davies, James								1		-															1
Fletcher, Dustin		15	8			4						6	7	7	6	10	7	9	4	5		6	4		98
Forster-Knight, Robert	-									-	-				4										4
Harvey, Shane				1	-		2														2				5
Haynes, Ben																		-	-	-	1	-	1	-	2
Henneman, Aaron																2				1	2	2	1	-	8
Hille, David	1	-	-	-	1	-	1	-	1	3	2	1	4	-	5	5	4	1	-	1	1	-	-	1	32
Hird, James	1	-	-	1	3	1	-						2	-	4	5		2	1	-	2	2	3	1	28
Jacobs, Danny	10	1	11	4	3	5	6	8	4	8	4	2	7	2	5	1	5	8	-	6	4	2	8	3	117
Johnson, Jason	-	3	3	2	1	-	-	-	-	-	-	2	1	1		2	-	-	-		-	1	-	3	19
Johnson, Mark	1	2	1	3	3	1	-	7	5	-	2	2	3	4	1	3	-	4	5	5	7	3	1	1	64
Lloyd, Matthew	2	1	1	1	2	2	-			-	-	4	3	-	1	-	4	-	-	1	-	3	2	1	28
Lucas, Scott	2	1	5	-	3	3	-	-	-	1	-	1	1	1	4	1	-	5	2	5	3	8	1	3	50
McGrath, Cory						1		1	2	-					-				1	-			-	1	6
McPhee, Adam	2	2	4	2	2	1	6	6	4	5	-	3	1	4	3	2	2	5	1	6	2	3	1	5	72
McVeigh, Mark	2	-	2	-	2	1	1	4	-	1	2	-	2	1	2	1	-	-	2	-	5	1	-	2	31
Mercuri, Mark	-	-	1	-			1	1	3	-	1	1					1	1	1	-	-	-			11
Misiti, Joe	-	2	-		1	2	2	2	3		1	2	-	1		-	3	3	1	-	-	-	5	-	28
Peverill, Damien	4	2	4	1	-	-	-	3	-		1	2	4	1	2	1	1	5	4	1	2	4	3	2	47
Ramanauskas, Adam	2	-	1									1	3	2	2	1	4	3							19
Reynolds, Joel	1	7	-	1	3	-	3	1	1	-	-		1	2	1										21
Richards, Ted				1	-			3	-	-	5			5	-	1					-				15
Rioli, Dean	-	3	3	4	2	2			2	-	1	4				-	4	2		1	2	1	5	4	40
Solomon, Dean	3	1	4	6	-	4	5	5	3	1	3	4	-	3	1	1	7	3	3	1	3	2	2	2	67
Walsh, Darren				-		-																			
Watson, Jobe													-												
Wellman, Sean	3	5	3			2	3	5	3	4	2	4	10	4	2	2	5	2	3			2	2	5	71
Welsh, Andrew	2		4	2	1	3	2	3	-	2	3	3	2	5	2	1	-		2	6	2	5	5	-	55
Winderlich, Jason							-	-	-																
Totals	38	50	64	36	44	36	43	57	35	30	32	54	58	48	51	43	54	62	33	45	41	46	46	40	1086
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
