Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	-	-	-	-	-	-	-	-	-		-		-			-	-	-	-					
Bannister, Jordan	1	2		-	-		-																		3
Barnard, Paul		-	-		-		-	-			-	-	-		-		-							-	
Bolton, Mark				3	-	4	2	-	1	1	2	-	-	-	-	1	-	1	1	-	-	-	-	3	19
Bullen, Marcus									1	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	3
Cupido, Damian	1	-	-	2	-	3		-	-	-	-	1	-	-	-	2	-	-	-	2	-	-	3	-	14
Davies, James								-		-															
Fletcher, Dustin		-	-			-						1	-	1	-	-	-	-	-	-		-	-		2
Forster-Knight, Robert	-									-	-				1										1
Harvey, Shane				3	-		-														1				4
Haynes, Ben																		2	-	2	1	4	-	3	12
Henneman, Aaron																-				-	1	-	-	-	1
Hille, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1
Hird, James	-	-	-	-	-	-	-						-	-	-	-		-	-	-	2	-	-	-	2
Jacobs, Danny	6	3	-	-	3	-	1	2	1	2	-	1	2	-	-	-	1	1	-	-	-	-	1	-	24
Johnson, Jason	3	2	1	1	5	-	2	-	1	-	-	-	-	1		1	-	-	-		1	-	1	-	19
Johnson, Mark	1	2	-	6	-	-	1	2	2	2	7	2	3	1	-	9	1	2	1	1	-	6	9	4	62
Lloyd, Matthew	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lucas, Scott	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	2	-	-	-	-	-	3	-	-	7
McGrath, Cory						2		-	-	-					-				3	-			1	-	6
McPhee, Adam	-	2	-	-	-	-	-	-	1	-	-	-	2	3	-	-	-	1	4	4	-	-	1	-	18
McVeigh, Mark	1	-	-	-	-	1	1	-	-	-	-	-	-	-	-	1	-	-	1	-	-	1	2	2	10
Mercuri, Mark	-	-	-	1			-	-	-	-	-	-					-	1	3	-	1	-			6
Misiti, Joe	-	-	-		-	-	-	-	-		-	-	-	-		-	-	1	-	-	-	-	-	-	1
Peverill, Damien	1	1	-	1	-	-	-	-	-		-	-	-	-	-	-	-	-	1	3	-	-	-	-	7
Ramanauskas, Adam	-	2	-									-	-	2	-	-	2	-							6
Reynolds, Joel	-	1	-	-	1	-	-	-	-	1	-		2	-	-										5
Richards, Ted				-	-			-	-	-	-			-	-	-					-				
Rioli, Dean	3	1	-	-	-	-			-	2	-	1				-	-	-		-	-	-	-	-	7
Solomon, Dean	-	-	-	-	1	-	3	-	-	-	-	-	-	1	-	3	-	2	-	-	-	-	-	-	10
Walsh, Darren				2		-																			2
Watson, Jobe													-												
Wellman, Sean	-	3	-			-	-	1	1	1	1	-	-	-	-	-	-	1	1			1	2	-	12
Welsh, Andrew	-		1	-	-	1	-	-	1	-	-	-	-	1	-	-	-		1	2	3	-	-	1	11
Winderlich, Jason							-	-	-																
Totals	17	19	2	19	10	12	10	5	9	9	10	6	10	12	1	19	4	12	16	14	10	15	21	13	275
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
