Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	-	1	-	1	-	-	-	-	-		-		-			-	1	1	-					4
Bannister, Jordan	-	-		-	2		-																		2
Barnard, Paul		-	-		1		-	1			-	-	-		-		-							-	2
Bolton, Mark				-	-	2	-	-	-	1	1	1	2	-	-	1	1	1	1	-	1	-	-	-	12
Bullen, Marcus									-	1	1	-	-	-	2	-	1	1	2	-	1	-	-	2	11
Cupido, Damian	-	3	2	-	-	-		-	-	-	-	-	2	1	-	2	1	1	-	-	-	-	1	1	14
Davies, James								-		-															
Fletcher, Dustin		-	-			-						-	-	-	-	-	-	-	-	-		-	-		
Forster-Knight, Robert	-									-	-				-										
Harvey, Shane				3	-		1														-				4
Haynes, Ben																		-	-	-	3	-	-	1	4
Henneman, Aaron																1				-	-	-	-	-	1
Hille, David	1	1	-	-	-	-	-	-	-	-	-	1	1	-	1	-	1	-	-	-	-	-	-	-	6
Hird, James	-	1	1	1	2	-	-						-	3	-	-		1	1	-	1	1	2	-	14
Jacobs, Danny	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	1	-	-	-	4
Johnson, Jason	-	1	-	2	2	1	-	-	-	1	1	-	2	-		-	1	-	-		-	2	-	-	13
Johnson, Mark	-	-	-	-	-	1	-	-	-	-	1	2	1	1	-	-	-	1	1	-	1	-	-	-	9
Lloyd, Matthew	-	1	-	1	-	1	-			1	1	-	-	-	1	-	1	-	-	2	-	-	1	-	10
Lucas, Scott	-	-	1	1	-	2	-	-	-	1	1	-	-	-	-	1	-	-	-	-	-	-	-	-	7
McGrath, Cory						-		-	-	-					-				2	-			-	-	2
McPhee, Adam	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	1	-	-	-	-	3
McVeigh, Mark	1	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	1	-	1	-	-	-	6
Mercuri, Mark	-	2	-	2			-	2	1	2	1	-					-	1	1	1	1	-			14
Misiti, Joe	1	-	-		2	-	-	-	1		-	1	-	-		-	1	1	-	-	-	-	-	-	7
Peverill, Damien	-	1	-	-	-	-	-	-	1		-	-	1	-	-	-	1	-	-	-	2	-	1	1	8
Ramanauskas, Adam	-	1	-									1	-	-	-	1	-	-							3
Reynolds, Joel	-	1	-	1	-	-	-	-	-	2	-		3	-	-										7
Richards, Ted				1	-			-	1	-	-			2	-	-					1				5
Rioli, Dean	-	3	-	-	1	-			-	3	-	1				2	1	1		3	1	2	1	-	19
Solomon, Dean	-	-	3	1	-	-	-	1	-	1	-	-	1	2	-	1	-	-	-	1	-	-	-	-	11
Walsh, Darren				-		-																			
Watson, Jobe													-												
Wellman, Sean	-	-	-			-	1	1	-	-	-	-	-	-	-	-	-	-	-			-	-	-	2
Welsh, Andrew	-		-	-	-	-	-	1	-	-	-	-	-	1	-	-	-		-	-	-	-	-	-	2
Winderlich, Jason							-	-	-																
Totals	3	15	9	13	12	7	2	6	4	14	8	8	14	10	4	9	9	10	11	8	14	5	6	5	206
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
