Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	2	-	1	1	2	2	-	-	-		1		-			1	-	2	-					12
Bannister, Jordan	-	-		-	-		-																		
Barnard, Paul		-	-		1		1	2			-	-	-		-		-							-	4
Bolton, Mark				-	1	-	-	-	-	-	-	1	2	-	1	3	-	1	3	1	1	-	-	1	15
Bullen, Marcus									1	1	-	-	-	-	-	-	1	1	1	-	-	-	-	-	5
Cupido, Damian	2	2	-	1	5	-		1	-	2	-	-	3	3	-	-	2	-	1	1	-	-	1	2	26
Davies, James								-		-															
Fletcher, Dustin		-	-			-						-	-	-	-	-	-	-	-	-		-	-		
Forster-Knight, Robert	-									-	-				-										
Harvey, Shane				3	-		-														-				3
Haynes, Ben																		-	-	1	-	-	-	-	1
Henneman, Aaron																1				1	-	-	-	-	2
Hille, David	1	-	-	3	-	-	-	4	-	-	-	2	1	1	-	2	-	2	1	-	3	1	1	1	23
Hird, James	-	-	1	1	1	-	-						-	2	-	-		4	2	1	-	-	1	1	14
Jacobs, Danny	-	-	-	-	-	1	1	-	-	-	-	1	-	-	-	1	-	-	1	-	1	-	-	-	6
Johnson, Jason	-	1	-	2	-	1	1	1	1	1	-	-	1	-		-	-	-	1		2	2	-	-	14
Johnson, Mark	-	1	1	-	-	-	3	2	2	-	-	1	1	-	-	1	-	-	1	-	-	-	-	-	13
Lloyd, Matthew	2	7	4	1	6	4	2			9	6	4	2	8	-	4	1	4	9	6	8	2	3	1	93
Lucas, Scott	-	2	1	1	2	-	2	2	-	2	1	-	2	1	-	-	1	-	-	1	-	-	-	-	18
McGrath, Cory						1		1	3	-					-				-	-			-	-	5
McPhee, Adam	-	-	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	1	-	-	1	-	1	6
McVeigh, Mark	-	-	1	2	-	-	1	-	-	-	-	-	-	2	-	-	-	3	-	-	1	1	-	-	11
Mercuri, Mark	1	-	-	1			1	3	1	2	-	-					1	-	2	3	-	-			15
Misiti, Joe	-	1	-		1	-	-	-	-		-	-	-	-		-	1	1	-	-	-	-	-	-	4
Peverill, Damien	-	-	1	-	-	-	-	-	1		-	-	-	-	-	-	-	1	-	-	-	-	-	-	3
Ramanauskas, Adam	-	1	1									-	-	-	-	-	-	-							2
Reynolds, Joel	-	-	-	-	-	-	1	-	-	-	-		-	1	-										2
Richards, Ted				1	-			2	2	-	-			1	3	-					-				9
Rioli, Dean	1	3	2	-	2	-			1	1	1	-				-	1	1		-	-	1	-	-	14
Solomon, Dean	-	1	1	2	1	1	2	1	1	-	-	-	1	-	-	-	1	1	1	1	1	1	-	-	17
Walsh, Darren				-		1																			1
Watson, Jobe													-												
Wellman, Sean	-	-	1			-	-	-	-	-	-	-	-	-	-	-	-	-	1			-	-	-	2
Welsh, Andrew	-		1	-	-	-	-	-	-	-	-	-	1	-	-	-	-		-	-	1	-	1	-	4
Winderlich, Jason							1	2	-																3
Totals	7	21	15	19	21	11	18	21	14	20	8	10	14	19	4	12	10	19	27	16	18	9	7	7	347
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
