Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	1	1	2	-	-	-	-	2	1	2		-		2			1	-	-	-					12
Bannister, Jordan	1	2		1	2		-																		6
Barnard, Paul		3	-		1		1	1			1	1	1		2		1							2	14
Bolton, Mark				1	-	1	1	1	1	1	2	1	-	2	2	1	2	1	-	6	3	-	1	3	30
Bullen, Marcus									6	4	4	2	6	6	2	2	-	2	2	6	1	-	3	4	50
Cupido, Damian	2	3	1	1	4	1		-	2	1	3	-	2	3	1	1	1	2	1	2	-	2	-	1	34
Davies, James								-		-															
Fletcher, Dustin		-	1			-						-	2	-	1	-	2	1	2	1		4	-		14
Forster-Knight, Robert	1									1	2				2										6
Harvey, Shane				1	4		1														-				6
Haynes, Ben																		-	1	1	3	2	-	-	7
Henneman, Aaron																1				-	1	3	1	1	7
Hille, David	-	1	2	-	-	-	1	1	-	1	2	1	2	-	4	4	-	4	1	2	-	2	-	4	32
Hird, James	2	1	4	2	4	2	-						1	1	4	1		4	5	1	3	7	-	2	44
Jacobs, Danny	1	2	3	1	2	1	3	1	1	2	2	1	2	-	2	2	1	2	1	4	2	1	1	1	39
Johnson, Jason	1	2	1	4	2	3	4	3	1	5	2	2	1	2		3	2	2	2		1	4	-	3	50
Johnson, Mark	2	1	-	4	2	1	1	2	8	7	6	3	4	8	10	4	6	5	2	5	3	5	4	5	98
Lloyd, Matthew	1	1	-	1	1	1	1			3	-	2	2	-	2	1	3	1	1	-	-	-	-	-	21
Lucas, Scott	2	1	3	4	2	-	3	3	2	4	-	1	3	5	6	2	1	5	1	2	2	1	3	5	61
McGrath, Cory						3		3	-	2					2				2	-			-	1	13
McPhee, Adam	1	-	5	-	-	4	1	2	1	5	1	3	1	5	4	2	4	-	7	4	2	10	1	4	67
McVeigh, Mark	4	3	2	-	8	4	4	3	2	3	3	1	7	3	2	1	1	1	3	2	3	4	-	-	64
Mercuri, Mark	2	-	5	1			3	4	2	3	1	1					3	3	1	1	1	1			32
Misiti, Joe	3	1	-		3	-	5	1	-		2	3	1	-		4	3	1	1	1	3	3	1	1	37
Peverill, Damien	1	1	2	9	6	2	2	-	1		4	1	3	1	7	2	4	2	-	5	-	-	3	1	57
Ramanauskas, Adam	4	1	4									3	5	1	3	1	1	-							23
Reynolds, Joel	3	4	2	1	1	2	1	1	-	1	1		4	1	1										23
Richards, Ted				1	-			1	-	3	-			2	-	-					2				9
Rioli, Dean	1	2	2	3	2	-			1	7	4	1				3	5	5		3	2	2	3	2	48
Solomon, Dean	-	4	3	4	3	2	5	5	1	8	6	2	1	6	8	4	1	5	4	2	3	3	4	2	86
Walsh, Darren				-		-																			
Watson, Jobe													2												2
Wellman, Sean	1	1	1			1	2	1	-	1	1	-	3	-	7	2	3	1	3			1	2	-	31
Welsh, Andrew	3		4	2	1	-	2	2	3	5	4	2	2	1	3	2	-		1	3	2	2	1	4	49
Winderlich, Jason							3	2	1																6
Totals	37	35	47	41	48	28	44	39	34	69	51	31	55	49	75	43	45	47	41	51	37	57	28	46	1078
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
