Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	1	-	1	1	3	-	-	-	-		-		-			2	-	1	-					9
Bannister, Jordan	-	-		-	-		-																		
Barnard, Paul		1	-		-		-	2			-	-	1		-		-							-	4
Bolton, Mark				-	-	-	-	-	-	1	-	2	2	-	-	2	1	-	3	1	-	-	-	-	12
Bullen, Marcus									2	1	-	-	-	-	-	-	-	-	2	-	1	-	-	-	6
Cupido, Damian	2	1	1	2	5	2		3	1	2	1	-	5	1	-	-	3	1	1	3	1	-	2	2	39
Davies, James								-		1															1
Fletcher, Dustin		-	-			-						-	-	-	-	-	-	-	-	-		-	-		
Forster-Knight, Robert	-									-	-				-										
Harvey, Shane				3	-		-														-				3
Haynes, Ben																		1	-	-	-	2	1	1	5
Henneman, Aaron																-				-	-	-	1	-	1
Hille, David	1	-	-	4	-	1	-	1	-	-	-	1	2	2	-	1	-	2	1	-	3	-	1	-	20
Hird, James	-	-	1	1	5	-	-						-	-	1	-		2	-	-	1	-	2	-	13
Jacobs, Danny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2	1	-	-	4
Johnson, Jason	-	1	-	1	-	1	-	1	1	1	-	1	1	-		1	-	-	1		4	-	1	-	15
Johnson, Mark	-	1	1	-	-	-	1	-	-	-	-	1	1	1	-	1	-	1	-	-	-	-	-	-	8
Lloyd, Matthew	4	3	2	5	6	5	1			6	5	5	1	8	1	5	3	2	11	6	6	2	5	1	93
Lucas, Scott	-	2	1	1	1	-	1	2	1	3	3	-	3	-	-	-	-	-	-	1	-	-	-	-	19
McGrath, Cory						1		1	3	-					1				-	-			-	-	6
McPhee, Adam	-	-	-	-	-	1	-	-	-	4	-	1	-	-	-	-	-	1	1	-	-	1	-	1	10
McVeigh, Mark	-	2	-	-	-	-	-	-	-	-	-	1	1	2	-	-	-	-	-	1	-	1	-	1	9
Mercuri, Mark	-	1	-	-			1	2	1	-	-	-					1	-	1	-	-	-			7
Misiti, Joe	-	-	-		-	1	-	-	1		-	-	2	-		1	1	-	-	-	-	-	-	-	6
Peverill, Damien	-	-	1	-	-	-	-	-	1		-	-	-	-	-	-	-	-	-	-	-	-	1	-	3
Ramanauskas, Adam	-	2	1									1	1	1	-	1	1	-							8
Reynolds, Joel	-	-	-	-	-	-	-	1	-	-	-		-	1	-										2
Richards, Ted				1	-			1	2	-	1			1	3	-					-				9
Rioli, Dean	1	1	3	-	3	-			-	-	2	-				-	1	1		-	-	-	-	-	12
Solomon, Dean	-	1	1	1	2	-	1	-	-	-	-	-	-	-	-	-	-	1	-	1	1	2	-	-	11
Walsh, Darren				-		-																			
Watson, Jobe													-												
Wellman, Sean	-	-	-			-	-	-	-	-	-	-	-	-	1	-	-	1	-			-	-	-	2
Welsh, Andrew	-		1	-	-	-	-	-	-	-	-	-	-	-	-	1	-		-	-	1	-	1	-	4
Winderlich, Jason							-	1	1																2
Totals	8	17	13	20	23	15	5	15	14	19	12	13	20	17	7	14	13	13	22	13	20	9	15	6	343
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
