Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	-	2	3	1	1	2	2	1	1	1		3		2			4	-	-	2					25
Bannister, Jordan	-	5		2	-		-																		7
Barnard, Paul		2	1		2		3	3			3	2	-		2		1							2	21
Bolton, Mark				1	2	2	2	1	2	1	3	1	4	1	1	3	1	-	2	1	1	-	1	3	33
Bullen, Marcus									1	5	-	-	4	1	1	1	1	3	3	1	1	2	-	3	27
Cupido, Damian	4	8	4	7	4	3		2	1	2	3	-	3	5	3	3	2	3	6	1	1	3	3	2	73
Davies, James								-		-															
Fletcher, Dustin		1	10			1						5	1	1	4	1	2	2	3	1		1	3		36
Forster-Knight, Robert	-									-	-				3										3
Harvey, Shane				-	1		2														-				3
Haynes, Ben																		2	2	2	1	-	1	-	8
Henneman, Aaron																1				3	1	3	-	3	11
Hille, David	3	1	1	2	-	1	1	2	1	3	1	2	2	-	3	7	2	-	4	2	-	1	-	2	41
Hird, James	1	1	2	9	-	4	-						1	2	3	3		2	4	5	1	4	-	5	47
Jacobs, Danny	2	-	-	1	1	2	1	-	1	3	2	-	5	-	-	-	1	2	-	2	3	1	-	4	31
Johnson, Jason	1	2	2	5	3	4	5	2	-	2	1	2	-	-		2	5	1	4		-	6	3	4	54
Johnson, Mark	3	1	2	-	-	2	4	6	2	3	-	4	6	1	4	3	1	1	1	3	-	-	-	1	48
Lloyd, Matthew	-	1	3	1	3	-	2			1	2	-	1	3	3	1	5	1	-	2	-	2	1	2	34
Lucas, Scott	4	3	1	4	4	-	3	1	3	2	4	3	-	2	6	6	1	2	4	6	3	3	4	1	70
McGrath, Cory						-		-	-	1					1				-	-			2	2	6
McPhee, Adam	1	7	-	1	4	1	3	3	1	2	2	3	-	5	4	3	1	3	2	1	1	3	4	2	57
McVeigh, Mark	1	5	1	2	2	1	-	3	2	-	3	2	1	4	2	6	2	1	3	2	3	1	1	4	52
Mercuri, Mark	-	5	1	3			-	1	2	1	7	1					-	4	4	1	4	1			35
Misiti, Joe	2	1	1		-	2	1	1	2		1	1	2	-		2	1	2	1	1	-	-	-	3	24
Peverill, Damien	-	2	3	1	1	1	1	-	1		1	2	3	1	4	1	1	1	-	3	1	2	2	-	32
Ramanauskas, Adam	1	2	1									-	1	-	2	1	3	-							11
Reynolds, Joel	4	3	2	1	1	4	2	-	-	1	-		-	-	-										18
Richards, Ted				-	1			2	-	-	-			2	2	1					3				11
Rioli, Dean	1	4	-	3	5	1			1	1	2	3				1	3	2		-	1	1	2	3	34
Solomon, Dean	3	6	8	3	-	4	3	2	2	1	6	-	3	2	5	3	5	1	4	4	5	3	1	1	75
Walsh, Darren				2		-																			2
Watson, Jobe													-												
Wellman, Sean	7	2	3			3	1	1	3	3	1	2	-	2	2	2	2	5	1			2	1	4	47
Welsh, Andrew	1		2	2	-	3	3	1	1	1	-	2	1	2	3	2	3		1	2	5	-	3	-	38
Winderlich, Jason							-	1	-																1
Totals	39	64	51	51	35	41	39	33	27	34	42	38	38	36	58	53	47	38	49	45	35	39	32	51	1015
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
