Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	3	2	4	-	2	6	4	-	4	2		4		4			1	5	4	3					48
Bannister, Jordan	5	6		11	1		3																		26
Barnard, Paul		6	12		6		5	5			2	8	-		3		6							5	58
Bolton, Mark				9	5	2	9	8	3	5	6	6	3	-	1	11	2	1	1	3	4	5	6	4	94
Bullen, Marcus									11	4	7	2	6	6	6	2	5	3	2	8	2	6	3	2	75
Cupido, Damian	-	4	-	1	4	3		1	-	4	2	1	1	2	2	5	2	3	3	3	2	4	2	2	51
Davies, James								2		-															2
Fletcher, Dustin		5	3			-						2	2	2	1	2	2	4	3	4		2	2		34
Forster-Knight, Robert	4									8	1				1										14
Harvey, Shane				5	1		2														1				9
Haynes, Ben																		5	5	4	4	5	1	3	27
Henneman, Aaron																2				4	4	-	2	3	15
Hille, David	5	9	2	7	1	2	2	4	5	4	1	1	1	3	5	3	4	1	5	3	6	6	5	6	91
Hird, James	3	-	10	9	5	3	2						7	10	3	7		11	7	10	9	8	8	5	117
Jacobs, Danny	5	9	3	6	6	8	3	4	4	2	2	3	16	8	2	6	6	4	2	10	7	4	8	10	138
Johnson, Jason	8	4	5	10	8	12	6	7	8	7	5	5	6	9		6	12	5	11		5	9	6	5	159
Johnson, Mark	7	3	5	10	9	12	4	5	7	5	5	10	9	3	4	7	6	8	13	6	7	5	8	7	165
Lloyd, Matthew	3	6	2	2	5	5	2			4	2	3	4	3	3	2	1	3	2	5	2	4	1	2	66
Lucas, Scott	6	2	5	1	3	3	1	4	1	5	3	1	1	3	6	6	4	2	4	3	5	4	7	3	83
McGrath, Cory						2		2	3	2					4				6	2			1	3	25
McPhee, Adam	3	4	9	3	10	4	9	4	4	4	6	3	3	7	6	7	6	4	8	5	9	6	7	9	140
McVeigh, Mark	3	5	4	2	4	-	4	5	1	2	1	4	4	8	1	2	4	3	2	2	5	2	3	7	78
Mercuri, Mark	8	6	4	6			8	7	5	4	13	3					10	2	7	9	3	4			99
Misiti, Joe	7	2	1		9	17	5	6	14		2	9	15	4		8	8	6	4	15	8	5	10	5	160
Peverill, Damien	7	9	10	11	5	4	6	5	3		7	3	20	3	4	14	9	13	13	12	12	8	14	11	203
Ramanauskas, Adam	12	6	7									2	4	5	2	13	11	1							63
Reynolds, Joel	1	5	1	3	4	5	2	-	2	2	2		5	5	1										38
Richards, Ted				3	-			4	1	2	-			4	2	-					1				17
Rioli, Dean	7	9	3	6	4	2			5	3	4	3				5	10	4		2	6	7	4	14	98
Solomon, Dean	-	6	6	7	2	2	4	6	7	3	3	4	4	9	4	6	2	8	4	4	4	4	2	4	105
Walsh, Darren				6		-																			6
Watson, Jobe													2												2
Wellman, Sean	3	11	7			5	6	7	3	4	4	6	4	10	3	3	8	7	3			7	3	2	106
Welsh, Andrew	2		7	10	6	9	8	6	6	6	3	6	1	3	7	7	3		11	7	4	3	4	4	123
Winderlich, Jason							3	2	2																7
Totals	102	119	110	128	100	106	98	94	99	82	81	89	118	111	71	124	122	103	120	124	110	108	107	116	2542
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
