Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Alessio, Steven	4	6	3	3	1	2	3	3	2	1		5		5			2	7	9	1					57
Bannister, Jordan	8	3		13	3		3																		30
Barnard, Paul		6	11		11		8	6			-	12	2		5		4							2	67
Bolton, Mark				9	8	7	12	7	7	10	4	10	6	-	1	14	8	5	5	6	4	5	10	8	146
Bullen, Marcus									13	11	5	3	7	11	3	2	7	9	11	15	6	2	3	7	115
Cupido, Damian	10	11	5	7	9	3		8	1	4	1	10	8	10	-	6	4	3	11	11	8	5	6	3	144
Davies, James								-		-															
Fletcher, Dustin		3	10			1						8	6	8	5	5	5	7	6	9		10	7		90
Forster-Knight, Robert	8									6	4				7										25
Harvey, Shane				14	1		6														2				23
Haynes, Ben																		9	11	9	12	7	2	7	57
Henneman, Aaron																1				2	3	1	1	-	8
Hille, David	4	7	1	11	3	7	2	6	9	5	2	4	5	1	3	6	5	6	5	6	4	4	9	5	120
Hird, James	9	1	13	13	14	11	1						19	14	3	16		15	11	14	9	17	13	4	197
Jacobs, Danny	9	10	7	8	8	7	6	5	4	11	3	2	17	9	-	3	11	6	1	9	7	6	10	7	166
Johnson, Jason	17	8	6	18	14	17	14	11	12	14	6	10	12	14		11	17	9	17		16	10	10	12	275
Johnson, Mark	7	9	10	10	8	10	8	11	11	9	9	10	14	7	2	11	6	13	14	6	10	9	7	9	220
Lloyd, Matthew	3	7	4	11	7	9	3			10	10	3	7	7	5	6	5	4	5	8	10	4	2	1	131
Lucas, Scott	15	8	9	17	9	9	10	10	8	8	13	10	11	8	9	16	3	12	14	16	7	7	11	14	254
McGrath, Cory						4		5	4	4					10				13	6			3	4	53
McPhee, Adam	9	9	11	4	10	5	14	7	10	9	8	8	3	11	7	2	7	6	16	12	7	5	10	8	198
McVeigh, Mark	12	15	8	7	11	5	9	15	5	8	7	3	7	10	5	6	8	7	9	6	12	8	8	11	202
Mercuri, Mark	9	8	5	8			6	12	8	16	6	3					13	4	11	12	10	5			136
Misiti, Joe	11	7	-		11	14	5	10	13		1	8	15	2		13	12	7	4	13	12	5	10	10	183
Peverill, Damien	12	10	13	11	7	3	7	8	4		5	3	22	5	5	12	15	12	13	11	10	8	11	12	219
Ramanauskas, Adam	13	14	15									7	7	9	4	11	17	-							97
Reynolds, Joel	6	6	2	4	8	7	7	-	1	1	3		9	6	1										61
Richards, Ted				3	-			4	3	2	2			-	4	1					2				21
Rioli, Dean	8	13	9	10	11	6			13	9	6	6				11	16	12		13	14	13	5	15	190
Solomon, Dean	10	19	11	12	10	6	8	6	6	9	5	9	8	10	3	15	4	11	7	7	6	7	4	2	195
Walsh, Darren				6		3																			9
Watson, Jobe													1												1
Wellman, Sean	12	10	18			10	9	9	7	8	4	10	8	11	6	3	14	11	5			7	11	8	181
Welsh, Andrew	5		9	12	13	13	8	6	6	7	9	9	8	15	8	9	2		14	11	15	6	19	10	214
Winderlich, Jason							4	5	2																11
Totals	201	190	180	211	177	159	153	154	149	162	113	153	202	173	96	180	185	175	212	203	186	151	172	159	4096
Opponent	BL	ME	CA	WB	CW	FR	RI	HW	PA	WC	SY	KA	GE	SK	AD	BL	ME	CA	WB	RI	FR	CW	FR	PA	
