Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bond, Shane	-	-	-	-	-	3	-	-	2	-	-	-	-	-	-	-	-	-	-	2	-	-	7
Breuer, Shayne	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	3	-		-	-	-	-	5
Brown, David	-	-	-	-	-	-	-	-	-	-	-		-	-				-	-	-	-	-	
Burgoyne, Peter	-	-	-	-	-	-	-	-	-			-					-	-		-	-	-	
Carr, Tom				-														-					
Carter, Stephen	-		-			-	-	-	-	-						-	-	-					
Conway, Mark														-									
Cotton, Jarrod										-	-					-	-						
Cummings, Scott	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	2	-	-	-	-	-	2
Daniels, Stephen				-	-										-	-	-	-	-	-	-	-	
Dew, Stuart															-								
Dickie, Donald	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Downsborough, Ian	-		-	-	-														-	-	-		
Eagleton, Nathan					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Fiegert, Nigel		-										-	-	-									
Francis, Fabian	-	-	-	-					-	-	-	-	-	-	-	-	-			-	-		
Francou, Josh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Geister, Paul																						-	
Heaver, Brent	-											-	-	-	-	-	-	-					
Heuskes, Adam	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	1	4
James, Roger					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	
Kingsley, Adam	-	-	-	-	-	-	-	-	-	-	-	-											
Lade, Brendon	-	-	-	1	3	1	-	-	1	-	-	-	-	-	-	-	-	-	2	-	-	-	8
Lockwood, Bowen		-	-	-	-	-	-	-	-	-	-				-			-	-				
Lyle, Brayden	-	3	-	-	-	-	-	-	-	-	-	3	-	-	-	-			-	-	-	-	6
Mead, Darren	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Paxman, Stephen	-	-	1	-	-	-	-	-	-	2	-	2	-	-	-	-	-	-	-	-	-	-	5
Poole, Darryl	-	-	-			-	-	-								-	-	-				-	
Primus, Matthew	-	-	2	-	-	-	-	-	-	1	-	-	1	-	-	2	3	-	-	-	-	-	9
Rombotis, John								-			-	-	-	-	-			-	-			-	
Squire, Damian	-												-						-	-	-		
Steinberner, Nathan																					-		
Tredrea, Warren		-																					
Wanganeen, Gavin		-	-	-	2	2	-	-	-	-	-	-	-	-	3	-	-		3	1	-	-	11
Wilson, Michael	-	-	-	-	-	-	-	-	3	-	-	-	3	-	-	-	-	-	-	-	-	-	6
Totals	0	3	6	6	5	6	0	0	6	6	0	5	4	0	3	5	6	0	5	3	0	1	70
Opponent	CW	ES	GE	AD	BL	RI	SK	NM	ME	CA	SY	WB	FR	HW	WC	CW	ES	GE	AD	BL	RI	SK	
