Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Brown, Mitch	-	-	-	-	-						-	-	-		-	-	-	-	-				
Butler, Sam	-	-							-	-	-												
Cox, Dean	18	22	27	30	27	30	35	14	34	26	29	25	11	17	23	23	16	17	9	29	28	12	502
Dalziell, Bradd			-	-	-		-				-	-	-	-									
Ebert, Brad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Embley, Andrew	-	-	-	1	1	-			-	1	1	-	1	-	3	-	-	1	-	-	-	-	9
Glass, Darren	-	-	-	-	-	-	-	-															
Hams, Ashton				-	-	-	-	-	-						-	-	-				-	-	
Hansen, Ashley			-	-																			
Hurn, Shannon	-	-			-	-	-	-	-	-	-	-	-			-	-				-	-	
Jones, Brett	-	-	-	-	-	-						-			-			-	-				
Jones, Jordan																					-	-	
Kennedy, Josh	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Kerr, Daniel	-	-	-	-																			
LeCras, Mark	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Lynch, Quinten	-					5	-	3	-	-			-	-	2	-	-	2	5	1			18
Mackenzie, Eric	-	-				1	-	-	-	1	1	-	-	-	-	-	-	-		2	1	-	6
Maister, Beau									-	-	-	1	-	-									1
Masten, Chris	-	-	-	-	-	-								-	-	-	-	-			-	-	
McGinnity, Patrick	-	-		-	-	-	-	-	-	-		-	-	-				-	-	-	-	-	
McKinley, Ben						-	-	-	-	-	-	-	-	-					-				
Naitanui, Nic	16	21	12	17	14	20	22	13	20	17	19	13	20	17	20	11	26	10	11	19	19	9	366
Nicoski, Mark	-	-					-	-		-		-											
Priddis, Matt	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-				2
Rosa, Matt			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Schofield, Will			-	-	-	-	2	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Selwood, Adam	1	1	1	-	1	-	1	-	-	-	-			-	-	-	-			-			5
Selwood, Scott		-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sheppard, Brad							-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Shuey, Luke	-	-	-																	-	-	-	
Smith, Ashley															-	-	-	-	-	-	-	-	
Spangher, Matthew		-	-	-	-														-	2	-	-	2
Stevens, Koby													-						-	-	-	-	
Stevenson, Lewis					-		-	-			-	-			-	-	-	-	-				
Strijk, Andrew													-	-	-	-	-	-	-	-	-	-	
Swift, Tom	-	-	-			-	-	-	-	-	-			-				-	-	-			
Waters, Beau	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	
Wilson, Callum																				-	-	-	
Totals	35	44	40	48	43	57	60	30	55	45	50	40	32	34	48	34	42	31	25	53	48	22	916
Opponent	BL	PA	NM	ES	SY	FR	HW	ME	SK	CA	GE	RI	WB	CW	AD	ES	CA	FR	BL	PA	NM	GE	
