Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bentley, Greg			-	-	-	-	-	1	-	-			-	-	-			-								1
Boak, Travis												-	-	-	-	1	-	-	2	-	-	-	-	1	-	4
Brogan, Dean	-	-	-				-	-			-	-	-	-	-	-	-			-	-	-	-	-	-	
Burgoyne, Peter		2	-	-	1	-	1	-	1	-	1	-	-	1	-	-	-	-	-	-	-	-	1	-	-	8
Burgoyne, Shaun	-	2	1	2	2	1	1	1	1	1	1	1	1	2	-	4	4	1	2	1	3	4	1	-	2	39
Carlile, Alipate														-	-	-	-	-	-	-		-	-			
Cassisi, Domenic	-	-	-	-	-	-	-	-	1	-	1	-	-	2	-	-	-	-	1	-	1	1	-	-	-	7
Chaplin, Troy	-	-			1	-										-	1	-	-	-	-	-	1	-	-	3
Cockshell, Adam	1	-																								1
Cornes, Chad	-	-	-	1	-	-	-	-	-	1	1	1	1	-	4	1	6	-	-	-	-	-	-	1	1	18
Cornes, Kane	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	1	1	-	2	3	-	-	1	1	-	11
Deluca, Fabian									-	-									-							
Ebert, Brett	3	5	1	3	2	1	-	4	1	1	-	4	1	2	1	6	6	4	1	1	3	2	1	3	-	56
Gray, Robbie										-	2	4	1			-										7
Krakouer, Nathan	1	1	1	-	-	1	-		1		-						-	-								5
Lade, Brendon	2	-	2	-	-	-	3	-	-	1	1	-	-	1	1	-	1	-	1	1	-	1	-	-	-	15
Logan, Tom	-	-	-	-																	-	-	-	2	1	3
Lonie, Nathan	-	1	-	-	-	-	1	-	-	-			1	-	1	1	-	-	-							5
Mahoney, Josh		2	-	2	-	-	-	-						-												4
Motlop, Daniel	3					2	2	2	-				6	2	4	5	2	1	2	3	3	3	1	3	-	44
Pearce, Danyle	1	2				3	2	1	-	-	-	-	1		1	1	-	-	-	1	-	-	-	1	-	14
Pettigrew, Michael	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Rodan, David	3	2	-	1	2	-	2	-	2	-	2	1	2	2	1	1	3	-	-	-	-	2	-	2	-	28
Salopek, Steven	-	-	1	-	1			2	-	1	-	-								1	2	-	1	2	-	11
Surjan, Jacob	1	-	1	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Symes, Brad				-	1			-		-	-	-													-	1
Thomas, Matt						-	-	1	-																	1
Thomson, Adam														-	2		-	1	1	-						4
Thurstans, Toby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Tredrea, Warren			1	-	3	2	1	-	1	-	1	4	-	4	3	3				-	2	-	1	3	2	31
Wakelin, Darryl	-		-	-	-	-	-	-	-	-	-	-	-								-			-	-	
Westhoff, Justin										3	4	2	3	1	4	-	1	3	4	1	2	4	1	1	-	34
White, Damon	3	-	-	1	1	-	2	-	-	2	-	1							-							10
Wilson, Michael	-	-	-	2	-						-	1	-	-	-	-	-	-	1	-	-	-	-	-		4
Totals	19	17	8	12	14	10	16	13	8	10	14	19	17	17	22	24	25	10	17	12	16	17	9	20	6	372
Opponent	FR	KA	AD	CW	SK	ME	RI	SY	GE	HW	CA	ES	BL	WB	WC	RI	ME	AD	CA	HW	GE	FR	WC	KA	GE	
