Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bentley, Greg			-	1	-	-	-	-	-	-			-	2	-			-								3
Boak, Travis												-	1	1	-	2	-	-	2	-	-	1	-	1	-	8
Brogan, Dean	1	3	-				1	-			-	1	-	1	1	-	-			-	1	-	-	-	-	9
Burgoyne, Peter		1	-	1	-	2	-	-	-	-	-	1	-	-	-	1	1	-	1	1	2	1	-	-	-	12
Burgoyne, Shaun	-	1	-	1	1	-	1	-	-	-	2	1	4	-	1	-	1	1	-	1	2	-	1	4	-	22
Carlile, Alipate														-	-	-	-	-	-	-		-	-			
Cassisi, Domenic	1	-	1	-	-	-	-	-	-	-	-	-	2	1	-	3	1	-	-	-	-	1	-	-	-	10
Chaplin, Troy	-	1			-	-										-	-	-	-	1	-	-	-	-	-	2
Cockshell, Adam	-	-																								
Cornes, Chad	-	1	-	1	-	-	-	1	-	-	-	-	-	2	1	1	-	-	-	2	1	2	1	-	-	13
Cornes, Kane	2	1	-	-	1	-	1	1	-	1	1	1	-	1	1	1	1	-	1	-	-	1	-	-	-	15
Deluca, Fabian									-	-									-							
Ebert, Brett	-	-	-	-	1	-	-	1	1	1	-	-	1	-	1	1	1	1	3	-	1	1	1	1	-	16
Gray, Robbie										-	1	1	-			1										3
Krakouer, Nathan	-	2	-	-	-	1	1		1		-						2	-								7
Lade, Brendon	1	-	1	1	2	-	3	-	-	-	1	-	-	1	-	-	2	1	-	-	1	-	-	1	1	16
Logan, Tom	1	1	1	-																	-	1	-	2	-	6
Lonie, Nathan	2	-	-	1	1	-	-	-	-	-			3	-	1	-	-	-	-							8
Mahoney, Josh		-	-	-	-	-	-	-						-												
Motlop, Daniel	-					-	-	1	-				-	1	-	-	3	-	2	-	-	2	1	2	1	13
Pearce, Danyle	2	1				2	1	-	-	-	-	1	1		1	1	2	2	2	-	-	1	-	-	-	17
Pettigrew, Michael	-	-	-	-	-	-	-	1	-	-	-	-	1	1	-	1	1	-	1	-	1	-	1	-	-	8
Rodan, David	-	-	-	-	-	-	-	1	-	1	1	2	1	2	3	2	-	-	1	-	-	-	-	1	-	15
Salopek, Steven	1	-	-	-	-			-	1	-	1	1								-	-	-	-	-	-	4
Surjan, Jacob	-	-	-	-	-	-	-		-	-	-	2	-	-	1	-	1	-	-	1	-	1	-	-	-	6
Symes, Brad				-	-			-		-	-	-													-	
Thomas, Matt						-	-	1	-																	1
Thomson, Adam														-	1		-	-	-	-						1
Thurstans, Toby	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	2
Tredrea, Warren			-	1	1	-	1	-	-	1	1	1	-	-	2	-				-	1	1	-	-	-	10
Wakelin, Darryl	-		-	-	-	-	-	-	-	-	-	-	-								-			-	-	
Westhoff, Justin										-	1	1	1	-	-	1	1	-	1	-	1	-	-	2	1	10
White, Damon	1	1	-	-	-	-	2	-	-	1	-	-							-							5
Wilson, Michael	1	-	-	-	1						-	1	-	-	-	1	-	-	-	1	-	-	-	-		5
Totals	13	13	3	7	8	6	11	7	3	5	9	14	15	13	14	17	17	5	14	7	11	13	5	14	3	247
Opponent	FR	KA	AD	CW	SK	ME	RI	SY	GE	HW	CA	ES	BL	WB	WC	RI	ME	AD	CA	HW	GE	FR	WC	KA	GE	
