Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bentley, Greg			-	-	2	-	-	1	-	-			-	-	-			-								3
Boak, Travis												-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Brogan, Dean	14	17	12				20	5			14	22	8	10	8	13	18			11	7	14	8	10	11	222
Burgoyne, Peter		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Burgoyne, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
Carlile, Alipate														-	-	-	-	-	-	-		-	-			
Cassisi, Domenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Chaplin, Troy	-	-			-	-										-	-	-	-	-	-	-	-	-	-	
Cockshell, Adam	1	-																								1
Cornes, Chad	-	-	-	2	2	1	1	1	1	2	-	-	2	1	-	1	-	4	1	2	2	-	1	-	3	27
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Deluca, Fabian									11	9									6							26
Ebert, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Gray, Robbie										-	-	-	-			-										
Krakouer, Nathan	-	-	-	-	-	-	-		-		-						-	-								
Lade, Brendon	13	18	24	34	30	20	12	18	26	19	25	15	17	22	13	22	22	26	19	26	23	25	15	19	14	517
Logan, Tom	-	-	-	-																	-	-	-	-	-	
Lonie, Nathan	-	-	-	-	-	-	-	-	-	1			-	-	-	-	-	-	1							2
Mahoney, Josh		-	-	-	-	-	-	-						-												
Motlop, Daniel	-					-	-	2	-				1	-	1	-	-	-	-	-	-	1	-	-	-	5
Pearce, Danyle	-	-				-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	
Pettigrew, Michael	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Rodan, David	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Salopek, Steven	-	-	-	-	-			1	-	-	-	-								-	-	-	-	-	-	1
Surjan, Jacob	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	2
Symes, Brad				-	-			-		-	-	1													-	1
Thomas, Matt						-	-	-	-																	
Thomson, Adam														-	-		-	-	-	-						
Thurstans, Toby	-	-	-	4	12	1	-	2	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	2	2	30
Tredrea, Warren			-	-	-	1	-	-	-	-	-	-	-	-	-	-				-	-	-	1	1	-	3
Wakelin, Darryl	-		-	-	-	-	-	-	-	-	-	-	-								-			-	-	
Westhoff, Justin										-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
White, Damon	-	-	-	-	-	1	-	-	-	-	-	-							-							1
Wilson, Michael	-	-	-	-	-						-	-	-	-	-	-	1	-	-	-	-	-	-	-		1
Totals	28	35	36	40	47	24	34	30	38	31	40	40	28	33	22	37	41	37	29	39	32	40	25	32	31	849
Opponent	FR	KA	AD	CW	SK	ME	RI	SY	GE	HW	CA	ES	BL	WB	WC	RI	ME	AD	CA	HW	GE	FR	WC	KA	GE	
