Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bentley, Greg			-	-	-	-	-	-	1	-			-	-	-			-								1
Boak, Travis												-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Brogan, Dean	1	-	-				1	-			-	-	1	1	-	2	-			3	1	1	-	-	1	12
Burgoyne, Peter		-	-	-	-	-	1	-	-	1	-	-	1	-	1	-	1	-	-	-	-	-	-	-	-	5
Burgoyne, Shaun	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	3
Carlile, Alipate														-	-	-	-	-	-	-		-	-			
Cassisi, Domenic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chaplin, Troy	1	-			-	-										-	-	-	1	1	2	-	2	-	-	7
Cockshell, Adam	1	-																								1
Cornes, Chad	-	1	4	1	1	2	1	-	4	-	1	-	1	1	1	2	2	2	-	-	2	2	-	1	2	31
Cornes, Kane	-	-	1	-	1	1	-	-	-	-	2	-	1	1	-	1	-	-	-	1	-	-	-	-	-	9
Deluca, Fabian									-	-									1							1
Ebert, Brett	3	1	-	1	-	-	-	1	-	2	-	2	1	1	-	3	-	1	-	2	1	-	-	-	1	20
Gray, Robbie										1	2	-	-			-										3
Krakouer, Nathan	1	2	-	-	-	-	1		-		-						-	-								4
Lade, Brendon	-	-	2	-	-	-	2	-	-	1	1	-	-	1	1	-	-	1	-	-	1	1	1	1	2	15
Logan, Tom	-	-	1	-																	1	1	-	-	-	3
Lonie, Nathan	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-							
Mahoney, Josh		-	-	1	1	-	-	-						-												2
Motlop, Daniel	-					1	2	1	-				3	-	2	1	1	-	1	2	-	-	3	-	-	17
Pearce, Danyle	-	-				-	-	-	-	1	-	-	-		-	1	-	1	-	1	-	-	-	-	-	4
Pettigrew, Michael	-	-	-	1	1	-	-	-	2	-	-	-	1	-	1	-	-	-	-	-	-	-	-	1	-	7
Rodan, David	1	-	-	-	-	-	-	-	-	-	1	2	1	1	1	-	-	-	-	-	-	-	-	-	-	7
Salopek, Steven	1	-	1	-	1			-	1	-	2	-								-	1	-	1	-	1	9
Surjan, Jacob	1	-	-	-	-	2	-		2	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	7
Symes, Brad				1	-			1		-	1	1													1	5
Thomas, Matt						1	-	-	-																	1
Thomson, Adam														-	-		-	-	-	-						
Thurstans, Toby	1	-	-	-	-	1	-	-	-	1	-	-	-	3	2	1	-	1	1	1	-	1	-	1	1	15
Tredrea, Warren			1	-	1	2	-	1	1	3	1	-	-	-	3	2				1	1	-	-	1	2	20
Wakelin, Darryl	1		1	-	-	-	1	-	-	-	1	-	-								1			1	2	8
Westhoff, Justin										1	2	1	-	1	2	-	3	2	3	1	1	2	-	-	-	19
White, Damon	3	-	-	2	-	1	2	-	1	-	-	-							1							10
Wilson, Michael	-	1	-	-	-						-	-	-	-	-	-	-	-	-	-	-	-	-	-		1
Totals	15	5	11	7	6	12	11	4	12	12	14	6	10	11	14	13	7	8	8	13	12	9	7	7	13	247
Opponent	FR	KA	AD	CW	SK	ME	RI	SY	GE	HW	CA	ES	BL	WB	WC	RI	ME	AD	CA	HW	GE	FR	WC	KA	GE	
