Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Bentley, Greg			-	-	-	-	-	-	-	-			-	-	-			-								
Boak, Travis												-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Brogan, Dean	-	-	-				-	-			-	-	-	-	-	-	-			-	-	-	-	-	-	
Burgoyne, Peter		-	-	-	-	-	2	-	-	-	-	-	-	-	3	-	-	-	-	-	-	2	-	-	-	7
Burgoyne, Shaun	-	3	-	-	3	-	-	-	-	-	-	2	1	-	-	-	2	-	-	-	2	3	-	-	-	16
Carlile, Alipate														-	-	-	-	-	-	-		-	-			
Cassisi, Domenic	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Chaplin, Troy	-	-			-	-										-	-	-	-	-	3	-	-	-	-	3
Cockshell, Adam	-	-																								
Cornes, Chad	-	-	-	-	2	-	-	-	-	-	-	1	-	1	2	2	3	-	-	-	1	-	-	-	-	12
Cornes, Kane	-	-	-	3	-	2	-	-	-	-	-	-	2	-	-	3	-	-	-	3	-	-	-	-	-	13
Deluca, Fabian									-	-									-							
Ebert, Brett	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	1
Gray, Robbie										-	-	-	-			-										
Krakouer, Nathan	-	-	-	-	-	-	-		-		-						-	-								
Lade, Brendon	-	-	1	-	1	-	3	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	8
Logan, Tom	-	-	-	-																	-	-	-	-	-	
Lonie, Nathan	-	-	-	-	-	-	1	-	-	-			-	-	-	-	-	-	-							1
Mahoney, Josh		-	-	-	-	-	-	-						-												
Motlop, Daniel	-					-	-	-	-				3	-	-	-	-	-	-	-	-	-	-	-	-	3
Pearce, Danyle	-	2				-	-	2	-	-	-	-	-		-	-	-	-	-	1	-	-	-	-	-	5
Pettigrew, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1
Rodan, David	-	-	-	-	-	-	-	-	-	-	-	3	-	-	1	-	-	2	-	-	-	-	-	-	-	6
Salopek, Steven	-	-	-	-	-			-	-	-	-	-								-	-	-	-	-	-	
Surjan, Jacob	2	1	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Symes, Brad				-	-			-		-	-	-													-	
Thomas, Matt						-	-	-	-																	
Thomson, Adam														-	-		-	-	-	-						
Thurstans, Toby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Tredrea, Warren			-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	
Wakelin, Darryl	-		-	-	-	-	-	-	-	-	-	-	-								-			-	-	
Westhoff, Justin										-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
White, Damon	3	-	-	-	-	-	-	-	-	-	-	-							-							3
Wilson, Michael	-	-	-	-	-						-	-	-	-	-	-	1	-	3	-	-	-	-	-		4
Totals	5	6	1	3	6	2	6	2	0	0	0	6	6	3	6	6	6	2	6	4	6	6	0	0	0	88
Opponent	FR	KA	AD	CW	SK	ME	RI	SY	GE	HW	CA	ES	BL	WB	WC	RI	ME	AD	CA	HW	GE	FR	WC	KA	GE	
